"env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","PAR_TEMP","DayLength"
"Montemurro 2023",15.9981,40.3022,187,2023-07-06,105,26.76,34.41,18.94,14.17,29.78,30.09,36.44,13.69,1.77,0.05,0,0.9,10.57,50.02,0.48,0.42,0,2.01,-0.9,2.19914211658646,14.952,41.429,13.151,74.07423848,73.0612,0.511584454409566,14.9519357507792
"Montemurro 2023",15.9981,40.3022,188,2023-07-07,106,26.36,33.97,19.32,14.4,30.42,29.63,34.47,13.5,1.73,0.05,0.02,0.74,10.65,50.86,0.47,0.41,0,2.58,-0.72,2.13536771373317,14.938,41.372,12.446,73.65124904,72.744,0.512139605462822,14.9377177145855
"Montemurro 2023",15.9981,40.3022,189,2023-07-08,107,25.64,34.52,18.36,12.4,30.48,27.73,24.53,12.61,1.63,0.05,0,0.62,9.36,47.89,0.47,0.41,0,2.66,-0.62,2.35312947620388,14.923,41.312,8.861,72.37633604,71.304,0.491809672386895,14.9225861579511
"Montemurro 2023",15.9981,40.3022,190,2023-07-09,108,26.71,35.44,18.97,9.66,29.88,30.3,38.52,13.81,1.78,0.05,0,0.66,7.88,39.21,0.47,0.4,0,2.28,-0.66,2.77672212589275,14.907,41.248,13.921,72.69633109,71.3876,0.517034818420067,14.906553541483
"Montemurro 2023",15.9981,40.3022,191,2023-07-10,109,27.18,35.24,18.34,11.4,29.42,30.13,37.64,13.59,1.73,0.05,0,0.53,8.78,40.01,0.46,0.4,0,2.59,-0.53,2.55500060401204,14.89,41.18,13.61,73.36034082,72.484,0.5,14.8896328828254
"Montemurro 2023",15.9981,40.3022,192,2023-07-11,110,28.69,36.62,21.22,11.26,30.1,29.71,36.44,13.33,1.69,0.04,0,0.52,8.72,37.02,0.46,0.4,0,1.6,-0.52,2.9977832507524,14.872,41.11,13.183,74.75986762,73.9436,0.464621819449285,14.871837720872
"Montemurro 2023",15.9981,40.3022,193,2023-07-12,111,30.21,38.39,22.12,13.4,30.46,29.86,35.67,13.49,1.72,0.05,0,0.5,10.17,40.83,0.45,0.39,0,1.56,-0.5,3.17702000303329,14.853,41.035,12.911,77.14280557,76.234,0.446540880503145,14.8531820792969
"Montemurro 2023",15.9981,40.3022,194,2023-07-13,112,31.4,41.32,22.05,10.52,31.3,28.84,28.96,13.09,1.67,0.05,0,0.41,8.42,31.87,0.45,0.38,0,1.88,-0.41,4.00972489760001,14.834,40.958,10.489,77.0836982,76.3872,0.41687898089172,14.8336804295914
"Montemurro 2023",15.9981,40.3022,195,2023-07-14,113,30.59,39.79,21.29,11.71,30,29.63,34.18,13.36,1.7,0.05,0.01,0.33,9.21,36.55,0.45,0.38,0,1.07,-0.32,3.53647497296191,14.813,40.877,12.386,76.92008855,76.0056,0.436744033998039,14.8133476537868
"Montemurro 2023",15.9981,40.3022,196,2023-07-15,114,30.08,38.18,22.3,15.21,29.84,30.19,39.05,13.64,1.75,0.05,0,0.27,11.34,44.34,0.44,0.37,0,1.44,-0.27,2.96245030931802,14.792,40.793,14.16,77.52827728,76.7556,0.453457446808511,14.7921990070405
"Montemurro 2023",15.9981,40.3022,197,2023-07-16,115,31.27,39.5,23.16,13.3,31.23,29.78,36.13,13.56,1.74,0.05,0,0.24,10.03,37.37,0.44,0.36,0,1.54,-0.24,3.48149882947298,14.77,40.706,13.11,77.85353301,77.258,0.433642468819955,14.7702500802561
"Montemurro 2023",15.9981,40.3022,198,2023-07-17,116,32.89,41.4,24.16,10.89,32.31,28.81,31.18,13.2,1.69,0.05,0,0.22,8.54,29.11,0.44,0.35,0,1.72,-0.22,4.17506784935724,14.748,40.615,11.322,78.25670621,78.0104,0.40133779264214,14.7475167628987
"Montemurro 2023",15.9981,40.3022,199,2023-07-18,117,32.4,41.12,24.58,11.38,32.08,29.29,34.08,13.35,1.71,0.05,0,0.18,8.8,30.57,0.43,0.33,0,2.45,-0.18,4.11201437794907,14.724,40.521,12.384,77.9781232,77.6968,0.412037037037037,14.724015206163
"Montemurro 2023",15.9981,40.3022,200,2023-07-19,118,33.54,42.63,25.46,10.64,31.59,29.07,33.33,13.2,1.69,0.05,0,0.16,8.48,28.09,0.43,0.32,0,1.53,-0.16,4.58314277137413,14.7,40.424,12.12,78.77770214,78.5704,0.393559928443649,14.699761786639
"Montemurro 2023",15.9981,40.3022,201,2023-07-20,119,32.77,42.38,23.93,8.45,31.15,29.02,31.61,13.11,1.67,0.05,0,0.13,7.39,25.54,0.43,0.3,0,1.84,-0.13,4.56148361687438,14.675,40.323,11.504,77.47724342,77.012,0.400061031431187,14.674773070611
"Montemurro 2023",15.9981,40.3022,202,2023-07-21,120,32.45,40.93,23.95,10.65,32.34,25.77,22.48,11.81,1.52,0.04,0,0.1,8.41,28.98,0.43,0.29,0,1.93,-0.1,4.0794251994761,14.649,40.219,8.188,77.7503299,77.484,0.363944530046225,14.6490657791189
"Montemurro 2023",15.9981,40.3022,203,2023-07-22,121,32.52,40.65,25.71,9.54,31.33,27.95,27.29,12.73,1.63,0.05,0,0.08,7.82,25.81,0.43,0.28,0,3.68,-0.08,4.27885090884892,14.623,40.112,9.949,77.25984788,77.1544,0.391451414514145,14.6226567538945
"Montemurro 2023",15.9981,40.3022,204,2023-07-23,122,31.84,41.28,24.17,10.27,31.16,27.82,27.87,12.64,1.62,0.05,0,0.06,8.14,28.58,0.42,0.28,0,3.05,-0.06,4.20367973692929,14.596,40.002,10.169,77.01233328,76.7372,0.396984924623116,14.5955629242811
"Montemurro 2023",15.9981,40.3022,205,2023-07-24,123,33.57,43.08,24.75,6.12,30.85,28.43,29.64,12.77,1.63,0.05,0,0.07,6.15,20.47,0.42,0.27,0,1.8,-0.07,4.95523609404584,14.568,39.888,10.825,77.36755121,76.9732,0.380399165921954,14.5678012752285
"Montemurro 2023",15.9981,40.3022,206,2023-07-25,124,32.33,41.01,24.66,7.71,31.1,26.14,19.73,11.58,1.45,0.04,0,0.05,7.47,26.64,0.42,0.26,0,5.02,-0.05,4.3911813482374,14.539,39.771,7.213,77.20436488,76.3056,0.358181255799567,14.5393888164478
"Montemurro 2023",15.9981,40.3022,207,2023-07-26,125,25.56,30.4,20.72,13.17,30.3,25.95,23.3,11.57,1.5,0.04,0.03,0.02,10.13,49.99,0.42,0.26,0,4.84,0.01,1.87840163349652,14.51,39.651,8.526,72.50469956,71.5012,0.452660406885759,14.5103425527992
"Montemurro 2023",15.9981,40.3022,208,2023-07-27,126,25.13,32.56,18.42,10.07,29.2,27.86,32.79,12.44,1.6,0.04,0.01,0.02,8.25,43.97,0.42,0.27,0,3.1,-0.01,2.27941762436947,14.481,39.528,12.013,71.30675439,69.9552,0.495025865499403,14.4806794559725
"Montemurro 2023",15.9981,40.3022,209,2023-07-28,127,26.95,35.57,17.69,9.91,29.56,26.19,26.59,11.85,1.53,0.04,0.01,0.02,8.04,38.12,0.42,0.26,0,1.16,-0.01,2.69251430352575,14.45,39.401,9.752,72.8489466,71.7176,0.439703153988868,14.4504164375145
"Montemurro 2023",15.9981,40.3022,210,2023-07-29,128,27.42,35.88,19.29,11.72,29.24,28.86,37.46,13,1.67,0.04,0,0.02,9.05,41.95,0.42,0.26,0,1.52,-0.02,2.69276376060526,14.42,39.272,13.755,73.8990131,72.8392,0.474106491611962,14.4195703232432
"Montemurro 2023",15.9981,40.3022,211,2023-07-30,129,29.11,37.89,20.18,11.24,30.5,28.41,36.38,12.93,1.65,0.05,0,0.02,8.77,37.48,0.42,0.25,0,1.47,-0.02,3.14105251605822,14.388,39.139,13.374,75.32078372,74.3564,0.444177258673995,14.3881578290802
"Sutherland 2022",-106.505,52.1725,129,2022-05-09,1,9.57,14.66,4.51,0.91,24.39,24.73,26.76,10.8,1.41,0.02,0.71,0.5,4.35,56.2,0.48,0.51,0,1.82,0.21,0.603171156283925,15.329,36.922,11.11,51.3396566,51.0976,1.12852664576803,15.3292303512187
"Sutherland 2022",-106.505,52.1725,130,2022-05-10,2,7.21,10.57,3.6,1.35,26.41,15.98,3.83,7.19,1.01,0.02,1.63,0.17,4.43,67.5,0.48,0.52,0,1.65,1.46,0.359659209472075,15.385,37.135,1.587,47.3056825,48.896,0.997226074895978,15.385335069553
"Sutherland 2022",-106.505,52.1725,131,2022-05-11,3,10.59,18.28,0.39,0.34,24.68,25.89,34.39,11.29,1.45,0.02,0,1.68,4.09,53.32,0.48,0.5,0,1.59,-1.68,0.73837734869188,15.441,37.344,14.22,52.84326212,51.9124,1.06610009442871,15.4407816944822
"Sutherland 2022",-106.505,52.1725,132,2022-05-12,4,13.47,20.79,5.03,3.75,25.59,24.76,29.84,10.73,1.38,0.02,0.32,1.9,5.25,56.34,0.47,0.49,0,2.63,-1.58,0.865532576687425,15.496,37.549,12.315,56.66718802,56.02,0.796585003711953,15.4955427203873
"Sutherland 2022",-106.505,52.1725,133,2022-05-13,5,7.56,10.3,2.89,3.93,27.34,6.48,0.44,3.22,0.48,0.01,12.34,0.04,5.36,78.24,0.48,0.58,0,6.05,12.3,0.193100075889151,15.55,37.749,0.181,47.09107456,50.1748,0.425925925925926,15.5495899691904
"Sutherland 2022",-106.505,52.1725,134,2022-05-14,6,8.41,16.2,1.78,0.03,24.93,21.6,17.29,9.33,1.22,0.02,0.43,0.99,4.06,61.32,0.49,0.53,0,4.72,-0.56,0.65597045062559,15.603,37.945,7.11,49.44878188,49.6208,1.10939357907253,15.6028946099991
"Sutherland 2022",-106.505,52.1725,135,2022-05-15,7,10.63,18.54,1.86,1.85,25.21,25.29,28.44,10.98,1.4,0.02,0,1.75,4.58,59.88,0.49,0.5,0,3.43,-1.75,0.718734889702624,15.655,38.137,11.674,52.64905156,52.496,1.03292568203198,15.6554271823161
"Sutherland 2022",-106.505,52.1725,136,2022-05-16,8,10.66,17.7,3.21,2.95,27.92,19.54,11.31,8.75,1.2,0.02,0.77,1.35,4.95,62.17,0.48,0.5,0,3.94,-0.58,0.642152838607147,15.707,38.324,4.635,52.60533878,52.922,0.820825515947467,15.7071576229871
"Sutherland 2022",-106.505,52.1725,137,2022-05-17,9,10.18,17.04,6.07,6.49,29.23,14.55,6.4,6.72,0.94,0.02,9.92,0.73,6.39,78.85,0.48,0.56,0,4.03,9.19,0.473823340179932,15.758,38.507,2.619,51.2169107,53.7164,0.660117878192534,15.7580552970481
"Sutherland 2022",-106.505,52.1725,138,2022-05-18,10,10.4,15.25,4.78,4.94,28.75,15.73,9.02,7.1,1,0.02,4.38,1.22,5.73,71.22,0.5,0.55,0,3.56,3.16,0.427318671107024,15.808,38.685,3.686,51.8723512,53.3784,0.682692307692308,15.808089032625
"Sutherland 2022",-106.505,52.1725,139,2022-05-19,11,6.6,10.31,3.1,3.94,26.86,8.34,1.21,4.02,0.59,0.01,8.48,0.05,5.46,83.22,0.51,0.6,0,6.1,8.43,0.198593804543147,15.857,38.858,0.494,45.1831348,49.2184,0.609090909090909,15.8572271600229
"Sutherland 2022",-106.505,52.1725,140,2022-05-20,12,2.94,5.6,0.11,-1.82,24.7,17.29,3.81,7.72,1.09,0.02,0.85,0.01,3.5,72.05,0.51,0.55,0,4.49,0.84,0.228131269568671,15.905,39.027,1.553,40.4753373,43.4848,2.62585034013605,15.9054375551266
"Sutherland 2022",-106.505,52.1725,141,2022-05-21,13,6.94,13.56,-2.34,-1.15,23.69,25.12,26.31,10.79,1.39,0.02,0.01,1.03,3.66,61.03,0.5,0.52,1,2.5,-1.02,0.472358122209231,15.953,39.19,10.71,47.38723718,47.726,1.55475504322767,15.9526876872127
"Sutherland 2022",-106.505,52.1725,142,2022-05-22,14,10.04,15.83,2.84,-1.31,25.58,20.9,23.4,8.86,1.18,0.02,0.55,1.75,3.62,48.36,0.5,0.51,0,2.99,-1.2,0.718933517667889,15.999,39.349,9.514,52.32371056,50.7684,0.882470119521912,15.9989446712521
"Sutherland 2022",-106.505,52.1725,143,2022-05-23,15,13.57,21.13,4.23,2.4,26.14,25.16,27.56,10.92,1.41,0.02,0.09,2.76,4.93,50.87,0.49,0.5,0,2.91,-2.67,0.940598112780111,16.044,39.503,11.193,56.85131841,55.634,0.804716285924834,16.0441753247516
"Sutherland 2022",-106.505,52.1725,144,2022-05-24,16,14.74,21.76,7.45,7,27.02,23.47,19.71,10.22,1.35,0.03,0.19,2.28,6.59,64.03,0.48,0.5,0,2.99,-2.09,0.817485384216644,16.088,39.653,7.997,58.42675178,58.46,0.693351424694708,16.088346229157
"Sutherland 2022",-106.505,52.1725,145,2022-05-25,17,15.73,22.59,8.62,6.68,29,19.78,12.29,8.7,1.15,0.02,0.06,2.39,6.48,57.57,0.48,0.49,0,2.74,-2.33,0.949630882567782,16.131,39.797,4.982,59.77399339,59.3348,0.553083280356008,16.1314237958029
"Sutherland 2022",-106.505,52.1725,146,2022-05-26,18,15.15,20.34,7.87,7.43,27.11,27.23,34.48,12.09,1.56,0.03,0.16,2.58,6.8,62.93,0.47,0.49,0,2.41,-2.42,0.693778845758218,16.173,39.936,13.963,59.01106605,59.0248,0.798019801980198,16.1733743363588
"Sutherland 2022",-106.505,52.1725,147,2022-05-27,19,14.68,20.89,8.77,8.83,28.51,17.37,11.24,8,1.09,0.02,2.86,1.31,7.57,71.17,0.47,0.51,0,2.39,1.55,0.665333469324225,16.214,40.07,4.548,58.35676844,59.0588,0.544959128065395,16.2141641376793
"Sutherland 2022",-106.505,52.1725,148,2022-05-28,20,15.81,22.29,10.46,10.75,29.82,19.72,13.98,8.94,1.22,0.02,5.08,2.07,8.6,74.96,0.48,0.54,0,2.73,3.01,0.687598678480567,16.254,40.199,5.653,60.11948424,60.88,0.565464895635674,16.2537595409227
"Sutherland 2022",-106.505,52.1725,149,2022-05-29,21,12.24,15.21,7.99,9.4,29.15,21.57,24.83,9.76,1.32,0.03,0.77,0.64,7.84,83.28,0.48,0.52,0,4.02,0.13,0.220826828438107,16.292,40.323,10.032,54.39689728,56.824,0.797385620915033,16.2921270247566
"Sutherland 2022",-106.505,52.1725,150,2022-05-30,22,12.3,16.66,7.43,7.46,28.94,16.06,9.28,7.35,1.05,0.02,0.59,1.3,6.83,73.81,0.48,0.5,0,5.24,-0.71,0.430137262890157,16.329,40.442,3.747,54.6960137,56.1856,0.597560975609756,16.3292332924176
"Sutherland 2022",-106.505,52.1725,151,2022-05-31,23,10.96,17.08,4.15,1.23,23.98,29.69,41.26,12.83,1.65,0.03,0,2.02,4.4,56.23,0.47,0.49,0,5.43,-2.02,0.717017822268188,16.365,40.556,16.649,53.23788992,52.6028,1.1706204379562,16.3650453623427
"Sutherland 2022",-106.505,52.1725,152,2022-06-01,24,11.21,16.98,3.73,1.92,25.13,27.32,30.38,11.77,1.51,0.03,0.05,1.96,4.59,55.85,0.47,0.48,0,4.88,-1.91,0.664971461239438,16.4,40.664,12.252,53.59172715,53.1012,1.04995539696699,16.3995306620365
"Sutherland 2022",-106.505,52.1725,153,2022-06-02,25,12.35,19.21,6.2,1.72,23.88,30.83,43.65,13.25,1.69,0.03,0,2.49,4.57,53.27,0.46,0.48,0,4.53,-2.49,0.895586640400234,16.433,40.767,17.595,55.19894655,54.1692,1.07287449392713,16.4326571247859
"Sutherland 2022",-106.505,52.1725,154,2022-06-03,26,13.65,19.92,5.42,3.01,25.51,28.48,37.75,12.48,1.6,0.03,0.03,2.66,5.01,50.41,0.46,0.47,0,2.07,-2.63,0.854140183865672,16.464,40.865,15.209,56.96002535,55.9336,0.914285714285714,16.4643932887784
"Sutherland 2022",-106.505,52.1725,155,2022-06-04,27,14.7,21.73,5.3,2.36,25.04,30.77,42.91,13.37,1.7,0.03,0,3.64,4.75,46.9,0.46,0.46,0,2.63,-3.64,1.02167679313038,16.495,40.957,17.282,58.325657,56.7496,0.90952380952381,16.4947083981299
"Sutherland 2022",-106.505,52.1725,156,2022-06-05,28,12.8,19.54,5.9,4.28,25.87,27.37,30.23,11.99,1.58,0.03,0,2.39,5.44,59.44,0.45,0.46,0,4.44,-2.39,0.77113438425161,16.524,41.044,12.17,55.7003168,55.5408,0.93671875,16.5235725052764
"Sutherland 2022",-106.505,52.1725,157,2022-06-06,29,12.86,19.63,4.44,4,25.01,29.72,36.12,13.02,1.68,0.03,0,2.23,5.33,58.54,0.45,0.45,0,3.1,-2.23,0.748740516060332,16.551,41.125,14.537,55.79834156,55.5,1.01244167962675,16.5509565741349
"Sutherland 2022",-106.505,52.1725,158,2022-06-07,30,15.21,20.3,7.34,5.81,29.52,18.35,18.09,8.06,1.11,0.02,0.18,2.48,6.05,55.8,0.44,0.45,0,2,-2.3,0.780869225197413,16.577,41.202,7.278,59.0430082,58.5016,0.52991452991453,16.5768325833967
"Sutherland 2022",-106.505,52.1725,159,2022-06-08,31,17.77,23.77,9.55,6.09,29.13,23.34,24.38,10.26,1.34,0.03,0.57,3.7,6.18,49.11,0.44,0.45,0,1.2,-3.13,1.12620742816984,16.601,41.272,9.806,62.31054853,61.1624,0.577377602701182,16.601173629276
"Sutherland 2022",-106.505,52.1725,160,2022-06-09,32,15.65,20.21,11.95,10.51,29.82,17.97,14.77,8.25,1.1,0.02,6.18,1.18,8.39,72.59,0.45,0.52,0,2.15,5,0.612814203810776,16.624,41.338,5.94,59.84286165,60.6336,0.527156549520767,16.623954027004
"Sutherland 2022",-106.505,52.1725,161,2022-06-10,33,16.62,23.5,10.79,11.55,30.53,13.52,10.34,6.37,0.88,0.02,4.75,1.47,9.05,73.81,0.46,0.52,0,3.44,3.28,0.733508052776521,16.645,41.397,4.158,61.35191978,61.978,0.383273164861613,16.645149410332
"Sutherland 2022",-106.505,52.1725,162,2022-06-11,34,17.29,23.72,9.98,9.31,29.94,16.66,6.02,7.72,1.08,0.02,0.73,2.98,7.8,62.69,0.45,0.48,0,1.93,-2.25,0.907870789125349,16.665,41.451,2.42,62.07093999,61.8416,0.446500867553499,16.6647368282906
"Sutherland 2022",-106.505,52.1725,163,2022-06-12,35,17.65,22.19,11.23,10.86,30.21,18.47,14.37,8.5,1.16,0.02,1.05,2.7,8.63,67.21,0.45,0.48,0,1.53,-1.65,0.703241273275571,16.683,41.5,5.777,62.72940935,62.7596,0.481586402266289,16.6826948384404
"Sutherland 2022",-106.505,52.1725,164,2022-06-13,36,17.32,22.21,11.05,13.56,31.19,10.75,0.75,5.21,0.76,0.01,8.67,1.21,10.42,79.91,0.45,0.53,0,3.86,7.46,0.44398163507372,16.699,41.543,0.301,62.60407788,63.4016,0.30080831408776,16.6990035958521
"Sutherland 2022",-106.505,52.1725,165,2022-06-14,37,15.65,20.13,10.14,8.24,29.64,15.63,6.1,7.18,1.04,0.02,0.66,2.1,7.37,65.02,0.46,0.52,0,1.96,-1.44,0.707893518167545,16.714,41.581,2.452,59.7525137,59.8164,0.458785942492013,16.713644937063
"Sutherland 2022",-106.505,52.1725,166,2022-06-15,38,14.33,19.79,8.91,8.7,29.52,9.75,1.42,4.76,0.71,0.01,1.49,2.43,7.59,71.78,0.46,0.49,0,2,-0.94,0.599558713164954,16.727,41.613,0.571,57.82597326,58.662,0.332170272156315,16.7266024582785
"Sutherland 2022",-106.505,52.1725,167,2022-06-16,39,16.23,21.7,11.36,11.24,31.03,18.59,9.03,8.59,1.19,0.03,0.86,2.96,8.77,74.81,0.46,0.49,0,3.1,-2.1,0.636390345141606,16.738,41.639,3.63,60.76871637,61.4764,0.529266789895256,16.7378615871188
"Sutherland 2022",-106.505,52.1725,168,2022-06-17,40,21.07,28.5,11.72,12.62,30.64,26.14,26.22,11.92,1.56,0.03,0.26,5.3,9.65,61.86,0.46,0.47,0,5.39,-5.04,1.17314575923882,16.747,41.66,10.54,67.42428298,66.8132,0.565733270052207,16.7474096472534
"Sutherland 2022",-106.505,52.1725,169,2022-06-18,41,25.8,33.4,19.13,17.28,32.88,24,22.89,10.95,1.43,0.03,2.43,6.56,13.27,61.79,0.45,0.46,0,3.65,-4.13,1.70725834367072,16.755,41.675,9.203,74.1444318,73.2208,0.424418604651163,16.7552359153179
"Sutherland 2022",-106.505,52.1725,170,2022-06-19,42,20.36,25.77,17.08,16.29,32.29,12.35,0.52,5.97,0.85,0.02,1.33,1.95,12.27,79.11,0.45,0.48,0,1.86,-0.62,0.779523561722527,16.761,41.685,0.209,67.42459804,67.4244,0.293222003929273,16.761331669572
"Sutherland 2022",-106.505,52.1725,171,2022-06-20,43,17.16,20.29,13.47,14.12,32.32,10.41,1.8,5.09,0.73,0.02,8.14,1.04,10.63,83.18,0.46,0.53,0,1.83,7.1,0.35140911116913,16.766,41.689,0.724,62.43581112,63.4432,0.296620046620047,16.7656902298264
"Sutherland 2022",-106.505,52.1725,172,2022-06-21,44,16.38,20.07,12.23,11.8,30.02,24.58,22.82,11.23,1.48,0.03,2.27,1.73,9.09,75.78,0.46,0.52,0,2.34,0.54,0.502014881969293,16.768,41.687,9.179,61.01989636,61.828,0.685592185592186,16.768306988248
"Sutherland 2022",-106.505,52.1725,173,2022-06-22,45,19.4,26.42,11.83,11.29,30.27,25.85,25.83,11.76,1.55,0.03,0.23,4.71,8.82,62.42,0.46,0.48,0,3.4,-4.48,1.07809226622098,16.769,41.68,10.392,65.0763252,64.6644,0.606185567010309,16.7691794307386
"Sutherland 2022",-106.505,52.1725,174,2022-06-23,46,17.94,23.76,11.19,12.01,30.3,20.24,9.34,9.36,1.28,0.03,1.96,3.29,9.29,71.17,0.45,0.48,0,2.19,-1.33,0.731781011664187,16.768,41.667,3.759,63.29430902,63.4636,0.521739130434783,16.7683071486724
"Sutherland 2022",-106.505,52.1725,175,2022-06-24,47,14.07,18.19,8.95,9.19,30.83,14.14,10.9,6.48,0.92,0.02,4.77,1.86,7.7,74.65,0.45,0.5,0,4.16,2.91,0.453587388358657,16.766,41.649,4.388,57.41997245,58.5784,0.460554371002132,16.7656918408743
"Sutherland 2022",-106.505,52.1725,176,2022-06-25,48,14.4,19.12,8.03,8.67,28.71,23.36,19.4,10.47,1.39,0.03,2.15,1.9,7.34,70.72,0.46,0.52,0,5.04,0.25,0.521697250187062,16.761,41.625,7.812,57.9328832,58.7212,0.727083333333333,16.7613373058191
"Sutherland 2022",-106.505,52.1725,177,2022-06-26,49,18.33,25.14,10.42,8.83,27.63,29.79,37.11,13.05,1.64,0.03,0.01,5.01,7.43,58.98,0.46,0.47,0,3.18,-5,1.09364413691538,16.755,41.595,14.948,63.41608366,62.7088,0.711947626841244,16.755249424127
"Sutherland 2022",-106.505,52.1725,178,2022-06-27,50,17.11,22.12,11.81,9.43,29.62,25.22,24.82,11.31,1.48,0.03,0.06,3.97,7.73,63.33,0.45,0.46,0,3.26,-3.91,0.842342526782565,16.747,41.56,10.001,61.83031537,61.7048,0.661016949152542,16.7474361315298
"Sutherland 2022",-106.505,52.1725,179,2022-06-28,51,15.84,21.59,8.22,7.09,26.81,29.83,34.66,13.09,1.69,0.03,0.02,4.11,6.59,59.84,0.44,0.45,0,1.46,-4.09,0.825668649312223,16.738,41.519,13.973,59.95714944,59.5924,0.826388888888889,16.737907382575
"Sutherland 2022",-106.505,52.1725,180,2022-06-29,52,18.57,27.67,12.78,11.73,31.22,14.33,9.74,6.71,0.94,0.02,1.09,3.71,9.18,66.77,0.44,0.45,0,4.66,-2.62,1.21430153360759,16.727,41.473,3.928,64.06878711,63.9928,0.36133548734518,16.726675105422
"Sutherland 2022",-106.505,52.1725,181,2022-06-30,53,16.38,21.91,10.97,7.41,27.03,30,40.45,13.3,1.71,0.03,0.08,3.35,6.85,60,0.44,0.44,0,3.75,-3.27,0.939333616951863,16.714,41.421,16.322,60.71752,60.2476,0.811965811965812,16.7137531481704
"Sutherland 2022",-106.505,52.1725,182,2022-07-01,54,14.72,19.8,9.3,6.64,29.98,18.7,11.89,8.32,1.12,0.02,0.34,2.46,6.4,60.19,0.43,0.44,0,1.99,-2.12,0.763126718167942,16.699,41.364,4.8,58.38739832,58.3104,0.565217391304348,16.6991572172328
"Sutherland 2022",-106.505,52.1725,183,2022-07-02,55,13.79,18.73,8.58,8.29,30.25,19.46,12.94,8.76,1.18,0.02,2.88,1.11,7.19,70.78,0.43,0.47,0,1.87,1.77,0.544110263056575,16.683,41.302,5.227,57.01131638,57.9744,0.635242929659173,16.6829048083321
"Sutherland 2022",-106.505,52.1725,184,2022-07-03,56,17.13,23.38,8.98,9.31,29.84,25.94,23.95,11.54,1.5,0.03,0.11,3.43,7.69,62.88,0.43,0.45,0,1.82,-3.32,0.838232166346236,16.665,41.233,9.68,61.84709056,61.6816,0.673671920607122,16.6650151307618
"Sutherland 2022",-106.505,52.1725,185,2022-07-04,57,18.48,24.56,12.72,9.57,29.86,21.12,9.07,9.49,1.27,0.03,0.96,3.39,7.82,59.16,0.43,0.44,0,2.61,-2.43,1.08506709268473,16.646,41.16,3.668,63.63236032,63.1252,0.513528138528139,16.6455090255917
"Sutherland 2022",-106.505,52.1725,186,2022-07-05,58,16.74,21.27,11.48,11.49,32.14,8.65,0.78,4.24,0.61,0.01,0.37,1.58,8.88,72.79,0.43,0.44,0,3.15,-1.21,0.585763951692502,16.624,41.081,0.316,61.51362554,62.0764,0.253285543608124,16.6244088785402
"Sutherland 2022",-106.505,52.1725,187,2022-07-06,59,18.19,23.77,12.34,12.23,32.37,18.28,11.1,8.4,1.13,0.02,0.39,2.88,9.34,70.72,0.43,0.44,0,2.3,-2.49,0.764643161460821,16.602,40.997,4.495,63.65626832,63.7928,0.461792193512919,16.6017385282604
"Sutherland 2022",-106.505,52.1725,188,2022-07-07,60,19.34,26.04,12.18,11.33,30.55,27.28,30.68,12.38,1.59,0.03,0.01,3.22,8.77,63.15,0.43,0.43,0,3.08,-3.21,1.05252427497572,16.578,40.907,12.433,65.0260279,64.6188,0.640124095139607,16.577523170799
"Sutherland 2022",-106.505,52.1725,189,2022-07-08,61,22.89,31.52,15.4,14.69,33.87,19.12,19.83,8.86,1.19,0.03,1.13,3.41,11.03,62.83,0.42,0.43,0,3.91,-2.28,1.51688132603252,16.552,40.812,8.042,70.09417913,69.3784,0.387068588903451,16.5517892609968
"Sutherland 2022",-106.505,52.1725,190,2022-07-09,62,22.89,28.24,17.64,14.01,32.4,24.46,27,11.23,1.48,0.03,1.18,3.9,10.54,59.44,0.42,0.43,0,2.23,-2.72,1.32571614148123,16.525,40.712,10.959,69.81073784,69.1336,0.490607252075142,16.5245644115881
"Sutherland 2022",-106.505,52.1725,191,2022-07-10,63,20.31,25,15.62,11.8,30.61,21.88,22.07,10,1.33,0.03,1.09,2.42,9.17,60.74,0.42,0.43,0,2.79,-1.33,1.08698949756632,16.496,40.606,8.966,66.27821106,65.758,0.492368291482029,16.4958772907477
"Sutherland 2022",-106.505,52.1725,192,2022-07-11,64,20.52,26.05,14.27,10.31,29.32,28.54,37.6,12.91,1.65,0.03,0.89,3.31,8.22,54.79,0.42,0.41,0,4.28,-2.42,1.24536313650027,16.466,40.496,15.288,66.21670892,65.4316,0.629142300194932,16.4657575188079
"Sutherland 2022",-106.505,52.1725,193,2022-07-12,65,22.53,29.78,13.2,10.75,30.65,28.98,40.23,13.26,1.7,0.04,0.19,4.1,8.5,52.16,0.41,0.41,0,2.13,-3.91,1.56253795870742,16.434,40.38,16.373,68.72455152,67.6,0.588548601864181,16.4342355648382
