"env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","PAR_TEMP","DayLength"
"Campus 2021",-106.61682,52.133629,236,2021-08-24,90,11.6,15.8,8.09,8.18,29.81,8.66,2.26,4.08,0.58,0.01,6.34,0.6,7.1,80.63,0.4,0.48,0,2.6,5.74,0.351272340040635,14.195,31.268,1.026,53.4254592,55.7448,0.351724137931035,14.1949205811465
"Campus 2021",-106.61682,52.133629,237,2021-08-25,91,13.56,19.29,8.13,6.37,27.62,16.07,12.54,7.01,0.91,0.02,0.05,2.27,6.24,64.54,0.4,0.42,0,1.18,-2.22,0.700526589515917,14.131,30.981,5.72,56.71848776,57.0532,0.516961651917404,14.1313634216203
"Campus 2021",-106.61682,52.133629,238,2021-08-26,92,15.19,21.42,8.64,8.76,28.9,17.05,17.86,7.51,0.93,0.02,0.32,1.92,7.45,67.43,0.39,0.39,0,4.21,-1.6,0.706563189823481,14.068,30.692,8.186,59.10160083,59.5436,0.494404213298223,14.0675714929829
"Campus 2021",-106.61682,52.133629,239,2021-08-27,93,14.87,18.19,12.6,13.17,31.01,7.61,0.58,3.61,0.48,0.01,18.93,0.29,9.98,89.81,0.41,0.53,0,2.79,18.64,0.259385511212586,14.004,30.401,0.267,58.72306953,60.8112,0.242770679219906,14.0035571450313
"Campus 2021",-106.61682,52.133629,240,2021-08-28,94,16,21.72,11.57,11.08,28.96,16.5,13.55,7.44,0.96,0.02,0.38,2.24,8.68,75.41,0.42,0.44,0,2.68,-1.86,0.661482660866452,13.939,30.107,6.273,60.421314,61.1888,0.465,13.9393322067098
"Campus 2021",-106.61682,52.133629,241,2021-08-29,95,16.98,24.05,9.66,9.98,27.79,18.61,25.65,8.39,1.07,0.02,0,3.39,8.04,67.03,0.41,0.41,0,0.96,-3.39,0.870227753613171,13.875,29.812,11.938,61.73638706,61.7728,0.494110718492344,13.8749080045685
"Campus 2021",-106.61682,52.133629,242,2021-08-30,96,18.93,27.47,10.88,11.44,28.1,20.36,31.08,9.15,1.16,0.02,3.53,3.19,8.94,65.26,0.4,0.44,0,2.45,0.34,1.13191697935463,13.81,29.514,14.543,64.53130082,64.2484,0.483359746434231,13.8102953814505
"Campus 2021",-106.61682,52.133629,243,2021-08-31,97,19,25.41,13.45,14.52,31.31,11.01,8.47,4.99,0.64,0.01,15.9,1.77,11.11,77.25,0.41,0.48,0,2.88,14.13,0.740822046508871,13.746,29.215,3.985,65.173975,65.4272,0.262631578947368,13.7455047153657
"Campus 2021",-106.61682,52.133629,244,2021-09-01,98,15.16,20.28,9.68,9.58,28.49,14.44,15.22,6.49,0.84,0.01,0.27,1.83,8.07,72.45,0.43,0.46,0,2.49,-1.56,0.596651711932517,13.681,28.914,7.202,59.0928358,59.8088,0.428100263852243,13.6805459385084
"Campus 2021",-106.61682,52.133629,245,2021-09-02,99,13.16,17.66,9.68,8.73,30.74,8.7,6.52,4.01,0.57,0.01,2.65,0.8,7.41,75.1,0.42,0.44,0,4.81,1.85,0.483773990099753,13.615,28.612,3.103,56.0046284,57.5028,0.304711246200608,13.6154285563845
"Campus 2021",-106.61682,52.133629,246,2021-09-03,100,14.19,20.47,10.16,7.69,30.92,11.49,8.84,5.23,0.71,0.01,1.23,1.8,6.9,67.66,0.42,0.44,0,3.18,-0.57,0.773833312258891,13.55,28.308,4.231,57.62346446,58.1584,0.368569415081043,13.5501616670177
"Campus 2021",-106.61682,52.133629,247,2021-09-04,101,14.9,21.71,8.24,7.68,26.91,18.93,28.96,8.39,1.04,0.02,0.06,2.36,6.89,65.48,0.41,0.41,0,1.43,-2.3,0.794356028935559,13.485,28.003,13.946,58.6643148,58.8648,0.563087248322148,13.4847539802068
"Campus 2021",-106.61682,52.133629,248,2021-09-05,102,17.53,27.12,9.11,8.87,28.53,15.73,11.47,7.12,0.92,0.02,0,2.7,7.55,60.07,0.4,0.4,0,2.75,-2.7,1.2355113745229,13.419,27.696,5.557,62.33425829,61.9232,0.406160867084997,13.4192138368131
"Campus 2021",-106.61682,52.133629,249,2021-09-06,103,16.4,23.36,12.19,8.54,29.16,13.55,14.43,6.19,0.82,0.01,7.62,1.48,7.38,61.99,0.4,0.46,0,3.14,6.14,1.03281269186807,13.354,27.388,7.036,60.7841264,60.6744,0.377439024390244,13.3535492280582
"Campus 2021",-106.61682,52.133629,250,2021-09-07,104,15.56,22.56,9.68,6.32,26.41,19.48,34.84,8.64,1.06,0.02,1.42,2.35,6.24,56.77,0.4,0.42,0,3.81,-0.93,1.0126428718492,13.288,27.08,17.096,59.53056788,59.0352,0.555269922879177,13.2877678148168
"Campus 2021",-106.61682,52.133629,251,2021-09-08,105,16.06,23.75,8.4,6.3,27.67,18.95,30.98,8.46,1.05,0.02,0.2,2.55,6.26,55.2,0.4,0.4,0,1.2,-2.35,1.06614588679857,13.222,26.77,15.301,60.1914688,59.528,0.526774595267746,13.2218769468938
"Preston 2021",-106.621066,52.122358,147,2021-05-27,1,12.75,20.21,3.2,-0.17,24.43,29.68,39.37,12.95,1.65,0.03,0.07,2.51,3.96,44.17,0.41,0.4,0,6.48,-2.44,0.965404654242298,16.206,40.076,15.921,55.88654825,53.8888,1.0156862745098,16.2058385776536
"Preston 2021",-106.621066,52.122358,148,2021-05-28,2,15.1,21.72,9.72,4.06,29.16,21.79,20.85,9.61,1.3,0.03,2.25,2.52,5.42,50.42,0.41,0.42,0,6.03,-0.27,1.08539013784865,16.245,40.204,8.425,58.8582258,57.7616,0.636423841059603,16.2453359309256
"Preston 2021",-106.621066,52.122358,149,2021-05-29,3,14.19,19.54,9.23,4.3,26.68,25.7,27.81,11.15,1.46,0.03,0.13,2.21,5.46,53.99,0.41,0.4,0,5.55,-2.08,0.888647951344545,16.284,40.328,11.229,57.65789919,56.938,0.785764622973925,16.2836078070076
"Preston 2021",-106.621066,52.122358,150,2021-05-30,4,15.76,22.84,5.97,2.8,25.46,30.43,42.79,13.35,1.71,0.03,0,4.03,4.91,46.33,0.4,0.39,0,1.89,-4.03,1.11065256165655,16.321,40.447,17.266,59.66900192,57.968,0.847081218274112,16.3206210395276
"Preston 2021",-106.621066,52.122358,151,2021-05-31,5,18.16,24.51,12.26,7.25,28.38,21.21,10.48,9.37,1.24,0.02,1.32,2.66,6.74,50.73,0.39,0.39,0,3.62,-1.34,1.23241196925705,16.356,40.56,4.226,62.87565232,61.97,0.515969162995595,16.3563427784401
"Preston 2021",-106.621066,52.122358,152,2021-06-01,6,19.46,25.23,12.71,11.25,29.92,23.44,16.38,10.48,1.37,0.03,2.25,2.64,8.79,61.3,0.39,0.42,0,1.75,-0.39,1.00579347198597,16.391,40.668,6.602,65.1063902,64.71,0.538540596094553,16.3907405834268
"Preston 2021",-106.621066,52.122358,153,2021-06-02,7,22.25,28.8,15.1,13.67,31.24,25.22,24.59,11.42,1.48,0.03,0.9,3.84,10.4,59.68,0.39,0.41,0,2.76,-2.94,1.27325226459877,16.424,40.771,9.906,68.934272,68.3712,0.513258426966292,16.4237825201099
"Preston 2021",-106.621066,52.122358,154,2021-06-03,8,25.17,33.68,16.06,14.49,32.1,27.3,29.44,12.35,1.59,0.04,0.14,6.36,10.98,55.81,0.39,0.38,0,1.93,-6.22,1.87502735657363,16.455,40.869,11.853,72.61377323,71.5864,0.490663488279698,16.4554372586379
"Preston 2021",-106.621066,52.122358,155,2021-06-04,9,22.84,28.05,17.29,10.52,32,20.52,18.71,9.35,1.27,0.03,0.16,5.49,8.67,50.5,0.38,0.37,0,2.64,-5.33,1.61082325828271,16.486,40.961,7.53,68.997758,67.8272,0.409369527145359,16.4856741741511
"Preston 2021",-106.621066,52.122358,156,2021-06-05,10,20.67,26.74,13.49,9.66,30.92,20.21,11.25,9.16,1.24,0.03,0.6,3.83,8.02,50.83,0.38,0.36,0,3.14,-3.23,1.32858030298154,16.514,41.048,4.526,66.17550539,65.3476,0.443154329946783,16.5144634485848
"Preston 2021",-106.621066,52.122358,157,2021-06-06,11,15.63,19.29,10.34,7.16,29.16,17.22,9.8,7.8,1.07,0.02,0.63,1.82,6.73,58.83,0.37,0.37,0,4.21,-1.19,0.73390052154772,16.542,41.129,3.942,59.65078771,59.4076,0.499040307101727,16.5417761732194
"Preston 2021",-106.621066,52.122358,158,2021-06-07,12,16.98,22.3,12.04,3.65,28.09,24.6,26.36,10.71,1.41,0.03,0.6,3.35,5.34,44.88,0.37,0.37,0,3.92,-2.75,1.255981728233,16.568,41.205,10.599,61.18037776,59.494,0.630742049469965,16.5675844513454
"Preston 2021",-106.621066,52.122358,159,2021-06-08,13,16.54,23,10.09,7.6,30.06,17.23,7.25,7.78,1.08,0.02,3.12,2.44,6.93,57.94,0.37,0.38,0,1.84,0.68,0.978489356934584,16.592,41.276,2.914,60.89942324,60.476,0.47037484885127,16.5918615003705
"Preston 2021",-106.621066,52.122358,160,2021-06-09,14,19.05,23.53,13.37,11.43,33.18,14.7,9.1,6.64,0.93,0.02,1.84,3.06,8.83,63.63,0.38,0.41,0,3.81,-1.22,0.866850646601361,16.615,41.341,3.657,64.63170985,64.3648,0.348556430446194,16.6145817526647
"Preston 2021",-106.621066,52.122358,161,2021-06-10,15,19.02,25.69,14.04,13.25,33.3,11.29,3.55,5.32,0.74,0.02,19.66,2.44,10.1,71.59,0.39,0.49,0,4.36,17.22,0.929073207940243,16.636,41.4,1.427,64.94908382,64.99,0.279705573080967,16.6357209544134
"Preston 2021",-106.621066,52.122358,162,2021-06-11,16,16.83,21.13,13.2,9.42,30.21,15.83,3.98,7.19,1,0.02,7.81,2.75,7.94,65.02,0.42,0.51,0,5.62,5.06,0.831134880302036,16.655,41.454,1.599,61.46787734,61.4212,0.427213309566251,16.6552562617308
"Preston 2021",-106.621066,52.122358,163,2021-06-12,17,17.55,23.7,10.09,6.99,27.67,24.02,20.04,10.65,1.42,0.03,0.01,4.31,6.59,52.53,0.41,0.41,0,2.46,-4.3,1.081791590062,16.673,41.503,8.051,62.13053485,61.2664,0.606837606837607,16.6731663332776
"Preston 2021",-106.621066,52.122358,164,2021-06-13,18,19.47,26.47,10.01,7.43,27.04,31.13,44.39,13.74,1.75,0.04,0,6.49,6.76,49.43,0.41,0.39,0,2,-6.49,1.31050797005476,16.689,41.546,17.831,64.52999079,63.3448,0.705701078582435,16.6894314186249
"Preston 2021",-106.621066,52.122358,165,2021-06-14,19,23.72,31.7,14.19,10.98,30.1,30.18,42.49,13.68,1.74,0.04,0.19,8.31,8.61,47.93,0.4,0.38,0,4.59,-8.12,1.83556119188698,16.704,41.583,17.068,69.91451604,68.8728,0.57672849915683,16.7040334416215
"Preston 2021",-106.621066,52.122358,166,2021-06-15,20,26.18,34.96,17.04,14.22,32.75,28.61,35.84,13.09,1.68,0.04,5.47,9.27,10.84,50.64,0.39,0.38,0,5.64,-3.8,2.15481288147019,16.717,41.615,14.397,73.38925648,72.4992,0.5,16.716956078037
"Preston 2021",-106.621066,52.122358,167,2021-06-16,21,20.13,23.92,16.25,10.16,29.75,26.51,29.15,11.84,1.56,0.04,2.38,3.94,8.56,56.68,0.39,0.44,0,5.17,-1.56,1.16734365620892,16.728,41.642,11.71,65.79564716,64.9876,0.588176850471932,16.7281848267904
"Preston 2021",-106.621066,52.122358,168,2021-06-17,22,16.71,21.53,11.39,5.94,29.73,20.58,18.95,9.24,1.26,0.03,0.06,3.6,6.12,50.81,0.38,0.38,0,5.58,-3.54,1.0268671558796,16.738,41.662,7.613,60.97471749,60.0484,0.552962298025135,16.7377070741111
"Preston 2021",-106.621066,52.122358,169,2021-06-18,23,16.05,21.07,10.46,8.99,30.81,15.22,11.49,6.99,0.98,0.02,0.55,2.91,7.51,64.69,0.38,0.38,0,3.2,-2.36,0.734715879833097,16.746,41.678,4.617,60.32874755,60.4864,0.435514018691589,16.7455121500344
"Preston 2021",-106.621066,52.122358,170,2021-06-19,24,15.37,20.51,12.12,9.03,29.41,18.54,10.75,8.47,1.16,0.02,4.26,1.43,7.57,66.78,0.38,0.43,0,3,2.83,0.763000428115539,16.752,41.687,4.32,59.36160514,59.8208,0.551073519843852,16.7515913766945
"Preston 2021",-106.621066,52.122358,171,2021-06-20,25,13.81,19.03,9.02,4.21,26.98,25.67,25.77,11.14,1.47,0.03,0.21,2.83,5.48,56.12,0.38,0.39,0,3.83,-2.62,0.850172788208609,16.756,41.691,10.357,57.13361028,56.5256,0.806661839246923,16.755938107949
"Preston 2021",-106.621066,52.122358,172,2021-06-21,26,17.18,24.02,7.81,5.9,27.13,28.15,30.11,12.37,1.59,0.03,0.03,4.01,6.26,48.92,0.38,0.37,0,2.21,-3.98,1.09454243786561,16.759,41.689,12.104,61.54065144,60.504,0.720023282887078,16.758547759948
"Preston 2021",-106.621066,52.122358,173,2021-06-22,27,22.92,29.44,14.02,11.45,31.49,23.05,22.65,10.46,1.38,0.03,1.28,6,9.11,51.07,0.37,0.37,0,2.28,-4.72,1.50212329767107,16.759,41.682,9.107,69.15038156,68.242,0.456369982547993,16.7594178323446
"Preston 2021",-106.621066,52.122358,174,2021-06-23,28,19.8,23.78,14.26,11.17,30.66,22.61,21.24,10.09,1.36,0.03,4.97,4.01,8.92,60.69,0.38,0.43,0,4.41,0.96,0.957606342336698,16.759,41.669,8.543,65.5557838,65.0212,0.50959595959596,16.7585479199367
"Preston 2021",-106.621066,52.122358,175,2021-06-24,29,18.11,23.17,12.4,9.79,28.6,26.42,24.32,11.72,1.53,0.03,0.01,3.13,7.94,60.02,0.38,0.38,0,1.65,-3.12,0.92840257401974,16.756,41.651,9.784,63.14716578,62.8344,0.64715626725566,16.7559397146229
"Preston 2021",-106.621066,52.122358,176,2021-06-25,30,21.22,27.2,14.06,11.66,31.71,20.48,16.94,9.3,1.25,0.03,0.38,4.64,9.07,56.25,0.37,0.37,0,3.3,-4.26,1.23464659783519,16.752,41.627,6.817,67.2613375,66.6176,0.438265786993403,16.7515969976512
"Preston 2021",-106.621066,52.122358,177,2021-06-26,31,22.64,28.2,14.92,14.2,31.78,28.79,36.72,13.15,1.7,0.04,0.84,5.57,10.65,62.54,0.37,0.36,0,2.16,-4.73,1.14086864705564,16.746,41.598,14.782,69.71264544,68.952,0.58083038869258,16.7455256222374
"Preston 2021",-106.621066,52.122358,178,2021-06-27,32,22.16,26.86,17.17,13.17,30.43,28.93,37.71,13.08,1.68,0.04,0.66,4.71,9.99,59.26,0.36,0.37,0,2.92,-4.05,1.2328839242891,16.738,41.563,15.186,68.77611584,68.1012,0.590252707581227,16.7377334867248
"Preston 2021",-106.621066,52.122358,179,2021-06-28,33,23.48,30.09,15.28,10.48,30.29,30,41.61,13.6,1.73,0.04,0.02,7.05,8.27,46.23,0.36,0.35,0,1.49,-7.03,1.73259504962459,16.728,41.522,16.763,69.45416596,68.4528,0.579216354344123,16.7282304985493
"Preston 2021",-106.621066,52.122358,180,2021-06-29,34,25.47,32.55,16.33,11.99,31.01,29.88,40.02,13.43,1.7,0.04,0,7.69,9.21,45.22,0.35,0.33,0,1.02,-7.69,1.97906189329481,16.717,41.476,16.13,71.86659866,70.9864,0.527287004318806,16.7170285293618
"Preston 2021",-106.621066,52.122358,181,2021-06-30,35,27,33.86,19.41,12.71,32.27,28.86,36.46,13.05,1.65,0.04,0.34,7.17,9.62,43.39,0.35,0.33,0,2.3,-6.83,2.29641547730197,16.704,41.424,14.702,73.563377,72.7756,0.483333333333333,16.7041413617426
"Preston 2021",-106.621066,52.122358,182,2021-07-01,36,27.97,35.63,19.1,11.85,31.3,30.08,41.35,13.45,1.71,0.04,0.8,6.9,9.11,39.48,0.34,0.32,0,4.31,-6.1,2.6274557547513,16.69,41.367,16.683,74.24219044,73.436,0.480872363246335,16.6895846280146
"Preston 2021",-106.621066,52.122358,183,2021-07-02,37,30.22,39.45,21.11,14.54,34.37,28.54,35.71,13.06,1.67,0.04,0.07,6.29,11.04,40.23,0.33,0.3,0,4.13,-6.22,3.17740055283118,16.673,41.304,14.415,77.06124094,76.6544,0.43216412971542,16.6733757417314
"Preston 2021",-106.621066,52.122358,184,2021-07-03,38,25.5,30.94,19.41,13.28,33.45,22.83,18.35,10.4,1.36,0.03,0.63,3.53,10.58,51.15,0.33,0.31,0,4.08,-2.9,1.84026509563395,16.656,41.236,7.412,72.5533675,71.4808,0.407843137254902,16.6555338224705
"Preston 2021",-106.621066,52.122358,185,2021-07-04,39,21.83,25.99,16.89,10.79,31.8,21.7,18.83,9.89,1.3,0.03,0.09,2.67,8.5,50.19,0.33,0.31,0,3.44,-2.58,1.34731199859204,16.636,41.163,7.61,67.65204223,66.9144,0.453046266605589,16.6360796146083
"Preston 2021",-106.621066,52.122358,186,2021-07-05,40,19.71,25.71,13.94,9.28,32.64,18.65,14.83,8.39,1.15,0.03,1.02,2.67,7.64,53.85,0.33,0.32,0,2.94,-1.65,1.27831713119136,16.615,41.084,5.997,65.07224665,64.2508,0.425672247590056,16.6150354007922
"Preston 2021",-106.621066,52.122358,187,2021-07-06,41,17.07,21.66,11.91,9.37,31.64,17.36,4.54,8.02,1.1,0.03,1.08,1.28,7.66,61.74,0.33,0.33,0,2.21,-0.2,0.814846350278254,16.592,41,1.837,61.73150782,61.6432,0.469830111306385,16.592424910848
"Preston 2021",-106.621066,52.122358,188,2021-07-07,42,18.84,24.14,12.94,13.61,32.61,23.25,18.69,10.51,1.37,0.03,25.07,1.7,10.28,72.74,0.36,0.49,0,1.96,23.37,0.69187784501958,16.568,40.911,7.569,64.72575384,64.9396,0.557855626326964,16.5682732268769
"Preston 2021",-106.621066,52.122358,189,2021-07-08,43,21.51,26.64,14.45,13.59,31.96,24.92,22.86,11.16,1.43,0.03,4.33,5.49,10.26,62.42,0.38,0.44,0,1.42,-1.16,1.01171161652064,16.543,40.816,9.265,68.08931658,67.6024,0.518828451882845,16.542606685302
"Preston 2021",-106.621066,52.122358,190,2021-07-09,44,23.87,29.39,16.62,13.54,31.37,27.57,31.94,12.24,1.54,0.03,1.2,7.32,10.18,54.29,0.38,0.4,0,0.94,-6.12,1.44264918379577,16.515,40.716,12.955,70.70066277,69.9444,0.51277754503561,16.515452776617
"Preston 2021",-106.621066,52.122358,191,2021-07-10,45,25.66,31.89,17.97,13.84,31.29,27.94,33.58,12.36,1.54,0.03,0.32,8.45,10.39,50.19,0.37,0.37,0,2.7,-8.13,1.81055812790384,16.487,40.61,13.633,72.65739646,71.8424,0.481683554169914,16.4868400435787
"Preston 2021",-106.621066,52.122358,192,2021-07-11,46,23.83,30.72,16.78,12,32.7,21.3,17.06,9.56,1.25,0.03,0.43,6.9,9.23,49.47,0.36,0.35,0,3.78,-6.47,1.76355320802715,16.457,40.5,6.932,70.19890399,69.35,0.401174989509022,16.4567979785597
"Preston 2021",-106.621066,52.122358,193,2021-07-12,47,21.24,27.47,14.99,9.86,29.39,26.85,28.17,11.56,1.42,0.03,0,5.48,7.97,50.89,0.35,0.34,0,3.52,-5.48,1.46800528789661,16.425,40.384,11.457,66.92807564,65.9896,0.544256120527307,16.4253569207486
"Preston 2021",-106.621066,52.122358,194,2021-07-13,48,21.53,27.7,13.78,10.48,30.99,24.16,16.59,10.58,1.32,0.03,0,5.31,8.3,51.02,0.35,0.34,0,1.82,-5.31,1.37709578058745,16.393,40.263,6.755,67.31819994,66.5028,0.491407338597306,16.3925479538506
"Preston 2021",-106.621066,52.122358,195,2021-07-14,49,23.25,28.93,16.54,11.45,31.82,20.62,12.8,9.03,1.13,0.02,0.13,5.32,8.89,48.96,0.35,0.33,0,1.84,-5.19,1.58317802365338,16.358,40.138,5.217,69.400588,68.572,0.388387096774194,16.3584028048974
"Preston 2021",-106.621066,52.122358,196,2021-07-15,50,26.27,34.4,17.32,12.22,33.33,22.25,17.19,9.73,1.19,0.02,0,5.73,9.46,44.44,0.34,0.32,0,2.51,-5.73,2.28501191643658,16.323,40.007,7.014,72.78142412,71.8692,0.370384468976018,16.3229537447292
"Preston 2021",-106.621066,52.122358,197,2021-07-16,51,23.6,28.46,18.74,10.62,33.63,18.54,8.1,7.71,0.87,0.02,0,3.86,8.48,45.56,0.34,0.32,0,3.89,-3.86,1.74220215798647,16.286,39.871,3.309,69.5455584,68.6232,0.326694915254237,16.2862334906651
"Preston 2021",-106.621066,52.122358,198,2021-07-17,52,25.59,35.2,16.94,12.15,33.67,19.24,8.37,8.1,0.92,0.02,0,4.81,9.38,45.83,0.33,0.31,0,3.2,-4.81,2.39117853754439,16.248,39.73,3.423,72.08482803,71.164,0.316529894490035,16.248275111824
"Preston 2021",-106.621066,52.122358,199,2021-07-18,53,22.42,28.65,15.86,13.25,35.58,17.77,8.31,7.87,0.98,0.02,0,3.07,9.95,58.78,0.33,0.31,0,3.03,-3.07,1.34124383645454,16.209,39.584,3.403,69.10135124,68.39,0.351025869759144,16.2091119375054
"Preston 2021",-106.621066,52.122358,200,2021-07-19,54,22.38,28.99,15.36,12.66,36.8,7.82,0.53,3.68,0.47,0.01,0,2.76,9.54,56.78,0.33,0.31,0,3.44,-2.76,1.40949014158373,16.169,39.434,0.217,68.88855036,68.1376,0.164432529043789,16.1687774689885
"Preston 2021",-106.621066,52.122358,201,2021-07-20,55,21.01,26.52,15.94,14.37,35.68,8.17,0.48,3.5,0.36,0.01,0.39,1.59,10.81,66.82,0.33,0.32,0,2.32,-1.2,1.00131785681115,16.127,39.279,0.197,67.66133318,67.3832,0.166587339362208,16.1273052950518
"Preston 2021",-106.621066,52.122358,202,2021-07-21,56,24.52,31.31,17.08,16.94,33.69,20.32,12.21,8.89,1.06,0.02,0.1,3.31,12.72,66.12,0.33,0.32,0,1.56,-3.21,1.32961567783856,16.085,39.119,5.021,72.75653776,71.8184,0.362561174551387,16.0847290114675
"Preston 2021",-106.621066,52.122358,203,2021-07-22,57,25.19,32.34,17.12,11.78,32.11,23.42,20.4,10.05,1.22,0.03,1.02,3.9,9.39,48.91,0.33,0.32,0,3.5,-2.88,2.01729206436117,16.041,38.954,8.401,71.90699471,70.6308,0.398967844382692,16.0410821446712
"Preston 2021",-106.621066,52.122358,204,2021-07-23,58,20.65,27.76,12.95,6.15,28.14,27.08,34.37,11.72,1.47,0.03,1.23,2.87,6.34,44.98,0.33,0.32,0,4.65,-1.64,1.66523474840446,15.996,38.784,14.175,65.7898463,64.064,0.567554479418886,15.9963980797623
"Preston 2021",-106.621066,52.122358,205,2021-07-24,59,21.33,27.82,14.2,6.12,28.5,27.47,36.07,12.12,1.53,0.03,0,2.85,6.17,39.12,0.32,0.3,0,4.8,-2.85,1.73701943906341,15.951,38.61,14.902,66.24399304,64.7332,0.568213783403657,15.9507099929449
"Preston 2021",-106.621066,52.122358,206,2021-07-25,60,20.22,25.7,14.35,9.18,33.1,14.56,9.21,6.59,0.87,0.02,0.34,1.84,7.65,50.35,0.32,0.3,0,2.31,-1.5,1.30664341370987,15.904,38.432,3.811,65.5571123,64.7248,0.325914935707221,15.9040507884758
"Preston 2021",-106.621066,52.122358,207,2021-07-26,61,21.83,27.55,15.12,10.62,32.53,21.82,14.54,9.58,1.18,0.03,2.19,2.46,8.42,51.87,0.33,0.34,0,1.01,-0.27,1.42032095005162,15.856,38.249,6.028,67.77487879,66.8532,0.438845625286303,15.8564530401492
"Preston 2021",-106.621066,52.122358,208,2021-07-27,62,24.02,31.82,16.6,11.5,33.37,19.77,9.55,8.46,0.98,0.02,2.08,2.93,8.95,46.94,0.33,0.34,0,2.57,-0.85,1.94083911677128,15.808,38.061,3.966,70.20601812,69.36,0.352206494587844,15.8079489373114
"Preston 2021",-106.621066,52.122358,209,2021-07-28,63,23.03,29.6,14.31,7.98,29.47,26.97,35.79,12.03,1.52,0.03,0,3.19,7,40.25,0.33,0.32,0,2.13,-3.19,1.81749762616746,15.759,37.869,14.894,68.37542925,67.1028,0.522362136343899,15.7585702353662
"Preston 2021",-106.621066,52.122358,210,2021-07-29,64,23.87,32.95,16.7,10.86,33.73,17.02,8.09,7.62,0.97,0.02,0.14,2.59,8.59,46.96,0.32,0.3,0,2.66,-2.45,2.15800792667765,15.708,37.673,3.373,70.01667848,68.9796,0.319229157938835,15.7083482107058
"Preston 2021",-106.621066,52.122358,211,2021-07-30,65,23.25,30.87,14.9,12.27,31.94,25.97,33.44,11.76,1.49,0.03,0.15,2.7,9.37,55.43,0.32,0.3,0,2.19,-2.55,1.64913885738381,15.657,37.473,13.972,69.96461025,68.8672,0.505806451612903,15.6573136199743
"Preston 2021",-106.621066,52.122358,212,2021-07-31,66,23.64,31.01,14.84,10.35,30.43,26.93,40.04,12.28,1.56,0.03,0.68,3.01,8.17,46.14,0.32,0.31,0,1.65,-2.33,1.83438307789037,15.605,37.268,16.766,69.64880104,68.566,0.519458544839255,15.6054966635513
"Preston 2021",-106.621066,52.122358,213,2021-08-01,67,25.57,32.21,16.41,10.46,33.02,21.68,18.31,9.68,1.23,0.03,0.18,2.71,8.28,40.5,0.32,0.29,0,1.63,-2.53,2.07257365714191,15.553,37.059,7.684,71.4724915,70.5356,0.37856863511928,15.5529269531241
"Preston 2021",-106.621066,52.122358,214,2021-08-02,68,28.01,35.23,21.2,11.36,36.08,13.14,2.96,5.32,0.54,0.01,0.06,2.52,8.87,37.11,0.32,0.29,0,1.78,-2.46,2.76158807444142,15.5,36.846,1.245,73.97193589,73.2996,0.189932167083185,15.4996334832032
"Preston 2021",-106.621066,52.122358,215,2021-08-03,69,24.36,28.6,19.95,15.18,35.48,5.11,0.31,2.47,0.3,0.01,1.91,0.95,11.52,58.2,0.32,0.32,0,2.51,0.96,1.39727639362319,15.446,36.629,0.131,71.7447448,71.0248,0.101395730706076,15.4456446064203
"Preston 2021",-106.621066,52.122358,216,2021-08-04,70,21.42,26.47,17.08,15.23,33.1,14.39,5.69,6.25,0.76,0.02,0.88,1.16,11.37,69.56,0.32,0.33,0,3.4,-0.28,0.97097823260856,15.391,36.409,2.405,68.45387448,68.1028,0.291783380018674,15.3909880124437
"Preston 2021",-106.621066,52.122358,217,2021-08-05,71,22.87,29.68,15.35,12.35,32.4,20.15,14.86,8.99,1.12,0.02,0.01,2.56,9.44,55.37,0.32,0.32,0,0.82,-2.55,1.5196666166837,15.336,36.184,6.298,69.44327781,68.516,0.393091386095321,15.3356907103331
"Preston 2021",-106.621066,52.122358,218,2021-08-06,72,26.42,33.89,19.31,12.8,33.85,16.79,7.13,7.32,0.86,0.02,0.18,2.41,9.88,44.65,0.32,0.3,0,3.56,-2.23,2.28514698898458,15.28,35.955,3.03,72.9938147,72.228,0.277062831188494,15.2797790141561
"Preston 2021",-106.621066,52.122358,219,2021-08-07,73,22.05,26.26,17.99,12.24,33.8,9.77,1.04,4.16,0.44,0.01,0.29,1.12,9.58,55.61,0.32,0.31,0,2.17,-0.83,1.31311342402668,15.223,35.723,0.443,68.34765495,67.6564,0.188662131519274,15.223278531683
"Preston 2021",-106.621066,52.122358,220,2021-08-08,74,19.03,23.26,15.9,8.5,30.6,15.87,1.77,7.26,1,0.02,0.07,0.95,7.39,51.95,0.32,0.31,0,3.13,-0.88,1.22042118602055,15.166,35.487,0.756,64.07267415,63.29,0.38150289017341,15.1662141559755
"Preston 2021",-106.621066,52.122358,221,2021-08-09,75,16.68,20.48,13.46,10.22,30.6,9.36,4.85,4.41,0.62,0.01,5.84,0.79,8.21,66.53,0.33,0.4,0,1.08,5.05,0.729846583064511,15.109,35.248,2.079,61.28324196,61.5592,0.264388489208633,15.1086100596892
