"env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","PAR_TEMP","DayLength"
"Su18",-106.5149,52.1689,178,2018-06-27,50,19.63,25.67,11.3,3.11,27.76,26.6,37.68,11.6,1.53,0.03,0.03,2.06,5.06,36.49,0.4,0.38,0,3.67,-2.03,1.55401827454353,16.747,41.56,15.184,64.07358713,61.9496,0.590932246561386,16.7467384906268
"Su18",-106.5149,52.1689,179,2018-06-28,51,18.15,24.28,11.73,6.87,28.76,24,22.03,10.78,1.45,0.03,0.93,1.19,6.57,49.49,0.4,0.39,0,2.6,-0.26,1.21312118285738,16.737,41.52,8.88,62.81704065,61.8232,0.593939393939394,16.7372115954668
"Su18",-106.5149,52.1689,180,2018-06-29,52,18.24,24.24,11.55,7.32,28.92,26.47,31.43,11.78,1.54,0.03,2.36,1.26,6.76,51.71,0.4,0.41,0,2.71,1.1,1.17020355812443,16.726,41.473,12.676,63.01745496,62.0752,0.645833333333333,16.725981499317
"Su18",-106.5149,52.1689,181,2018-06-30,53,19.06,25.14,10.81,7.73,30.99,23.31,23.53,10.43,1.4,0.03,1.11,1.57,6.95,50.7,0.4,0.41,0,2.28,-0.46,1.19201903010158,16.713,41.422,9.494,64.0552858,63.0428,0.547219307450157,16.7130620455546
"Su18",-106.5149,52.1689,182,2018-07-01,54,16.18,19.29,11.86,9.65,30.95,11.94,5.31,5.58,0.78,0.02,4.94,0.44,7.96,65.66,0.41,0.46,0,2.58,4.5,0.614088930503865,16.698,41.364,2.144,60.53397012,60.854,0.34487021013597,16.6984689352519
"Su18",-106.5149,52.1689,183,2018-07-02,55,16.78,20.97,9.7,6.94,28.59,26.38,31.58,11.73,1.54,0.03,0.49,1.19,6.58,54.27,0.41,0.42,0,2.61,-0.7,0.845194071224913,16.682,41.302,12.755,61.14663094,60.4784,0.699046483909416,16.6822196582099
"Su18",-106.5149,52.1689,184,2018-07-03,56,16.89,21.18,12.29,8.61,31.1,17.25,13.5,7.84,1.08,0.02,1.42,1.16,7.35,59.82,0.41,0.42,0,1.5,0.26,0.853934167253927,16.664,41.234,5.456,61.42920202,61.1896,0.464179988158674,16.6643334172559
"Su18",-106.5149,52.1689,185,2018-07-04,57,14.58,18.41,11.81,9.51,30.04,13.84,8.71,6.46,0.89,0.02,9.53,0.87,7.78,72.83,0.42,0.51,0,2.71,8.66,0.563206866484589,16.645,41.16,3.522,58.20753786,59.2036,0.443072702331962,16.6448310464909
"Su18",-106.5149,52.1689,186,2018-07-05,58,19.04,26.2,9.65,9.31,28.25,29,38.29,12.89,1.64,0.03,0.51,3.8,7.6,56.65,0.42,0.44,0,1.98,-3.29,1.12805912399137,16.624,41.081,15.495,64.2997484,63.5916,0.676995798319328,16.6237349242055
"Su18",-106.5149,52.1689,187,2018-07-06,59,25.62,34.21,15.44,14.56,33.12,26.41,29.07,11.87,1.49,0.03,0.61,4.64,11.16,51.64,0.42,0.41,0,3.54,-4.03,1.91031914241944,16.601,40.997,11.771,72.76554632,72.0616,0.463309914129586,16.60106888121
"Su18",-106.5149,52.1689,188,2018-07-07,60,25,30.54,17.33,10.6,30.45,26.73,34.16,12,1.55,0.04,0.24,3.92,8.7,42.54,0.41,0.39,0,4.91,-3.68,1.89916948152045,16.577,40.907,13.843,70.99543,70.016,0.48,16.5768581053402
"Su18",-106.5149,52.1689,189,2018-07-08,61,18.89,24.81,12.81,7.59,28.51,28.62,38.98,12.79,1.66,0.04,0.19,2.18,6.84,50.95,0.4,0.38,0,3.28,-1.99,1.2624603235644,16.551,40.812,15.808,63.84326045,62.8224,0.677077818951826,16.5511290429038
"Su18",-106.5149,52.1689,190,2018-07-09,62,22.28,29.56,13.78,8.8,31.37,26.51,31.9,11.99,1.55,0.03,0.22,2.22,7.43,44.89,0.4,0.38,0,2.41,-2,1.72383945808179,16.524,40.712,12.947,67.82900708,66.648,0.538150807899461,16.5239092978271
"Su18",-106.5149,52.1689,191,2018-07-10,63,24.87,33.01,17.27,14.76,33.95,21.76,22.57,9.97,1.3,0.03,8.1,2.5,11.13,58.47,0.4,0.41,0,2.55,5.6,1.8228182963212,16.495,40.607,9.168,72.47956411,71.3836,0.400884599919582,16.4952275292483
"Su18",-106.5149,52.1689,192,2018-07-11,64,21.3,25.3,17.62,14.97,33.41,14.43,8.73,6.78,0.93,0.02,1.74,1.73,11.31,69.28,0.41,0.47,0,5.51,0.01,0.917921888072757,16.465,40.496,3.549,68.2550336,67.8892,0.31830985915493,16.4651133482806
"Su18",-106.5149,52.1689,193,2018-07-12,65,22.83,29.36,15.42,12.32,30.96,28.52,36.79,12.81,1.63,0.03,0.08,3.35,9.42,55.36,0.41,0.41,0,3.33,-3.27,1.48840638601254,16.434,40.38,14.973,69.38812112,68.4652,0.561103810775296,16.4335972146364
"Su18",-106.5149,52.1689,194,2018-07-13,66,25.32,33.03,17.08,12.14,32.23,28.35,38.54,12.86,1.65,0.03,0.01,3.73,9.34,47.42,0.4,0.38,0,1.29,-3.72,2.07746441342046,16.401,40.259,15.701,71.91481656,70.8904,0.507898894154818,16.4007103337695
"Su18",-106.5149,52.1689,195,2018-07-14,67,19.05,23.24,13.81,8.51,31.52,17.07,16.42,7.71,1.06,0.02,0.16,1.42,7.47,52.14,0.4,0.38,0,5.81,-1.26,1.10409783664247,16.366,40.133,6.696,64.1078233,63.3136,0.404724409448819,16.3664845551489
"Su18",-106.5149,52.1689,196,2018-07-15,68,17.96,24.48,11.94,5.63,26.77,29.61,43.39,13.04,1.66,0.03,0,1.51,5.96,47.02,0.4,0.38,0,5.71,-1.51,1.32253149465316,16.331,40.002,17.714,62.48408408,61.1868,0.726057906458797,16.3309522722307
"Su18",-106.5149,52.1689,197,2018-07-16,69,19.02,26.86,9.42,6.73,28.13,27.65,34.12,12.36,1.6,0.03,0,1.72,6.43,48.36,0.39,0.37,0,1.13,-1.72,1.37512261176938,16.294,39.866,13.945,63.89681128,62.6428,0.649842271293375,16.2941463246454
"Su18",-106.5149,52.1689,198,2018-07-17,70,25.24,34.68,13.71,7.98,30.16,28.88,41.52,12.92,1.65,0.03,0.38,2.33,7.09,36.48,0.39,0.36,0,1.98,-1.95,2.47499143578805,16.256,39.725,16.991,70.64323648,69.3128,0.51188589540412,16.256099903067
"Su18",-106.5149,52.1689,199,2018-07-18,71,23.25,29.93,18.73,14.42,33.89,15.98,8.96,7.46,1.02,0.02,2.04,0.81,10.91,58.57,0.39,0.39,0,2.65,1.23,1.55060394692188,16.217,39.579,3.671,70.23833975,69.6412,0.320860215053763,16.2168464571737
"Su18",-106.5149,52.1689,200,2018-07-19,72,22.21,28.16,16.3,12.1,31.12,26.27,29.4,11.94,1.54,0.03,0.13,1.38,9.34,56.62,0.39,0.38,0,2.82,-1.25,1.42246951638044,16.176,39.428,12.062,68.64298898,67.766,0.537595677622692,16.1764196070599
"Su18",-106.5149,52.1689,201,2018-07-20,73,23.29,29.82,15.21,9.13,32.43,21.23,20.04,9.7,1.28,0.03,0.01,1.31,7.6,43.57,0.39,0.37,0,3.54,-1.3,1.80575566191493,16.135,39.273,8.233,68.98036847,67.7768,0.416487762988407,16.1348530584033
"Su18",-106.5149,52.1689,202,2018-07-21,74,22.62,29.25,17.05,12.95,31.94,24.23,27.45,10.79,1.38,0.03,8.28,1.33,9.99,57.2,0.39,0.42,0,5.23,6.95,1.5109671922789,16.092,39.112,11.294,69.2518536,68.482,0.477011494252873,16.0921805216405
"Su18",-106.5149,52.1689,203,2018-07-22,75,18.85,24.08,14.75,10.96,30.94,22.24,26.15,10.03,1.32,0.03,1.53,1.28,8.75,64.38,0.4,0.44,0,4.37,0.25,1.02892188611284,16.048,38.947,10.775,64.3764337,63.9956,0.53209549071618,16.048435635352
"Su18",-106.5149,52.1689,204,2018-07-23,76,17.7,23.87,11.85,7.58,29.87,23.75,21.76,10.59,1.37,0.03,0.23,1.35,6.82,54.72,0.4,0.39,0,5.35,-1.12,1.13222960808323,16.004,38.778,8.981,62.4006256,61.6288,0.598305084745763,16.0036518940115
"Su18",-106.5149,52.1689,205,2018-07-24,77,17.36,23.51,10.72,8.23,31.3,18.77,11.99,8.32,1.08,0.02,0.03,1.19,7.11,58.31,0.4,0.38,0,3.46,-1.16,1.00315565733167,15.958,38.603,4.957,62.04465984,61.5228,0.47926267281106,15.9578625802089
"Su18",-106.5149,52.1689,206,2018-07-25,78,16.49,21.37,11.27,8.33,30.96,19.63,20.93,8.73,1.14,0.02,0.11,0.91,7.13,60.51,0.4,0.38,0,2.81,-0.8,0.843129048450055,15.911,38.424,8.667,60.88228801,60.6888,0.529411764705882,15.9111007014111
"Su18",-106.5149,52.1689,207,2018-07-26,79,18.28,23.46,11.19,8.26,31.78,17.72,10.66,8.01,1.07,0.02,2.03,1.03,7.1,54.4,0.39,0.4,0,0.81,1,1.01702516776711,15.863,38.241,4.422,63.1724768,62.4536,0.438183807439825,15.8633989312909
"Su18",-106.5149,52.1689,208,2018-07-27,80,20.48,25.82,14.53,7.18,31.46,18.97,15.99,8.44,1.1,0.02,0.49,1.53,6.61,44.14,0.39,0.39,0,0.73,-1.04,1.47577359307146,15.815,38.053,6.646,65.52625328,64.2648,0.412109375,15.8147895556137
"Su18",-106.5149,52.1689,209,2018-07-28,81,20.98,26.73,12.5,7.64,30.33,22.76,23.45,10.02,1.27,0.03,0.02,1.46,6.84,44.27,0.39,0.38,0,0.95,-1.44,1.43257196960816,15.765,37.861,9.764,66.15815754,64.9304,0.477597712106768,15.7653044226432
"Su18",-106.5149,52.1689,210,2018-07-29,82,22.44,29.03,14.71,8.76,30.04,24.34,24.81,10.67,1.35,0.03,0,1.52,7.4,43.85,0.39,0.37,0,1.54,-1.52,1.71356186980961,15.715,37.665,10.351,67.9473906,66.7936,0.475490196078431,15.7149748979972
"Su18",-106.5149,52.1689,211,2018-07-30,83,24.03,31.84,17.14,11.86,33.07,22.04,16.79,9.77,1.22,0.03,0.32,1.37,9.25,50.17,0.39,0.36,0,2.83,-1.05,1.94373882558229,15.664,37.464,7.02,70.52528249,69.4996,0.406575114440283,15.6638318238596
"Su18",-106.5149,52.1689,212,2018-07-31,84,18.33,23.13,13.62,10.02,30.36,23.82,29.96,10.65,1.38,0.03,0.26,0.77,8.18,61.9,0.39,0.37,0,3.07,-0.51,0.965964823050843,15.612,37.259,12.554,63.5284073,63.1372,0.5810147299509,15.6119054824354
"Su18",-106.5149,52.1689,213,2018-08-01,85,20.35,28.04,11.11,9.01,31.37,18.86,15.63,8.52,1.1,0.02,0.06,0.83,7.55,51.92,0.39,0.36,0,2.94,-0.77,1.40666081308219,15.559,37.05,6.564,65.8190028,64.7936,0.418673218673219,15.5592255635132
"Su18",-106.5149,52.1689,214,2018-08-02,86,21.8,28.93,16.53,13.02,31.83,24.02,24.45,10.63,1.33,0.03,2.88,0.66,9.95,58.85,0.39,0.4,0,2.01,2.22,1.43535338886636,15.506,36.837,10.292,68.243457,67.6872,0.487614678899083,15.505821135989
"Su18",-106.5149,52.1689,215,2018-08-03,87,19.58,25.3,15.28,13.05,31.38,21.38,18.23,9.56,1.21,0.03,4.48,0.66,9.98,68.19,0.4,0.44,0,2.33,3.82,0.977871035034075,15.452,36.62,7.692,65.62671598,65.478,0.488253319713994,15.4517206231901
"Su18",-106.5149,52.1689,216,2018-08-04,88,19.1,23.93,14.46,13.84,33.31,13.79,7.27,6.45,0.89,0.02,4.05,0.74,10.49,72.99,0.4,0.44,0,3.41,3.31,0.727073416452401,15.397,36.398,3.075,65.1351091,65.2824,0.337696335078534,15.3969517818294
"Su18",-106.5149,52.1689,217,2018-08-05,89,19.14,24.43,14.98,11.45,31.79,20.31,18.28,9.13,1.18,0.02,1.35,1.39,8.96,64.88,0.4,0.43,0,2.14,-0.0399999999999998,1.0299435016386,15.342,36.173,7.753,64.81941168,64.462,0.477011494252874,15.3415416844127
"Su18",-106.5149,52.1689,218,2018-08-06,90,21.75,28.71,13.34,10.97,30.74,24.26,29.83,10.8,1.35,0.03,0.21,1.9,8.6,53.26,0.4,0.39,0,2.7,-1.69,1.42507641076859,15.286,35.945,12.686,67.7695295,66.8992,0.496551724137931,15.2855167049196
"Su18",-106.5149,52.1689,219,2018-08-07,91,23.12,30.77,16.79,11.37,32.05,19.26,12.85,8.61,1.11,0.02,1.41,1.7,8.9,51.13,0.4,0.4,0,3.79,-0.29,1.82768484693798,15.229,35.712,5.48,69.41865344,68.4132,0.372404844290657,15.2289025075706
"Su18",-106.5149,52.1689,220,2018-08-08,92,22.51,29.46,15.17,11.8,30.84,23.33,25.06,10.31,1.28,0.03,0,1.44,9.1,54.18,0.39,0.38,0,2.72,-1.44,1.53452640689543,15.172,35.476,10.717,68.85931882,67.958,0.458018658374056,15.1717240384989
"Su18",-106.5149,52.1689,221,2018-08-09,93,24.96,33.14,15.52,11.13,31.46,20.86,17.15,8.86,1.06,0.02,0.21,1.46,8.73,45.88,0.39,0.37,0,1.59,-1.25,2.09236374700106,15.114,35.236,7.356,71.29389152,70.1668,0.354967948717949,15.1140055201401
"Su18",-106.5149,52.1689,222,2018-08-10,94,27.03,37.29,17.07,9.73,32.34,21.02,18.03,8.81,1.04,0.02,0.04,1.72,8,37.76,0.39,0.36,0,1.93,-1.68,2.95445801005572,15.056,34.993,7.758,72.89908272,71.7328,0.325934147243803,15.0557704481603
"Su18",-106.5149,52.1689,223,2018-08-11,95,25.45,33.21,19.12,11.91,33.89,11.45,3.71,4.87,0.52,0.01,0,1.04,9.25,44.74,0.39,0.36,0,3.4,-1.04,2.25746454499257,14.997,34.746,1.601,71.7891467,70.9376,0.191355599214145,14.9970415907413
"Su18",-106.5149,52.1689,224,2018-08-12,96,19.96,25.4,13.69,12.17,33,10.54,2.9,4.79,0.6,0.01,0.1,0.57,9.35,62.52,0.38,0.36,0,4.78,-0.47,0.986988899288494,14.938,34.495,1.256,65.88144208,65.5412,0.23997995991984,14.9378409900522
"Su18",-106.5149,52.1689,225,2018-08-13,97,14.16,18.21,11.53,7.39,30.97,10.51,2.06,4.89,0.67,0.01,0.42,0.26,6.8,66.03,0.38,0.37,0,2.81,0.16,0.696512410612889,14.878,34.242,0.895,57.58365952,58.0204,0.345338983050847,14.8781899657354
"Su18",-106.5149,52.1689,226,2018-08-14,98,18.95,28.13,8,5.73,28.7,19.94,17.68,8.83,1.11,0.02,0,0.74,6.06,46.07,0.38,0.37,0,3.03,-0.74,1.522879689397,14.818,33.985,7.709,63.70445235,62.2128,0.465963060686016,14.8181091202473
"Su18",-106.5149,52.1689,227,2018-08-15,99,21.36,29.05,14.21,9.16,33.28,19.41,14.22,8.76,1.13,0.02,0,0.56,7.7,48.99,0.38,0.36,0,2.27,-0.56,1.65831047895586,14.758,33.725,6.223,66.95565136,65.8576,0.410112359550562,14.7576183458945
"Su18",-106.5149,52.1689,228,2018-08-16,100,20.1,26.59,13.91,10.96,33.16,16,9.32,7.05,0.86,0.02,0,0.44,8.57,58.38,0.38,0.36,0,2.63,-0.44,1.22561511747383,14.697,33.462,4.093,65.8496962,65.2456,0.350746268656716,14.6967368334193
"Su18",-106.5149,52.1689,229,2018-08-17,101,22.74,32.47,14.47,10.45,32.95,15.05,6.37,5.97,0.62,0.01,0,0.72,8.36,50.53,0.38,0.36,0,1.22,-0.72,1.999720727088,14.635,33.196,2.808,68.86922678,67.702,0.262532981530343,14.6354830819904
"Su18",-106.5149,52.1689,230,2018-08-18,102,18.69,26.04,11.3,7.22,31.23,13.36,10.61,5.93,0.76,0.01,0.33,0.38,6.76,49.68,0.38,0.36,0,3.48,-0.05,1.33712131317565,14.574,32.927,4.696,63.52700008,62.4892,0.317281968967362,14.5738749104652
"Su18",-106.5149,52.1689,231,2018-08-19,103,16.16,23.32,8.73,4.3,27.93,20.31,25.35,8.83,1.12,0.02,0,0.49,5.42,49.35,0.38,0.36,0,2.55,-0.49,1.16514910731921,14.512,32.655,11.266,60.2277604,58.908,0.546410891089109,14.5119294697976
"Su18",-106.5149,52.1689,232,2018-08-20,104,16.95,23.49,9.04,3.98,28.55,18.23,20.51,7.82,0.98,0.02,0,0.48,5.27,44.78,0.38,0.35,0,1.67,-0.48,1.2103199202009,14.45,32.38,9.153,61.1402679,59.5828,0.461356932153392,14.4496632564702
"Su18",-106.5149,52.1689,233,2018-08-21,105,18.58,26.13,10.53,3.23,27.21,20.62,22.2,8.66,1.04,0.02,0,0.52,5.02,38.53,0.38,0.35,0,2.65,-0.52,1.55953370327865,14.387,32.103,9.949,62.92729526,60.9428,0.466092572658773,14.3870921268424
"Su18",-106.5149,52.1689,234,2018-08-22,106,19.9,28.93,11.04,4.83,28.03,22,29.55,9.57,1.18,0.02,0.18,0.6,5.68,40.41,0.38,0.35,0,3.45,-0.42,1.79078323859064,14.324,31.823,13.301,64.6015441,62.8388,0.480904522613065,14.3242313123078
"Su18",-106.5149,52.1689,235,2018-08-23,107,19.08,28.03,12.12,8.11,30.98,15.02,8.53,6.2,0.69,0.01,2.12,0.39,7.18,51.76,0.38,0.38,0,2.76,1.73,1.51923723158267,14.261,31.541,3.857,64.13016992,63.1996,0.324947589098533,14.2610954351655
"Su18",-106.5149,52.1689,236,2018-08-24,108,15.69,25.03,9.35,6.69,32.12,5.88,0.07,2.63,0.27,0.01,0.12,0.24,6.52,57.25,0.38,0.37,0,4.23,-0.12,1.19369601343026,14.198,31.256,0.032,59.71484975,59.2984,0.167622689611217,14.1976985251165
"Su18",-106.5149,52.1689,237,2018-08-25,109,12.06,18.57,7.87,4.05,29.9,12.49,10.37,5.56,0.76,0.01,0.3,0.21,5.38,61.22,0.38,0.37,0,3.92,0.09,0.78506672366081,14.134,30.968,4.733,54.62344068,54.718,0.461028192371476,14.1340540363022
"Su18",-106.5149,52.1689,238,2018-08-26,110,13.74,17.93,8.98,7.45,31.17,8.04,1.11,3.75,0.51,0.01,2.96,0.13,7.04,67.22,0.38,0.4,0,3.48,2.83,0.567457508374217,14.07,30.679,0.509,56.96060772,57.622,0.27292576419214,14.0701748648098
"Su18",-106.5149,52.1689,239,2018-08-27,111,11.12,13.28,6.8,9.27,30.46,5.42,0.67,2.69,0.4,0.01,10.82,0.02,7.73,88.45,0.4,0.52,0,2.16,10.8,0.0876311989952288,14.006,30.387,0.309,52.3961336,55.6572,0.241906474820144,14.0060733665761
"Su18",-106.5149,52.1689,240,2018-08-28,112,11.42,17.82,5.17,3.77,28.14,16.94,14.13,7.47,0.97,0.02,0.06,0.62,5.26,63.5,0.41,0.43,0,1.67,-0.56,0.661519799416565,13.942,30.094,6.546,53.648883,53.9772,0.654115586690017,13.9417613756268
"Su18",-106.5149,52.1689,241,2018-08-29,113,16.97,26.33,6.15,5.83,29.69,16.18,13.14,7.3,0.96,0.02,0.12,1.21,6.18,50.65,0.41,0.41,0,3.01,-1.09,1.26201712577455,13.877,29.798,6.119,61.31210195,60.2688,0.430170889805539,13.8772502225948
"Us18",-117.76,46.65,88,2018-03-29,1,5.27,10.89,-0.62,1.05,24.03,16.98,19.18,7.52,0.98,0.02,0.01,0.22,4.41,76.13,0.76,0.78,1,2.44,-0.21,0.284372914304175,12.596,28.042,8.615,43.65404049,46.848,1.426944971537,12.5959732133674
"Us18",-117.76,46.65,89,2018-03-30,2,7.02,12.47,1.72,2.96,25.64,13.05,4.92,5.89,0.81,0.01,0.07,0.42,5.06,77.08,0.75,0.77,0,4.11,-0.35,0.313498762970701,12.651,28.327,2.197,46.32066584,49.2856,0.839031339031339,12.6514759787448
"Us18",-117.76,46.65,90,2018-03-31,3,5.2,10.21,0.62,-1.19,22.85,15.7,6.83,6.87,0.91,0.02,0.01,0.08,3.77,66.24,0.75,0.77,0,1.36,-0.07,0.382237441919286,12.707,28.611,3.033,44.4497152,45.9716,1.32115384615385,12.7069105895252
"Us18",-117.76,46.65,91,2018-04-01,4,4.15,9.54,0.8,-0.06,26.12,7.69,1.61,3.63,0.51,0.01,2.26,0.08,4.13,75.54,0.75,0.77,0,3.87,2.18,0.310807205393956,12.762,28.894,0.711,41.9628409,45.3284,0.874698795180723,12.7622706315515
"Us18",-117.76,46.65,92,2018-04-02,5,0.7,4.7,-3.12,-3.46,23.73,12.57,10.41,5.51,0.74,0.01,1.54,0,3.17,75.25,0.75,0.77,1,4.07,1.54,0.196661996628902,12.818,29.175,4.574,36.6277325,40.6544,7.87142857142857,12.8175495590873
"Us18",-117.76,46.65,93,2018-04-03,6,3.59,9.07,-2.72,-2.47,23.94,13.63,1.73,6.08,0.82,0.01,0.5,0.03,3.44,67.36,0.75,0.77,1,2.05,0.47,0.317376286149048,12.873,29.455,0.756,41.96946176,43.9008,1.69359331476323,12.8727406793737
"Us18",-117.76,46.65,94,2018-04-04,7,4.48,8.36,-0.7,1.61,26.99,8.91,1.47,4.3,0.62,0.01,5.19,0.05,4.64,82.35,0.75,0.78,1,2.36,5.14,0.153673667905794,12.928,29.734,0.639,41.8051372,46.2596,0.959821428571428,12.9278371372875
"Us18",-117.76,46.65,95,2018-04-05,8,6.59,10.77,2.91,5.2,27.66,6.86,0.72,3.42,0.51,0.01,7.35,0.02,5.98,90.83,0.76,0.79,0,1.43,7.33,0.138290461400344,12.983,30.011,0.311,44.57505003,49.662,0.51896813353566,12.982831900104
"Us18",-117.76,46.65,96,2018-04-06,9,8.89,14.13,4.72,6.34,27.73,15.07,11.83,6.85,0.92,0.02,2.53,0.49,6.47,85.28,0.77,0.79,0,1.92,2.04,0.276414857225157,13.038,30.287,5.093,48.81143808,52.3724,0.770528683914511,13.0377177423755
"Us18",-117.76,46.65,97,2018-04-07,10,7.74,11.27,5.15,4.77,27.79,5.85,2.46,2.92,0.42,0.01,11.78,0.12,5.86,81.93,0.77,0.8,0,3.83,11.66,0.250560797690538,13.092,30.561,1.054,47.13137818,50.6572,0.377260981912145,13.0924872309326
"Us18",-117.76,46.65,98,2018-04-08,11,5.62,7.84,3.19,3.25,27.54,7.94,0.68,3.9,0.57,0.01,7.37,0.01,5.18,84.96,0.78,0.8,0,4.85,7.36,0.143268333231388,13.147,30.833,0.29,43.42992448,47.99,0.693950177935943,13.1471327100204
"Us18",-117.76,46.65,99,2018-04-09,12,8.21,14.88,2.19,2.99,24.6,20.38,24.39,8.94,1.15,0.02,0.42,0.75,5.07,72.95,0.78,0.79,0,1.81,-0.33,0.446511677042137,13.202,31.103,10.353,48.44755305,50.4864,1.08891595615104,13.2016462865823
"Us18",-117.76,46.65,100,2018-04-10,13,7.87,13.03,3.63,4.84,27.58,8,0.73,3.9,0.57,0.01,1.68,0.12,5.87,81.79,0.77,0.79,0,3.35,1.56,0.283892696645399,13.256,31.371,0.308,47.35123427,50.8124,0.495552731893266,13.2560198157079
"Us18",-117.76,46.65,101,2018-04-11,14,7.47,13.74,2.46,3.12,27.02,16.52,14.22,7.3,0.97,0.02,5.74,0.6,5.19,77.54,0.77,0.79,0,2.12,5.14,0.386264702876545,13.31,31.637,5.982,46.99679562,49.7932,0.977242302543507,13.3102448862612
"Us18",-117.76,46.65,102,2018-04-12,15,3.74,7.33,1.42,0.49,25.44,12.23,8.56,5.58,0.77,0.01,5.41,0.05,4.27,80.57,0.78,0.8,0,6.41,5.36,0.217900314380266,13.364,31.901,3.586,40.79107482,45.1164,1.49197860962567,13.3643128067097
"Us18",-117.76,46.65,103,2018-04-13,16,5.45,10.18,0.14,2.26,26.17,11.75,1.54,5.51,0.78,0.01,1.57,0.18,4.81,81.06,0.78,0.79,0,3.67,1.39,0.211065504177485,13.418,32.163,0.642,43.4965123,47.4636,1.01100917431193,13.4182145911763
"Us18",-117.76,46.65,104,2018-04-14,17,8.26,13.65,4.31,3.71,26.45,14.39,9.51,6.55,0.89,0.02,1.08,0.71,5.32,75.57,0.78,0.79,0,2.51,0.37,0.400093459837492,13.472,32.423,3.951,48.36375118,50.7956,0.792978208232445,13.4719409457406
"Us18",-117.76,46.65,105,2018-04-15,18,8.56,12.79,4.55,5.64,27.61,15.54,7.23,7.09,0.98,0.02,6.91,0.33,6.2,82.86,0.78,0.8,0,1.78,6.58,0.249237374724568,13.525,32.68,2.992,48.40650784,51.7904,0.828271028037383,13.5254822550153
"Us18",-117.76,46.65,106,2018-04-16,19,4.35,7.13,0.47,0.6,26.21,13.58,6.73,6.17,0.86,0.01,3.17,0.05,4.35,77.9,0.78,0.8,0,4.49,3.12,0.183426080794168,13.579,32.935,2.775,42.0385635,45.766,1.4183908045977,13.5788285690305
"Us18",-117.76,46.65,107,2018-04-17,20,3.75,8.69,0.21,-0.88,25.8,13.07,14.57,5.78,0.8,0.01,1.58,0.22,3.83,73.98,0.78,0.79,0,4.41,1.36,0.299436483490484,13.632,33.188,5.985,41.5048675,44.6332,1.54133333333333,13.631969590458
"Us18",-117.76,46.65,108,2018-04-18,21,6.19,12.62,-1.04,-0.55,23.94,19.94,12.63,8.75,1.16,0.02,0,0.56,3.95,65.29,0.78,0.79,1,2.04,-0.56,0.426722222458239,13.685,33.438,5.169,45.97846649,47.192,1.41357027463651,13.6848946622142
"Us18",-117.76,46.65,109,2018-04-19,22,8.72,15.77,1.9,1.52,22.64,25.58,37.45,11,1.4,0.02,0.03,1.69,4.58,64.17,0.77,0.78,0,1.79,-1.66,0.564391996774058,13.738,33.685,15.274,49.72655776,50.4672,1.26146788990826,13.7375927554801
"Us18",-117.76,46.65,110,2018-04-20,23,10.08,16.46,3.15,2.8,23.46,25.59,38.89,11.23,1.44,0.03,0.01,1.69,5.04,62.26,0.77,0.78,0,1.51,-1.68,0.572041349682042,13.79,33.929,15.806,51.77466992,52.288,1.1140873015873,13.7900524581838
"Us18",-117.76,46.65,111,2018-04-21,24,8.21,12.86,2.48,1.34,24.78,22.73,32.26,9.82,1.3,0.03,0.04,1.15,4.52,64.84,0.76,0.78,0,3.77,-1.11,0.434168015390432,13.842,34.171,13.068,48.94811036,49.8924,1.19610231425091,13.84226196399
"Us18",-117.76,46.65,112,2018-04-22,25,6.62,12.38,-0.21,-1.2,21.33,26.08,38.61,11.22,1.43,0.03,0,1.24,3.73,59.42,0.76,0.77,1,1.75,-1.24,0.460325549193372,13.894,34.41,15.59,47.05940796,47.388,1.69486404833837,13.8942090618489
"Us18",-117.76,46.65,113,2018-04-23,26,9.25,16.34,1.77,0.72,22.24,26.04,38.88,11.18,1.44,0.02,0,1.93,4.35,58.09,0.75,0.77,0,1.46,-1.93,0.632553655309077,13.946,34.646,15.65,50.80522175,50.7092,1.20864864864865,13.9458811261573
"Us18",-117.76,46.65,114,2018-04-24,27,11.67,20.47,2.19,3.01,23.12,27.42,43.39,11.71,1.51,0.03,0,2.54,5.11,59.54,0.75,0.76,0,2.46,-2.54,0.802908318368186,13.997,34.879,17.412,54.11731482,53.9536,1.00342759211654,13.9972651075887
"Us18",-117.76,46.65,115,2018-04-25,28,14.89,21.4,6.32,4.97,24.94,25.79,32.95,11.21,1.45,0.03,0,3.22,5.86,53.89,0.74,0.76,0,1.74,-3.22,0.88188518993593,14.048,35.109,13.184,58.59860879,57.8792,0.752854264607119,14.0483475246549
"Us18",-117.76,46.65,116,2018-04-26,29,16.3,24.9,8.52,6.67,24.46,27.16,39.75,11.67,1.49,0.03,0,3.75,6.66,55.81,0.74,0.76,0,1.76,-3.75,1.15073915204876,14.099,35.336,15.86,60.5282297,59.9012,0.715950920245399,14.0991144560604
