"REF_DATE","GEO","DGUID","Traveller characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","474800","","","","0"
"1987-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","426995","","","","0"
"1987-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","405515","","","","0"
"1988-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","401139","","","","0"
"1988-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","426029","","","","0"
"1988-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","482345","","","","0"
"1988-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","445498","","","","0"
"1988-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","488877","","","","0"
"1988-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","527039","","","","0"
"1988-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","483368","","","","0"
"1988-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","530283","","","","0"
"1988-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","501784","","","","0"
"1988-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","480172","","","","0"
"1988-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","470342","","","","0"
"1988-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","436893","","","","0"
"1989-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","443655","","","","0"
"1989-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","441698","","","","0"
"1989-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","486436","","","","0"
"1989-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","468420","","","","0"
"1989-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","511736","","","","0"
"1989-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","529373","","","","0"
"1989-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","478454","","","","0"
"1989-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","530012","","","","0"
"1989-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","509685","","","","0"
"1989-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","501841","","","","0"
"1989-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","463533","","","","0"
"1989-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","426017","","","","0"
"1990-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","433884","","","","0"
"1990-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","429748","","","","0"
"1990-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","487931","","","","0"
"1990-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","466065","","","","0"
"1990-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","513619","","","","0"
"1990-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","532520","","","","0"
"1990-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","512796","","","","0"
"1990-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","538594","","","","0"
"1990-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","503622","","","","0"
"1990-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","501987","","","","0"
"1990-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","439517","","","","0"
"1990-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","386426","","","","0"
"1991-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","422181","","","","0"
"1991-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","383735","","","","0"
"1991-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","430698","","","","0"
"1991-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","443530","","","","0"
"1991-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","478352","","","","0"
"1991-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","504694","","","","0"
"1991-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","498229","","","","0"
"1991-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","515834","","","","0"
"1991-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","488641","","","","0"
"1991-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","497722","","","","0"
"1991-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","450153","","","","0"
"1991-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","409143","","","","0"
"1992-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","433634","","","","0"
"1992-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","434621","","","","0"
"1992-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","490701","","","","0"
"1992-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","472165","","","","0"
"1992-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","508299","","","","0"
"1992-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","550206","","","","0"
"1992-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","523610","","","","0"
"1992-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","551109","","","","0"
"1992-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","526606","","","","0"
"1992-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","510310","","","","0"
"1992-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","460578","","","","0"
"1992-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","454234","","","","0"
"1993-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","464723","","","","0"
"1993-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","472263","","","","0"
"1993-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","540632","","","","0"
"1993-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","509125","","","","0"
"1993-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","549125","","","","0"
"1993-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","597757","","","","0"
"1993-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","549312","","","","0"
"1993-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","591653","","","","0"
"1993-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","572828","","","","0"
"1993-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","546273","","","","0"
"1993-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","522023","","","","0"
"1993-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","497852","","","","0"
"1994-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","479555","","","","0"
"1994-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","497910","","","","0"
"1994-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","592239","","","","0"
"1994-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","536971","","","","0"
"1994-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","602919","","","","0"
"1994-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","648241","","","","0"
"1994-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","571034","","","","0"
"1994-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","655522","","","","0"
"1994-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","632551","","","","0"
"1994-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","584566","","","","0"
"1994-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","572823","","","","0"
"1994-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","544676","","","","0"
"1995-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","558591","","","","0"
"1995-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","549139","","","","0"
"1995-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","638518","","","","0"
"1995-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","570948","","","","0"
"1995-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","640637","","","","0"
"1995-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","656927","","","","0"
"1995-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","600965","","","","0"
"1995-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","688565","","","","0"
"1995-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","650624","","","","0"
"1995-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","638025","","","","0"
"1995-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","598116","","","","0"
"1995-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","533976","","","","0"
"1996-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","580234","","","","0"
"1996-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","581160","","","","0"
"1996-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","620073","","","","0"
"1996-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","618486","","","","0"
"1996-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","706480","","","","0"
"1996-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","689730","","","","0"
"1996-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","685265","","","","0"
"1996-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","730631","","","","0"
"1996-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","684085","","","","0"
"1996-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","684735","","","","0"
"1996-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","614910","","","","0"
"1996-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","567063","","","","0"
"1997-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","625166","","","","0"
"1997-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","604029","","","","0"
"1997-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","643516","","","","0"
"1997-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","657246","","","","0"
"1997-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","719342","","","","0"
"1997-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","718335","","","","0"
"1997-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","717848","","","","0"
"1997-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","736498","","","","0"
"1997-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","731130","","","","0"
"1997-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","726711","","","","0"
"1997-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","635124","","","","0"
"1997-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","622026","","","","0"
"1998-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","625540","","","","0"
"1998-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","627762","","","","0"
"1998-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","705505","","","","0"
"1998-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","696029","","","","0"
"1998-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","742319","","","","0"
"1998-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","780236","","","","0"
"1998-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","717775","","","","0"
"1998-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","771260","","","","0"
"1998-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","754752","","","","0"
"1998-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","751676","","","","0"
"1998-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","677950","","","","0"
"1998-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","664328","","","","0"
"1999-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","651313","","","","0"
"1999-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","663903","","","","0"
"1999-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","769150","","","","0"
"1999-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","731107","","","","0"
"1999-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","768619","","","","0"
"1999-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","823605","","","","0"
"1999-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","778992","","","","0"
"1999-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","854407","","","","0"
"1999-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","837278","","","","0"
"1999-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","784064","","","","0"
"1999-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","739853","","","","0"
"1999-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","706646","","","","0"
"2000-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","702044","","","","0"
"2000-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","721048","","","","0"
"2000-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","817994","","","","0"
"2000-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","733993","","","","0"
"2000-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","838757","","","","0"
"2000-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","876437","","","","0"
"2000-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","791079","","","","0"
"2000-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","905956","","","","0"
"2000-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","849839","","","","0"
"2000-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","793684","","","","0"
"2000-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","747368","","","","0"
"2000-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","647976","","","","0"
"2001-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","722136","","","","0"
"2001-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","677852","","","","0"
"2001-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","787923","","","","0"
"2001-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","740223","","","","0"
"2001-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","850046","","","","0"
"2001-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","845462","","","","0"
"2001-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","796154","","","","0"
"2001-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","875863","","","","0"
"2001-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","762521","","","","0"
"2001-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","769348","","","","0"
"2001-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","696373","","","","0"
"2001-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","607083","","","","0"
"2002-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","679965","","","","0"
"2002-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","662796","","","","0"
"2002-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","736818","","","","0"
"2002-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","756101","","","","0"
"2002-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","849362","","","","0"
"2002-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","818168","","","","0"
"2002-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","799250","","","","0"
"2002-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","858983","","","","0"
"2002-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","816334","","","","0"
"2002-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","806560","","","","0"
"2002-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","697946","","","","0"
"2002-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","636294","","","","0"
"2003-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","711134","","","","0"
"2003-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","659350","","","","0"
"2003-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","723834","","","","0"
"2003-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","716635","","","","0"
"2003-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","797540","","","","0"
"2003-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","784348","","","","0"
"2003-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","779026","","","","0"
"2003-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","805639","","","","0"
"2003-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","827050","","","","0"
"2003-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","783999","","","","0"
"2003-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","675608","","","","0"
"2003-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","660096","","","","0"
"2004-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","659805","","","","0"
"2004-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","677595","","","","0"
"2004-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","790644","","","","0"
"2004-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","763345","","","","0"
"2004-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","811494","","","","0"
"2004-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","848067","","","","0"
"2004-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","821944","","","","0"
"2004-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","854474","","","","0"
"2004-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","837201","","","","0"
"2004-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","755310","","","","0"
"2004-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","706253","","","","0"
"2004-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","667822","","","","0"
"2005-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","665005","","","","0"
"2005-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","672982","","","","0"
"2005-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","765963","","","","0"
"2005-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","751420","","","","0"
"2005-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","804323","","","","0"
"2005-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","855816","","","","0"
"2005-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","795838","","","","0"
"2005-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","866604","","","","0"
"2005-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","845913","","","","0"
"2005-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","742348","","","","0"
"2005-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","699115","","","","0"
"2005-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","654029","","","","0"
"2006-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","664441","","","","0"
"2006-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","654048","","","","0"
"2006-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","774413","","","","0"
"2006-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","702454","","","","0"
"2006-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","812105","","","","0"
"2006-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","829390","","","","0"
"2006-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","746297","","","","0"
"2006-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","835452","","","","0"
"2006-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","789203","","","","0"
"2006-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","719887","","","","0"
"2006-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","672997","","","","0"
"2006-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","617555","","","","0"
"2007-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","661591","","","","0"
"2007-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","648253","","","","0"
"2007-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","750827","","","","0"
"2007-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","690129","","","","0"
"2007-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","800928","","","","0"
"2007-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","789807","","","","0"
"2007-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","747610","","","","0"
"2007-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","822714","","","","0"
"2007-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","765053","","","","0"
"2007-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","750605","","","","0"
"2007-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","674371","","","","0"
"2007-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","583179","","","","0"
"2008-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","653819","","","","0"
"2008-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","641045","","","","0"
"2008-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","672059","","","","0"
"2008-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","708977","","","","0"
"2008-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","753927","","","","0"
"2008-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","731792","","","","0"
"2008-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","727064","","","","0"
"2008-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","731979","","","","0"
"2008-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","735236","","","","0"
"2008-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","647905","","","","0"
"2008-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","531736","","","","0"
"2008-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","503141","","","","0"
"2009-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","494979","","","","0"
"2009-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","491964","","","","0"
"2009-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","557526","","","","0"
"2009-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","538024","","","","0"
"2009-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","592392","","","","0"
"2009-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","623228","","","","0"
"2009-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","640562","","","","0"
"2009-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","658780","","","","0"
"2009-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","674407","","","","0"
"2009-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","611030","","","","0"
"2009-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","541364","","","","0"
"2009-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","528034","","","","0"
"2010-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","530494","","","","0"
"2010-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","533994","","","","0"
"2010-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","628621","","","","0"
"2010-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","603694","","","","0"
"2010-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","649153","","","","0"
