Expt,Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
In17,"Bhopal, India",2017,2018-01-13,,Weather Station,Maximum Huminity,%,76.61,
In17,"Bhopal, India",2017,2018-01-14,,Weather Station,Maximum Huminity,%,82.03,
In17,"Bhopal, India",2017,2018-01-15,,Weather Station,Maximum Huminity,%,92.07,
In17,"Bhopal, India",2017,2018-01-16,,Weather Station,Maximum Huminity,%,94.79,
In17,"Bhopal, India",2017,2018-01-17,,Weather Station,Maximum Huminity,%,80.16,
In17,"Bhopal, India",2017,2018-01-18,,Weather Station,Maximum Huminity,%,78.78,
In17,"Bhopal, India",2017,2018-01-19,,Weather Station,Maximum Huminity,%,80.2,
In17,"Bhopal, India",2017,2018-01-20,,Weather Station,Maximum Huminity,%,94.15,
In17,"Bhopal, India",2017,2018-01-21,,Weather Station,Maximum Huminity,%,95.59,
In17,"Bhopal, India",2017,2018-01-22,,Weather Station,Maximum Huminity,%,87.92,
In17,"Bhopal, India",2017,2018-01-23,,Weather Station,Maximum Huminity,%,77.45,
In17,"Bhopal, India",2017,2018-01-24,,Weather Station,Maximum Huminity,%,96.65,
In17,"Bhopal, India",2017,2018-01-25,,Weather Station,Maximum Huminity,%,87.72,
In17,"Bhopal, India",2017,2018-01-26,,Weather Station,Maximum Huminity,%,86.74,
In17,"Bhopal, India",2017,2018-01-27,,Weather Station,Maximum Huminity,%,83.85,
In17,"Bhopal, India",2017,2018-01-28,,Weather Station,Maximum Huminity,%,75.08,
In17,"Bhopal, India",2017,2018-01-29,,Weather Station,Maximum Huminity,%,79.19,
In17,"Bhopal, India",2017,2018-01-30,,Weather Station,Maximum Huminity,%,88.96,
In17,"Bhopal, India",2017,2018-01-31,,Weather Station,Maximum Huminity,%,74.32,
In17,"Bhopal, India",2017,2018-02-01,,Weather Station,Maximum Huminity,%,64.61,
In17,"Bhopal, India",2017,2018-02-02,,Weather Station,Maximum Huminity,%,78.73,
In17,"Bhopal, India",2017,2018-02-03,,Weather Station,Maximum Huminity,%,70.03,
In17,"Bhopal, India",2017,2018-02-04,,Weather Station,Maximum Huminity,%,89.32,
In17,"Bhopal, India",2017,2018-02-05,,Weather Station,Maximum Huminity,%,88.12,
In17,"Bhopal, India",2017,2018-02-06,,Weather Station,Maximum Huminity,%,78.55,
In17,"Bhopal, India",2017,2018-02-07,,Weather Station,Maximum Huminity,%,70.02,
In17,"Bhopal, India",2017,2018-02-08,,Weather Station,Maximum Huminity,%,87.52,
In17,"Bhopal, India",2017,2018-02-09,,Weather Station,Maximum Huminity,%,73.57,
In17,"Bhopal, India",2017,2018-02-10,,Weather Station,Maximum Huminity,%,76.65,
In17,"Bhopal, India",2017,2018-02-11,,Weather Station,Maximum Huminity,%,93.95,
In17,"Bhopal, India",2017,2018-02-12,,Weather Station,Maximum Huminity,%,93.08,
In17,"Bhopal, India",2017,2018-02-13,,Weather Station,Maximum Huminity,%,100,
In17,"Bhopal, India",2017,2018-02-14,,Weather Station,Maximum Huminity,%,100,
In17,"Bhopal, India",2017,2018-02-15,,Weather Station,Maximum Huminity,%,92.88,
In17,"Bhopal, India",2017,2018-02-16,,Weather Station,Maximum Huminity,%,90.27,
In17,"Bhopal, India",2017,2018-02-17,,Weather Station,Maximum Huminity,%,79.19,
In17,"Bhopal, India",2017,2018-02-18,,Weather Station,Maximum Huminity,%,74.86,
In17,"Bhopal, India",2017,2018-02-19,,Weather Station,Maximum Huminity,%,60.62,
In17,"Bhopal, India",2017,2018-02-20,,Weather Station,Maximum Huminity,%,65.2,
In17,"Bhopal, India",2017,2018-02-21,,Weather Station,Maximum Huminity,%,70.4,
In17,"Bhopal, India",2017,2018-02-22,,Weather Station,Maximum Huminity,%,71.2,
In17,"Bhopal, India",2017,2018-02-23,,Weather Station,Maximum Huminity,%,69.6,
In17,"Bhopal, India",2017,2018-02-24,,Weather Station,Maximum Huminity,%,68.6,
In17,"Bhopal, India",2017,2018-02-25,,Weather Station,Maximum Huminity,%,73.2,
In17,"Bhopal, India",2017,2018-02-26,,Weather Station,Maximum Huminity,%,70.2,
In17,"Bhopal, India",2017,2018-02-27,,Weather Station,Maximum Huminity,%,69.8,
In17,"Bhopal, India",2017,2018-02-28,,Weather Station,Maximum Huminity,%,71.36,
In17,"Bhopal, India",2017,2018-03-01,,Weather Station,Maximum Huminity,%,57.72,
In17,"Bhopal, India",2017,2018-03-02,,Weather Station,Maximum Huminity,%,49.5,
In17,"Bhopal, India",2017,2018-03-03,,Weather Station,Maximum Huminity,%,49.12,
In17,"Bhopal, India",2017,2018-03-04,,Weather Station,Maximum Huminity,%,42.18,
In17,"Bhopal, India",2017,2018-03-05,,Weather Station,Maximum Huminity,%,51.76,
In17,"Bhopal, India",2017,2018-03-06,,Weather Station,Maximum Huminity,%,56.96,
In17,"Bhopal, India",2017,2018-03-07,,Weather Station,Maximum Huminity,%,74.8,
In17,"Bhopal, India",2017,2018-03-08,,Weather Station,Maximum Huminity,%,72.95,
In17,"Bhopal, India",2017,2018-03-09,,Weather Station,Maximum Huminity,%,58.86,
In17,"Bhopal, India",2017,2018-03-10,,Weather Station,Maximum Huminity,%,46.51,
In17,"Bhopal, India",2017,2018-03-11,,Weather Station,Maximum Huminity,%,33.95,
In17,"Bhopal, India",2017,2018-03-12,,Weather Station,Maximum Huminity,%,35.64,
In17,"Bhopal, India",2017,2018-03-13,,Weather Station,Maximum Huminity,%,34.03,
In17,"Bhopal, India",2017,2018-03-14,,Weather Station,Maximum Huminity,%,33.44,
In17,"Bhopal, India",2017,2018-03-15,,Weather Station,Maximum Huminity,%,31.63,
In17,"Bhopal, India",2017,2018-03-16,,Weather Station,Maximum Huminity,%,43.36,
In17,"Bhopal, India",2017,2018-03-17,,Weather Station,Maximum Huminity,%,36.95,
In17,"Bhopal, India",2017,2018-03-18,,Weather Station,Maximum Huminity,%,42.02,
In17,"Bhopal, India",2017,2018-03-19,,Weather Station,Maximum Huminity,%,44.83,
In17,"Bhopal, India",2017,2018-03-20,,Weather Station,Maximum Huminity,%,50.57,
In17,"Bhopal, India",2017,2018-03-21,,Weather Station,Maximum Huminity,%,43.33,
In17,"Bhopal, India",2017,2018-03-22,,Weather Station,Maximum Huminity,%,44.63,
In17,"Bhopal, India",2017,2018-03-23,,Weather Station,Maximum Huminity,%,38.47,
In17,"Bhopal, India",2017,2018-03-24,,Weather Station,Maximum Huminity,%,39.52,
In17,"Bhopal, India",2017,2018-03-25,,Weather Station,Maximum Huminity,%,34.63,
In17,"Bhopal, India",2017,2018-03-26,,Weather Station,Maximum Huminity,%,34.39,
In17,"Bhopal, India",2017,2018-03-27,,Weather Station,Maximum Huminity,%,35.27,
In17,"Bhopal, India",2017,2018-03-28,,Weather Station,Maximum Huminity,%,26.09,
In17,"Bhopal, India",2017,2018-03-29,,Weather Station,Maximum Huminity,%,27.61,
In17,"Bhopal, India",2017,2018-03-30,,Weather Station,Maximum Huminity,%,24,
In17,"Bhopal, India",2017,2018-03-31,,Weather Station,Maximum Huminity,%,27,
In17,"Bhopal, India",2017,2018-04-01,,Weather Station,Maximum Huminity,%,26.17,
In17,"Bhopal, India",2017,2018-04-02,,Weather Station,Maximum Huminity,%,32.28,
In17,"Bhopal, India",2017,2018-04-03,,Weather Station,Maximum Huminity,%,28.16,
In17,"Bhopal, India",2017,2018-04-04,,Weather Station,Maximum Huminity,%,26.81,
In17,"Bhopal, India",2017,2018-04-05,,Weather Station,Maximum Huminity,%,28.15,
In17,"Bhopal, India",2017,2018-04-06,,Weather Station,Maximum Huminity,%,31.86,
In17,"Bhopal, India",2017,2018-04-07,,Weather Station,Maximum Huminity,%,35.86,
In17,"Bhopal, India",2017,2018-04-08,,Weather Station,Maximum Huminity,%,39.98,
In17,"Bhopal, India",2017,2018-04-09,,Weather Station,Maximum Huminity,%,35.59,
In17,"Bhopal, India",2017,2018-04-10,,Weather Station,Maximum Huminity,%,38.75,
In17,"Bhopal, India",2017,2018-04-11,,Weather Station,Maximum Huminity,%,54.79,
In17,"Bhopal, India",2017,2018-04-12,,Weather Station,Maximum Huminity,%,68.89,
In17,"Bhopal, India",2017,2018-04-13,,Weather Station,Maximum Huminity,%,68.06,
In17,"Bhopal, India",2017,2018-04-14,,Weather Station,Maximum Huminity,%,43.65,
In17,"Bhopal, India",2017,2018-04-15,,Weather Station,Maximum Huminity,%,36.33,
In17,"Bhopal, India",2017,2018-04-16,,Weather Station,Maximum Huminity,%,42.61,
In17,"Bhopal, India",2017,2018-04-17,,Weather Station,Maximum Huminity,%,31.11,
In17,"Bhopal, India",2017,2018-04-18,,Weather Station,Maximum Huminity,%,27.76,
In17,"Bhopal, India",2017,2018-04-19,,Weather Station,Maximum Huminity,%,26.04,
In17,"Bhopal, India",2017,2018-04-20,,Weather Station,Maximum Huminity,%,27.35,
In17,"Bhopal, India",2017,2018-04-21,,Weather Station,Maximum Huminity,%,31.57,
In17,"Bhopal, India",2017,2018-04-22,,Weather Station,Maximum Huminity,%,27.24,
In17,"Bhopal, India",2017,2018-04-23,,Weather Station,Maximum Huminity,%,22.4,
In17,"Bhopal, India",2017,2018-04-24,,Weather Station,Maximum Huminity,%,17.76,
In17,"Bhopal, India",2017,2018-04-25,,Weather Station,Maximum Huminity,%,17.16,
In17,"Bhopal, India",2017,2018-04-26,,Weather Station,Maximum Huminity,%,20.11,
In17,"Bhopal, India",2017,2018-04-27,,Weather Station,Maximum Huminity,%,31.76,
In17,"Bhopal, India",2017,2018-04-28,,Weather Station,Maximum Huminity,%,34.67,
In17,"Bhopal, India",2017,2018-04-29,,Weather Station,Maximum Huminity,%,34.66,
In17,"Bhopal, India",2017,2018-04-30,,Weather Station,Maximum Huminity,%,33.5,
In17,"Bhopal, India",2017,2018-05-01,,Weather Station,Maximum Huminity,%,25.39,
In17,"Bhopal, India",2017,2018-05-02,,Weather Station,Maximum Huminity,%,39.78,
In17,"Bhopal, India",2017,2018-05-03,,Weather Station,Maximum Huminity,%,47.23,
In17,"Bhopal, India",2017,2018-05-04,,Weather Station,Maximum Huminity,%,29.02,
In17,"Bhopal, India",2017,2018-05-05,,Weather Station,Maximum Huminity,%,37.97,
In17,"Bhopal, India",2017,2018-05-06,,Weather Station,Maximum Huminity,%,30.39,
In17,"Bhopal, India",2017,2018-05-07,,Weather Station,Maximum Huminity,%,27.87,
In17,"Bhopal, India",2017,2018-05-08,,Weather Station,Maximum Huminity,%,38.41,
In17,"Bhopal, India",2017,2018-05-09,,Weather Station,Maximum Huminity,%,37.6,
In17,"Bhopal, India",2017,2018-05-10,,Weather Station,Maximum Huminity,%,31.97,
In17,"Bhopal, India",2017,2018-05-11,,Weather Station,Maximum Huminity,%,28.63,
In17,"Bhopal, India",2017,2018-05-12,,Weather Station,Maximum Huminity,%,29.47,
In17,"Bhopal, India",2017,2018-05-13,,Weather Station,Maximum Huminity,%,27.02,
In17,"Bhopal, India",2017,2018-05-14,,Weather Station,Maximum Huminity,%,29.84,
In17,"Bhopal, India",2017,2018-05-15,,Weather Station,Maximum Huminity,%,28.97,
In17,"Bhopal, India",2017,2017-11-01,,Weather Station,Maximum Temperature,C,28,
In17,"Bhopal, India",2017,2017-11-02,,Weather Station,Maximum Temperature,C,30.1,
In17,"Bhopal, India",2017,2017-11-03,,Weather Station,Maximum Temperature,C,29.7,
In17,"Bhopal, India",2017,2017-11-04,,Weather Station,Maximum Temperature,C,28.6,
In17,"Bhopal, India",2017,2017-11-05,,Weather Station,Maximum Temperature,C,28.4,
In17,"Bhopal, India",2017,2017-11-06,,Weather Station,Maximum Temperature,C,29.1,
In17,"Bhopal, India",2017,2017-11-07,,Weather Station,Maximum Temperature,C,28.3,
In17,"Bhopal, India",2017,2017-11-08,,Weather Station,Maximum Temperature,C,29.1,
In17,"Bhopal, India",2017,2017-11-09,,Weather Station,Maximum Temperature,C,30.5,
In17,"Bhopal, India",2017,2017-11-10,,Weather Station,Maximum Temperature,C,29.6,
In17,"Bhopal, India",2017,2017-11-11,,Weather Station,Maximum Temperature,C,27.3,
In17,"Bhopal, India",2017,2017-11-12,,Weather Station,Maximum Temperature,C,28.1,
In17,"Bhopal, India",2017,2017-11-13,,Weather Station,Maximum Temperature,C,28.9,
In17,"Bhopal, India",2017,2017-11-14,,Weather Station,Maximum Temperature,C,29.5,
In17,"Bhopal, India",2017,2017-11-15,,Weather Station,Maximum Temperature,C,30.5,
In17,"Bhopal, India",2017,2017-11-16,,Weather Station,Maximum Temperature,C,28.4,
In17,"Bhopal, India",2017,2017-11-17,,Weather Station,Maximum Temperature,C,26.7,
In17,"Bhopal, India",2017,2017-11-18,,Weather Station,Maximum Temperature,C,25.3,
In17,"Bhopal, India",2017,2017-11-19,,Weather Station,Maximum Temperature,C,27.4,
In17,"Bhopal, India",2017,2017-11-20,,Weather Station,Maximum Temperature,C,27.6,
In17,"Bhopal, India",2017,2017-11-21,,Weather Station,Maximum Temperature,C,27.3,
In17,"Bhopal, India",2017,2017-11-22,,Weather Station,Maximum Temperature,C,27.6,
In17,"Bhopal, India",2017,2017-11-23,,Weather Station,Maximum Temperature,C,26.1,
In17,"Bhopal, India",2017,2017-11-24,,Weather Station,Maximum Temperature,C,28.5,
In17,"Bhopal, India",2017,2017-11-25,,Weather Station,Maximum Temperature,C,27.4,
In17,"Bhopal, India",2017,2017-11-26,,Weather Station,Maximum Temperature,C,26.3,
In17,"Bhopal, India",2017,2017-11-27,,Weather Station,Maximum Temperature,C,30.1,
In17,"Bhopal, India",2017,2017-11-28,,Weather Station,Maximum Temperature,C,29.5,
In17,"Bhopal, India",2017,2017-11-29,,Weather Station,Maximum Temperature,C,30.6,
In17,"Bhopal, India",2017,2017-11-30,,Weather Station,Maximum Temperature,C,28.3,
In17,"Bhopal, India",2017,2017-12-01,,Weather Station,Maximum Temperature,C,26.3,
In17,"Bhopal, India",2017,2017-12-02,,Weather Station,Maximum Temperature,C,25.8,
In17,"Bhopal, India",2017,2017-12-03,,Weather Station,Maximum Temperature,C,25.6,
In17,"Bhopal, India",2017,2017-12-04,,Weather Station,Maximum Temperature,C,24.6,
In17,"Bhopal, India",2017,2017-12-05,,Weather Station,Maximum Temperature,C,23.3,
In17,"Bhopal, India",2017,2017-12-06,,Weather Station,Maximum Temperature,C,21.7,
In17,"Bhopal, India",2017,2017-12-07,,Weather Station,Maximum Temperature,C,25.8,
In17,"Bhopal, India",2017,2017-12-08,,Weather Station,Maximum Temperature,C,26.5,
In17,"Bhopal, India",2017,2017-12-09,,Weather Station,Maximum Temperature,C,26.1,
In17,"Bhopal, India",2017,2017-12-10,,Weather Station,Maximum Temperature,C,26.8,
In17,"Bhopal, India",2017,2017-12-11,,Weather Station,Maximum Temperature,C,27.3,
In17,"Bhopal, India",2017,2017-12-12,,Weather Station,Maximum Temperature,C,25.4,
In17,"Bhopal, India",2017,2017-12-13,,Weather Station,Maximum Temperature,C,25.3,
In17,"Bhopal, India",2017,2017-12-14,,Weather Station,Maximum Temperature,C,26.1,
In17,"Bhopal, India",2017,2017-12-15,,Weather Station,Maximum Temperature,C,26.1,
In17,"Bhopal, India",2017,2017-12-16,,Weather Station,Maximum Temperature,C,25.6,
In17,"Bhopal, India",2017,2017-12-17,,Weather Station,Maximum Temperature,C,24.6,
In17,"Bhopal, India",2017,2017-12-18,,Weather Station,Maximum Temperature,C,25.3,
In17,"Bhopal, India",2017,2017-12-19,,Weather Station,Maximum Temperature,C,25.4,
In17,"Bhopal, India",2017,2017-12-20,,Weather Station,Maximum Temperature,C,24.8,
In17,"Bhopal, India",2017,2017-12-21,,Weather Station,Maximum Temperature,C,23.3,
In17,"Bhopal, India",2017,2017-12-22,,Weather Station,Maximum Temperature,C,23.1,
In17,"Bhopal, India",2017,2017-12-23,,Weather Station,Maximum Temperature,C,24.5,
In17,"Bhopal, India",2017,2017-12-24,,Weather Station,Maximum Temperature,C,26.3,
In17,"Bhopal, India",2017,2017-12-25,,Weather Station,Maximum Temperature,C,24.5,
In17,"Bhopal, India",2017,2017-12-26,,Weather Station,Maximum Temperature,C,24.7,
In17,"Bhopal, India",2017,2017-12-27,,Weather Station,Maximum Temperature,C,26.3,
In17,"Bhopal, India",2017,2017-12-28,,Weather Station,Maximum Temperature,C,26.1,
In17,"Bhopal, India",2017,2017-12-29,,Weather Station,Maximum Temperature,C,27.6,
In17,"Bhopal, India",2017,2017-12-30,,Weather Station,Maximum Temperature,C,24.6,
In17,"Bhopal, India",2017,2017-12-31,,Weather Station,Maximum Temperature,C,24.6,
In17,"Bhopal, India",2017,2018-01-01,,Weather Station,Maximum Temperature,C,23.3,
In17,"Bhopal, India",2017,2018-01-02,,Weather Station,Maximum Temperature,C,24.3,
In17,"Bhopal, India",2017,2018-01-03,,Weather Station,Maximum Temperature,C,21,
In17,"Bhopal, India",2017,2018-01-04,,Weather Station,Maximum Temperature,C,25.1,
In17,"Bhopal, India",2017,2018-01-05,,Weather Station,Maximum Temperature,C,24.5,
In17,"Bhopal, India",2017,2018-01-06,,Weather Station,Maximum Temperature,C,23.6,
In17,"Bhopal, India",2017,2018-01-07,,Weather Station,Maximum Temperature,C,24.74,
In17,"Bhopal, India",2017,2018-01-08,,Weather Station,Maximum Temperature,C,25.75,
In17,"Bhopal, India",2017,2018-01-09,,Weather Station,Maximum Temperature,C,24.33,
In17,"Bhopal, India",2017,2018-01-10,,Weather Station,Maximum Temperature,C,23.53,
In17,"Bhopal, India",2017,2018-01-11,,Weather Station,Maximum Temperature,C,25.25,
In17,"Bhopal, India",2017,2018-01-12,,Weather Station,Maximum Temperature,C,25.5,
In17,"Bhopal, India",2017,2018-01-13,,Weather Station,Maximum Temperature,C,27.27,
In17,"Bhopal, India",2017,2018-01-14,,Weather Station,Maximum Temperature,C,31.05,
In17,"Bhopal, India",2017,2018-01-15,,Weather Station,Maximum Temperature,C,28.92,
In17,"Bhopal, India",2017,2018-01-16,,Weather Station,Maximum Temperature,C,27.64,
In17,"Bhopal, India",2017,2018-01-17,,Weather Station,Maximum Temperature,C,27.72,
In17,"Bhopal, India",2017,2018-01-18,,Weather Station,Maximum Temperature,C,29.29,
In17,"Bhopal, India",2017,2018-01-19,,Weather Station,Maximum Temperature,C,28.62,
In17,"Bhopal, India",2017,2018-01-20,,Weather Station,Maximum Temperature,C,27.83,
In17,"Bhopal, India",2017,2018-01-21,,Weather Station,Maximum Temperature,C,28.22,
In17,"Bhopal, India",2017,2018-01-22,,Weather Station,Maximum Temperature,C,29.19,
In17,"Bhopal, India",2017,2018-01-23,,Weather Station,Maximum Temperature,C,27.24,
In17,"Bhopal, India",2017,2018-01-24,,Weather Station,Maximum Temperature,C,24.11,
In17,"Bhopal, India",2017,2018-01-25,,Weather Station,Maximum Temperature,C,24.57,
In17,"Bhopal, India",2017,2018-01-26,,Weather Station,Maximum Temperature,C,26.76,
In17,"Bhopal, India",2017,2018-01-27,,Weather Station,Maximum Temperature,C,27.27,
In17,"Bhopal, India",2017,2018-01-28,,Weather Station,Maximum Temperature,C,29.08,
In17,"Bhopal, India",2017,2018-01-29,,Weather Station,Maximum Temperature,C,29.24,
In17,"Bhopal, India",2017,2018-01-30,,Weather Station,Maximum Temperature,C,29.94,
In17,"Bhopal, India",2017,2018-01-31,,Weather Station,Maximum Temperature,C,30.71,
In17,"Bhopal, India",2017,2018-02-01,,Weather Station,Maximum Temperature,C,31.61,
In17,"Bhopal, India",2017,2018-02-02,,Weather Station,Maximum Temperature,C,31.45,
In17,"Bhopal, India",2017,2018-02-03,,Weather Station,Maximum Temperature,C,30.04,
In17,"Bhopal, India",2017,2018-02-04,,Weather Station,Maximum Temperature,C,28.68,
In17,"Bhopal, India",2017,2018-02-05,,Weather Station,Maximum Temperature,C,31.93,
In17,"Bhopal, India",2017,2018-02-06,,Weather Station,Maximum Temperature,C,29.64,
In17,"Bhopal, India",2017,2018-02-07,,Weather Station,Maximum Temperature,C,22.5,
In17,"Bhopal, India",2017,2018-02-08,,Weather Station,Maximum Temperature,C,29.4,
In17,"Bhopal, India",2017,2018-02-09,,Weather Station,Maximum Temperature,C,27.34,
In17,"Bhopal, India",2017,2018-02-10,,Weather Station,Maximum Temperature,C,30.12,
In17,"Bhopal, India",2017,2018-02-11,,Weather Station,Maximum Temperature,C,29.31,
In17,"Bhopal, India",2017,2018-02-12,,Weather Station,Maximum Temperature,C,27.34,
In17,"Bhopal, India",2017,2018-02-13,,Weather Station,Maximum Temperature,C,25.04,
In17,"Bhopal, India",2017,2018-02-14,,Weather Station,Maximum Temperature,C,25.85,
In17,"Bhopal, India",2017,2018-02-15,,Weather Station,Maximum Temperature,C,28.11,
In17,"Bhopal, India",2017,2018-02-16,,Weather Station,Maximum Temperature,C,29.93,
In17,"Bhopal, India",2017,2018-02-17,,Weather Station,Maximum Temperature,C,31.46,
In17,"Bhopal, India",2017,2018-02-18,,Weather Station,Maximum Temperature,C,31.79,
In17,"Bhopal, India",2017,2018-02-19,,Weather Station,Maximum Temperature,C,23.89,
In17,"Bhopal, India",2017,2018-02-20,,Weather Station,Maximum Temperature,C,30.2,
In17,"Bhopal, India",2017,2018-02-21,,Weather Station,Maximum Temperature,C,32,
In17,"Bhopal, India",2017,2018-02-22,,Weather Station,Maximum Temperature,C,34.2,
In17,"Bhopal, India",2017,2018-02-23,,Weather Station,Maximum Temperature,C,34.6,
In17,"Bhopal, India",2017,2018-02-24,,Weather Station,Maximum Temperature,C,35.3,
In17,"Bhopal, India",2017,2018-02-25,,Weather Station,Maximum Temperature,C,34.7,
In17,"Bhopal, India",2017,2018-02-26,,Weather Station,Maximum Temperature,C,33.2,
In17,"Bhopal, India",2017,2018-02-27,,Weather Station,Maximum Temperature,C,33.9,
In17,"Bhopal, India",2017,2018-02-28,,Weather Station,Maximum Temperature,C,34.33,
In17,"Bhopal, India",2017,2018-03-01,,Weather Station,Maximum Temperature,C,35.69,
In17,"Bhopal, India",2017,2018-03-02,,Weather Station,Maximum Temperature,C,35.23,
In17,"Bhopal, India",2017,2018-03-03,,Weather Station,Maximum Temperature,C,34.96,
In17,"Bhopal, India",2017,2018-03-04,,Weather Station,Maximum Temperature,C,34.26,
In17,"Bhopal, India",2017,2018-03-05,,Weather Station,Maximum Temperature,C,34.01,
In17,"Bhopal, India",2017,2018-03-06,,Weather Station,Maximum Temperature,C,33.19,
In17,"Bhopal, India",2017,2018-03-07,,Weather Station,Maximum Temperature,C,32.66,
In17,"Bhopal, India",2017,2018-03-08,,Weather Station,Maximum Temperature,C,35.58,
In17,"Bhopal, India",2017,2018-03-09,,Weather Station,Maximum Temperature,C,35.57,
In17,"Bhopal, India",2017,2018-03-10,,Weather Station,Maximum Temperature,C,36.58,
In17,"Bhopal, India",2017,2018-03-11,,Weather Station,Maximum Temperature,C,36.72,
In17,"Bhopal, India",2017,2018-03-12,,Weather Station,Maximum Temperature,C,37.77,
In17,"Bhopal, India",2017,2018-03-13,,Weather Station,Maximum Temperature,C,36.02,
In17,"Bhopal, India",2017,2018-03-14,,Weather Station,Maximum Temperature,C,35.84,
In17,"Bhopal, India",2017,2018-03-15,,Weather Station,Maximum Temperature,C,33.05,
In17,"Bhopal, India",2017,2018-03-16,,Weather Station,Maximum Temperature,C,34.88,
In17,"Bhopal, India",2017,2018-03-17,,Weather Station,Maximum Temperature,C,35.61,
In17,"Bhopal, India",2017,2018-03-18,,Weather Station,Maximum Temperature,C,36.02,
In17,"Bhopal, India",2017,2018-03-19,,Weather Station,Maximum Temperature,C,36.11,
In17,"Bhopal, India",2017,2018-03-20,,Weather Station,Maximum Temperature,C,36.68,
In17,"Bhopal, India",2017,2018-03-21,,Weather Station,Maximum Temperature,C,35.17,
In17,"Bhopal, India",2017,2018-03-22,,Weather Station,Maximum Temperature,C,33.74,
In17,"Bhopal, India",2017,2018-03-23,,Weather Station,Maximum Temperature,C,34.47,
In17,"Bhopal, India",2017,2018-03-24,,Weather Station,Maximum Temperature,C,35.72,
In17,"Bhopal, India",2017,2018-03-25,,Weather Station,Maximum Temperature,C,35.74,
In17,"Bhopal, India",2017,2018-03-26,,Weather Station,Maximum Temperature,C,37.19,
In17,"Bhopal, India",2017,2018-03-27,,Weather Station,Maximum Temperature,C,39.06,
In17,"Bhopal, India",2017,2018-03-28,,Weather Station,Maximum Temperature,C,39.28,
In17,"Bhopal, India",2017,2018-03-29,,Weather Station,Maximum Temperature,C,39,
In17,"Bhopal, India",2017,2018-03-30,,Weather Station,Maximum Temperature,C,39.7,
In17,"Bhopal, India",2017,2018-03-31,,Weather Station,Maximum Temperature,C,40,
In17,"Bhopal, India",2017,2018-04-01,,Weather Station,Maximum Temperature,C,39.65,
In17,"Bhopal, India",2017,2018-04-02,,Weather Station,Maximum Temperature,C,39.88,
In17,"Bhopal, India",2017,2018-04-03,,Weather Station,Maximum Temperature,C,40.13,
In17,"Bhopal, India",2017,2018-04-04,,Weather Station,Maximum Temperature,C,40.67,
In17,"Bhopal, India",2017,2018-04-05,,Weather Station,Maximum Temperature,C,40.16,
In17,"Bhopal, India",2017,2018-04-06,,Weather Station,Maximum Temperature,C,38.37,
In17,"Bhopal, India",2017,2018-04-07,,Weather Station,Maximum Temperature,C,39.3,
In17,"Bhopal, India",2017,2018-04-08,,Weather Station,Maximum Temperature,C,38.17,
In17,"Bhopal, India",2017,2018-04-09,,Weather Station,Maximum Temperature,C,39.39,
In17,"Bhopal, India",2017,2018-04-10,,Weather Station,Maximum Temperature,C,38.67,
In17,"Bhopal, India",2017,2018-04-11,,Weather Station,Maximum Temperature,C,38.69,
In17,"Bhopal, India",2017,2018-04-12,,Weather Station,Maximum Temperature,C,37.87,
In17,"Bhopal, India",2017,2018-04-13,,Weather Station,Maximum Temperature,C,38.03,
In17,"Bhopal, India",2017,2018-04-14,,Weather Station,Maximum Temperature,C,39.35,
In17,"Bhopal, India",2017,2018-04-15,,Weather Station,Maximum Temperature,C,40.52,
In17,"Bhopal, India",2017,2018-04-16,,Weather Station,Maximum Temperature,C,40.66,
In17,"Bhopal, India",2017,2018-04-17,,Weather Station,Maximum Temperature,C,41.07,
In17,"Bhopal, India",2017,2018-04-18,,Weather Station,Maximum Temperature,C,40.82,
In17,"Bhopal, India",2017,2018-04-19,,Weather Station,Maximum Temperature,C,41.25,
In17,"Bhopal, India",2017,2018-04-20,,Weather Station,Maximum Temperature,C,40.47,
In17,"Bhopal, India",2017,2018-04-21,,Weather Station,Maximum Temperature,C,38.65,
In17,"Bhopal, India",2017,2018-04-22,,Weather Station,Maximum Temperature,C,39.33,
In17,"Bhopal, India",2017,2018-04-23,,Weather Station,Maximum Temperature,C,39.78,
In17,"Bhopal, India",2017,2018-04-24,,Weather Station,Maximum Temperature,C,39.97,
In17,"Bhopal, India",2017,2018-04-25,,Weather Station,Maximum Temperature,C,41.63,
In17,"Bhopal, India",2017,2018-04-26,,Weather Station,Maximum Temperature,C,41.97,
In17,"Bhopal, India",2017,2018-04-27,,Weather Station,Maximum Temperature,C,42.65,
In17,"Bhopal, India",2017,2018-04-28,,Weather Station,Maximum Temperature,C,42.9,
In17,"Bhopal, India",2017,2018-04-29,,Weather Station,Maximum Temperature,C,43.02,
In17,"Bhopal, India",2017,2018-04-30,,Weather Station,Maximum Temperature,C,43.6,
In17,"Bhopal, India",2017,2018-05-01,,Weather Station,Maximum Temperature,C,43.4,
In17,"Bhopal, India",2017,2018-05-02,,Weather Station,Maximum Temperature,C,43.45,
In17,"Bhopal, India",2017,2018-05-03,,Weather Station,Maximum Temperature,C,42.88,
In17,"Bhopal, India",2017,2018-05-04,,Weather Station,Maximum Temperature,C,42.1,
In17,"Bhopal, India",2017,2018-05-05,,Weather Station,Maximum Temperature,C,42.35,
In17,"Bhopal, India",2017,2018-05-06,,Weather Station,Maximum Temperature,C,42.81,
