Entry,Name,Expt,DTF,DTM
246,PI 431636 LSP AGL,Su16,46.33333333,94
246,PI 431636 LSP AGL,Su17,47.33333333,86.66666667
246,PI 431636 LSP AGL,Su18,43,92
246,PI 431636 LSP AGL,Us18,53.33333333,91.66666667
246,PI 431636 LSP AGL,In16,85,NA
246,PI 431636 LSP AGL,In17,74.33333333,NA
246,PI 431636 LSP AGL,Ba16,84.66666667,NA
246,PI 431636 LSP AGL,Ba17,88,106.6666667
246,PI 431636 LSP AGL,Ne16,112,148
246,PI 431636 LSP AGL,Ne17,123.6666667,151.3333333
246,PI 431636 LSP AGL,Sp16,114,148.6666667
246,PI 431636 LSP AGL,Sp17,121.3333333,147
246,PI 431636 LSP AGL,Mo16,126.6666667,157.6666667
246,PI 431636 LSP AGL,Mo17,118.6666667,160
246,PI 431636 LSP AGL,It16,141.3333333,184
246,PI 431636 LSP AGL,It17,142.3333333,175
247,PI 431643 LSP AGL,Ro16,45.66666667,94
247,PI 431643 LSP AGL,Ro17,42,78.33333333
247,PI 431643 LSP AGL,Su16,46.66666667,96.33333333
247,PI 431643 LSP AGL,Su17,45.33333333,88.5
247,PI 431643 LSP AGL,Su18,43,89
247,PI 431643 LSP AGL,Us18,56.33333333,89.66666667
247,PI 431643 LSP AGL,In16,86,NA
247,PI 431643 LSP AGL,In17,73.66666667,NA
247,PI 431643 LSP AGL,Ba16,83.66666667,NA
247,PI 431643 LSP AGL,Ba17,84.33333333,106.3333333
247,PI 431643 LSP AGL,Ne16,110.6666667,142.3333333
247,PI 431643 LSP AGL,Ne17,121.6666667,150
247,PI 431643 LSP AGL,Sp16,119,145.6666667
247,PI 431643 LSP AGL,Sp17,124.3333333,154
247,PI 431643 LSP AGL,Mo16,126,159.3333333
247,PI 431643 LSP AGL,Mo17,120.6666667,163.6666667
247,PI 431643 LSP AGL,It16,133.6666667,181
247,PI 431643 LSP AGL,It17,145.6666667,176.3333333
248,PI 431662 LSP AGL,Ro16,46.33333333,94.33333333
248,PI 431662 LSP AGL,Ro17,44.66666667,77.33333333
248,PI 431662 LSP AGL,Su16,49,94
248,PI 431662 LSP AGL,Su17,50,85.33333333
248,PI 431662 LSP AGL,Su18,46.66666667,85
248,PI 431662 LSP AGL,Us18,57.5,92.5
248,PI 431662 LSP AGL,In16,86,NA
248,PI 431662 LSP AGL,In17,81,NA
248,PI 431662 LSP AGL,Ba16,83,NA
248,PI 431662 LSP AGL,Ba17,86.5,NA
248,PI 431662 LSP AGL,Ne16,112,143.3333333
248,PI 431662 LSP AGL,Ne17,122.6666667,151.6666667
248,PI 431662 LSP AGL,Sp16,121.3333333,156
248,PI 431662 LSP AGL,Sp17,128.6666667,154
248,PI 431662 LSP AGL,Mo16,128.6666667,158
248,PI 431662 LSP AGL,Mo17,120.3333333,160
248,PI 431662 LSP AGL,It16,143,179.3333333
248,PI 431662 LSP AGL,It17,143,177.6666667
249,PI 431663 LSP AGL,Ro16,46,92
249,PI 431663 LSP AGL,Ro17,44.33333333,79
249,PI 431663 LSP AGL,Su16,48.66666667,94
249,PI 431663 LSP AGL,Su17,48,86
249,PI 431663 LSP AGL,Su18,46.66666667,86.33333333
249,PI 431663 LSP AGL,Us18,57.66666667,93.33333333
249,PI 431663 LSP AGL,In16,86,NA
249,PI 431663 LSP AGL,In17,85,NA
249,PI 431663 LSP AGL,Ba16,94,NA
249,PI 431663 LSP AGL,Ba17,86.66666667,112.6666667
249,PI 431663 LSP AGL,Ne16,118.3333333,145
249,PI 431663 LSP AGL,Ne17,126,156
249,PI 431663 LSP AGL,Sp16,122,153
249,PI 431663 LSP AGL,Sp17,128.6666667,154
249,PI 431663 LSP AGL,Mo16,131.3333333,160
249,PI 431663 LSP AGL,Mo17,126,164.6666667
249,PI 431663 LSP AGL,It16,146.3333333,182
249,PI 431663 LSP AGL,It17,145.6666667,175
250,PI 431679 LSP AGL,Ro16,46.66666667,93.33333333
250,PI 431679 LSP AGL,Ro17,46.66666667,82
250,PI 431679 LSP AGL,Su16,51.33333333,94.33333333
250,PI 431679 LSP AGL,Su17,53,87
250,PI 431679 LSP AGL,Su18,47.66666667,87.33333333
250,PI 431679 LSP AGL,Us18,60.33333333,94.66666667
250,PI 431679 LSP AGL,In16,86,NA
250,PI 431679 LSP AGL,In17,78,NA
250,PI 431679 LSP AGL,Ba16,88.66666667,119
250,PI 431679 LSP AGL,Ba17,86.66666667,NA
250,PI 431679 LSP AGL,Ne16,105,140
250,PI 431679 LSP AGL,Ne17,125.3333333,152.3333333
250,PI 431679 LSP AGL,Sp16,127,156
250,PI 431679 LSP AGL,Sp17,140,154
250,PI 431679 LSP AGL,Mo16,142.6666667,NA
250,PI 431679 LSP AGL,Mo17,129,166
250,PI 431679 LSP AGL,It16,153.6666667,186.6666667
250,PI 431679 LSP AGL,It17,152.6666667,180.6666667
251,PI 431684 LSP AGL,Ro16,45.33333333,95.33333333
251,PI 431684 LSP AGL,Ro17,44.66666667,81
251,PI 431684 LSP AGL,Su16,48,94.33333333
251,PI 431684 LSP AGL,Su17,49,87
251,PI 431684 LSP AGL,Su18,44.33333333,88.33333333
251,PI 431684 LSP AGL,Us18,60,89.5
251,PI 431684 LSP AGL,In16,86,NA
251,PI 431684 LSP AGL,In17,85,NA
251,PI 431684 LSP AGL,Ba16,104,NA
251,PI 431684 LSP AGL,Ba17,99,NA
251,PI 431684 LSP AGL,Ne16,122.5,144
251,PI 431684 LSP AGL,Ne17,127.3333333,154
251,PI 431684 LSP AGL,Sp16,126,154
251,PI 431684 LSP AGL,Sp17,131,154
251,PI 431684 LSP AGL,Mo16,132.6666667,163
251,PI 431684 LSP AGL,Mo17,128,163.3333333
251,PI 431684 LSP AGL,It16,148.6666667,181
251,PI 431684 LSP AGL,It17,145,173.6666667
252,PI 431705 LSP AGL,Ro16,46.33333333,94
252,PI 431705 LSP AGL,Ro17,46,80.33333333
252,PI 431705 LSP AGL,Su16,49.66666667,90.66666667
252,PI 431705 LSP AGL,Su17,48,87.33333333
252,PI 431705 LSP AGL,Su18,43,88.66666667
252,PI 431705 LSP AGL,Us18,54,95
252,PI 431705 LSP AGL,In16,86,NA
252,PI 431705 LSP AGL,In17,78,NA
252,PI 431705 LSP AGL,Ba16,83.33333333,NA
252,PI 431705 LSP AGL,Ba17,85.66666667,NA
252,PI 431705 LSP AGL,Ne16,119.3333333,145.5
252,PI 431705 LSP AGL,Ne17,116.3333333,145
252,PI 431705 LSP AGL,Sp16,120.3333333,156
252,PI 431705 LSP AGL,Sp17,124.6666667,154
252,PI 431705 LSP AGL,Mo16,127.3333333,158.3333333
252,PI 431705 LSP AGL,Mo17,120,157.6666667
252,PI 431705 LSP AGL,It16,145,179
252,PI 431705 LSP AGL,It17,143,176.3333333
253,PI 431710 LSP AGL,Ro16,44,90.33333333
253,PI 431710 LSP AGL,Ro17,44.33333333,78.33333333
253,PI 431710 LSP AGL,Su16,49,92.33333333
253,PI 431710 LSP AGL,Su17,50.33333333,87.66666667
253,PI 431710 LSP AGL,Su18,46.66666667,88
253,PI 431710 LSP AGL,Us18,57,96
253,PI 431710 LSP AGL,In16,86,NA
253,PI 431710 LSP AGL,In17,77,NA
253,PI 431710 LSP AGL,Ba16,85.66666667,NA
253,PI 431710 LSP AGL,Ba17,88.5,NA
253,PI 431710 LSP AGL,Ne16,115,140
253,PI 431710 LSP AGL,Ne17,119,147.6666667
253,PI 431710 LSP AGL,Sp16,118.6666667,156
253,PI 431710 LSP AGL,Sp17,126,149.3333333
253,PI 431710 LSP AGL,Mo16,130.3333333,159.3333333
253,PI 431710 LSP AGL,Mo17,124.3333333,161
253,PI 431710 LSP AGL,It16,146,182
253,PI 431710 LSP AGL,It17,143.6666667,175.6666667
254,PI 431714 LSP AGL,Ro16,45,94.66666667
254,PI 431714 LSP AGL,Ro17,45.66666667,76.33333333
254,PI 431714 LSP AGL,Su16,49,96
254,PI 431714 LSP AGL,Su17,51,88.33333333
254,PI 431714 LSP AGL,Su18,46,87
254,PI 431714 LSP AGL,Us18,56,94
254,PI 431714 LSP AGL,In16,84,NA
254,PI 431714 LSP AGL,In17,79,NA
254,PI 431714 LSP AGL,Ba16,88.66666667,126.6666667
254,PI 431714 LSP AGL,Ba17,84.66666667,108
254,PI 431714 LSP AGL,Ne16,111.3333333,142
254,PI 431714 LSP AGL,Ne17,120.6666667,149
254,PI 431714 LSP AGL,Sp16,118.6666667,156
254,PI 431714 LSP AGL,Sp17,126,154
254,PI 431714 LSP AGL,Mo16,127.3333333,155.6666667
254,PI 431714 LSP AGL,Mo17,119.3333333,161
254,PI 431714 LSP AGL,It16,144.6666667,176
254,PI 431714 LSP AGL,It17,141.3333333,173.6666667
255,PI 431717 LSP AGL,Ro16,44.66666667,93.33333333
255,PI 431717 LSP AGL,Ro17,44,77
255,PI 431717 LSP AGL,Su16,49,93.33333333
255,PI 431717 LSP AGL,Su17,50.33333333,85
255,PI 431717 LSP AGL,Su18,44.66666667,87
255,PI 431717 LSP AGL,Us18,56.5,94.5
255,PI 431717 LSP AGL,In16,86,NA
255,PI 431717 LSP AGL,In17,85,NA
255,PI 431717 LSP AGL,Ba16,89.66666667,NA
255,PI 431717 LSP AGL,Ba17,88.33333333,111
255,PI 431717 LSP AGL,Ne16,119,142.6666667
255,PI 431717 LSP AGL,Ne17,126.6666667,153
255,PI 431717 LSP AGL,Sp16,123.3333333,156
255,PI 431717 LSP AGL,Sp17,128.6666667,154
255,PI 431717 LSP AGL,Mo16,130.6666667,153
255,PI 431717 LSP AGL,Mo17,122,164.6666667
255,PI 431717 LSP AGL,It16,147.6666667,180.6666667
255,PI 431717 LSP AGL,It17,143.6666667,173.6666667
256,PI 431728 LSP AGL,Ro16,46,92.66666667
256,PI 431728 LSP AGL,Ro17,45,77
256,PI 431728 LSP AGL,Su16,48.66666667,92.33333333
256,PI 431728 LSP AGL,Su17,50.33333333,86
256,PI 431728 LSP AGL,Su18,45.66666667,87.66666667
256,PI 431728 LSP AGL,Us18,59,96
256,PI 431728 LSP AGL,In16,84,NA
256,PI 431728 LSP AGL,In17,74,NA
256,PI 431728 LSP AGL,Ba16,83.33333333,119
256,PI 431728 LSP AGL,Ba17,82.33333333,107.6666667
256,PI 431728 LSP AGL,Ne16,110.3333333,142.3333333
256,PI 431728 LSP AGL,Ne17,119,146.3333333
256,PI 431728 LSP AGL,Sp16,119.3333333,157.6666667
256,PI 431728 LSP AGL,Sp17,124.6666667,149.3333333
256,PI 431728 LSP AGL,Mo16,128.6666667,158
256,PI 431728 LSP AGL,Mo17,123,161
256,PI 431728 LSP AGL,It16,146.3333333,183.6666667
256,PI 431728 LSP AGL,It17,145,177.6666667
257,PI 431731 LSP AGL,Ro16,47.66666667,95.66666667
257,PI 431731 LSP AGL,Ro17,44.66666667,76.66666667
257,PI 431731 LSP AGL,Su16,48.66666667,94.66666667
257,PI 431731 LSP AGL,Su17,50,86
257,PI 431731 LSP AGL,Su18,46,86
257,PI 431731 LSP AGL,Us18,56,96
257,PI 431731 LSP AGL,In16,85,NA
257,PI 431731 LSP AGL,In17,74,NA
257,PI 431731 LSP AGL,Ba16,84,113
257,PI 431731 LSP AGL,Ba17,85,NA
257,PI 431731 LSP AGL,Ne16,121.5,145.5
257,PI 431731 LSP AGL,Ne17,121.6666667,150.3333333
257,PI 431731 LSP AGL,Sp16,115.3333333,151.6666667
257,PI 431731 LSP AGL,Sp17,126,154
257,PI 431731 LSP AGL,Mo16,128,155.6666667
257,PI 431731 LSP AGL,Mo17,118,160
257,PI 431731 LSP AGL,It16,138.6666667,176.3333333
257,PI 431731 LSP AGL,It17,144.3333333,175
258,PI 431739 LSP AGL,Ro16,46,92.66666667
258,PI 431739 LSP AGL,Ro17,44.33333333,77.66666667
258,PI 431739 LSP AGL,Su16,48.33333333,95.33333333
258,PI 431739 LSP AGL,Su17,47.66666667,86.33333333
258,PI 431739 LSP AGL,Su18,47,90.33333333
258,PI 431739 LSP AGL,Us18,57,95.66666667
258,PI 431739 LSP AGL,In16,76,NA
258,PI 431739 LSP AGL,In17,74,NA
258,PI 431739 LSP AGL,Ba16,79.66666667,NA
258,PI 431739 LSP AGL,Ba17,83.66666667,NA
258,PI 431739 LSP AGL,Ne16,112.3333333,143.5
258,PI 431739 LSP AGL,Ne17,116.6666667,145
258,PI 431739 LSP AGL,Sp16,117.3333333,152.6666667
258,PI 431739 LSP AGL,Sp17,124.6666667,149.3333333
258,PI 431739 LSP AGL,Mo16,126.6666667,155.3333333
258,PI 431739 LSP AGL,Mo17,117.3333333,161.3333333
258,PI 431739 LSP AGL,It16,131.6666667,174.6666667
258,PI 431739 LSP AGL,It17,143,175
259,PI 431753 LSP AGL,Ro16,44.66666667,91.66666667
259,PI 431753 LSP AGL,Ro17,45,78
259,PI 431753 LSP AGL,Su16,47.33333333,91
259,PI 431753 LSP AGL,Su17,48,84.5
259,PI 431753 LSP AGL,Su18,44.33333333,86
259,PI 431753 LSP AGL,Us18,55,93.66666667
259,PI 431753 LSP AGL,In16,71.5,NA
259,PI 431753 LSP AGL,In17,75,NA
259,PI 431753 LSP AGL,Ba16,84,111
259,PI 431753 LSP AGL,Ba17,81.33333333,108.3333333
259,PI 431753 LSP AGL,Ne16,119.3333333,143.6666667
259,PI 431753 LSP AGL,Ne17,119.6666667,145.6666667
259,PI 431753 LSP AGL,Sp16,118.6666667,156
259,PI 431753 LSP AGL,Sp17,127,151.6666667
259,PI 431753 LSP AGL,Mo16,129.3333333,154.3333333
259,PI 431753 LSP AGL,Mo17,122,160
259,PI 431753 LSP AGL,It16,145.6666667,179
259,PI 431753 LSP AGL,It17,145,175
260,PI 431756 LSP AGL,Ro16,44.66666667,93.33333333
260,PI 431756 LSP AGL,Ro17,44.33333333,75.66666667
260,PI 431756 LSP AGL,Su16,49.33333333,92.33333333
260,PI 431756 LSP AGL,Su17,49.33333333,85
260,PI 431756 LSP AGL,Su18,46.66666667,83.33333333
260,PI 431756 LSP AGL,Us18,59,93
260,PI 431756 LSP AGL,In16,85,NA
260,PI 431756 LSP AGL,In17,85,NA
260,PI 431756 LSP AGL,Ba16,96,NA
260,PI 431756 LSP AGL,Ba17,88.5,NA
260,PI 431756 LSP AGL,Ne16,117,140.5
260,PI 431756 LSP AGL,Ne17,123,153.3333333
260,PI 431756 LSP AGL,Sp16,125.5,156
260,PI 431756 LSP AGL,Sp17,128.6666667,151
260,PI 431756 LSP AGL,Mo16,130,162.6666667
260,PI 431756 LSP AGL,Mo17,124,162
260,PI 431756 LSP AGL,It16,148.6666667,184
260,PI 431756 LSP AGL,It17,145,177.6666667
261,PI 431809 LSP AGL,Ro16,45.66666667,94.66666667
261,PI 431809 LSP AGL,Ro17,42,79.66666667
261,PI 431809 LSP AGL,Su16,47,92.66666667
261,PI 431809 LSP AGL,Su17,47.5,84
261,PI 431809 LSP AGL,Su18,43,86
261,PI 431809 LSP AGL,Us18,57.33333333,91.33333333
261,PI 431809 LSP AGL,In16,86,NA
261,PI 431809 LSP AGL,In17,71.5,NA
261,PI 431809 LSP AGL,Ba16,75.5,NA
261,PI 431809 LSP AGL,Ba17,83,NA
261,PI 431809 LSP AGL,Ne16,123.6666667,147.5
261,PI 431809 LSP AGL,Ne17,133.3333333,156
261,PI 431809 LSP AGL,Sp16,114,150.3333333
261,PI 431809 LSP AGL,Sp17,124,147
261,PI 431809 LSP AGL,Mo16,128,159
261,PI 431809 LSP AGL,Mo17,117.6666667,157.6666667
261,PI 431809 LSP AGL,It16,143.6666667,183.6666667
261,PI 431809 LSP AGL,It17,143,175
262,PI 431824 LSP AGL,Ro16,45.66666667,96.66666667
262,PI 431824 LSP AGL,Ro17,42,82
262,PI 431824 LSP AGL,Su16,46.66666667,96
262,PI 431824 LSP AGL,Su17,45.33333333,85.5
262,PI 431824 LSP AGL,Su18,41.66666667,92.66666667
262,PI 431824 LSP AGL,Us18,52,90.66666667
262,PI 431824 LSP AGL,In16,86,NA
262,PI 431824 LSP AGL,In17,75,NA
262,PI 431824 LSP AGL,Ba16,84.66666667,NA
262,PI 431824 LSP AGL,Ba17,85.33333333,106.6666667
262,PI 431824 LSP AGL,Ne16,116.6666667,145.5
262,PI 431824 LSP AGL,Ne17,122.3333333,151.6666667
262,PI 431824 LSP AGL,Sp16,118.3333333,150
262,PI 431824 LSP AGL,Sp17,127.6666667,151
262,PI 431824 LSP AGL,Mo16,128.6666667,159.3333333
262,PI 431824 LSP AGL,Mo17,121.6666667,164
262,PI 431824 LSP AGL,It16,135.6666667,180.6666667
262,PI 431824 LSP AGL,It17,143,175
263,PI 431863 LSP AGL,Ro16,48.66666667,94.66666667
263,PI 431863 LSP AGL,Ro17,46.33333333,79.66666667
263,PI 431863 LSP AGL,Su16,50,92.33333333
263,PI 431863 LSP AGL,Su17,50.66666667,86
263,PI 431863 LSP AGL,Su18,47,87.66666667
263,PI 431863 LSP AGL,Us18,58,90
263,PI 431863 LSP AGL,In16,86,NA
263,PI 431863 LSP AGL,In17,85,NA
263,PI 431863 LSP AGL,Ba16,83.66666667,NA
263,PI 431863 LSP AGL,Ba17,87,NA
263,PI 431863 LSP AGL,Ne16,122,NA
263,PI 431863 LSP AGL,Ne17,125,153
263,PI 431863 LSP AGL,Sp16,118.6666667,156
263,PI 431863 LSP AGL,Sp17,126.6666667,155.3333333
263,PI 431863 LSP AGL,Mo16,129.3333333,161.6666667
263,PI 431863 LSP AGL,Mo17,119.6666667,165.3333333
263,PI 431863 LSP AGL,It16,147,183.6666667
263,PI 431863 LSP AGL,It17,143.6666667,173.6666667
264,PI 431873 LSP AGL,Ro16,43.66666667,95
264,PI 431873 LSP AGL,Ro17,45,82
264,PI 431873 LSP AGL,Su16,50,95.66666667
264,PI 431873 LSP AGL,Su17,48.66666667,88
264,PI 431873 LSP AGL,Su18,43.66666667,89
264,PI 431873 LSP AGL,Us18,58,92.5
264,PI 431873 LSP AGL,In16,86,NA
264,PI 431873 LSP AGL,In17,85,NA
264,PI 431873 LSP AGL,Ba16,103,NA
264,PI 431873 LSP AGL,Ba17,95.33333333,NA
264,PI 431873 LSP AGL,Ne16,135.6666667,NA
264,PI 431873 LSP AGL,Ne17,131.3333333,157.3333333
264,PI 431873 LSP AGL,Sp16,123.3333333,151.6666667
264,PI 431873 LSP AGL,Sp17,130,154
264,PI 431873 LSP AGL,Mo16,134,162.6666667
264,PI 431873 LSP AGL,Mo17,132.6666667,160
264,PI 431873 LSP AGL,It16,147,179
264,PI 431873 LSP AGL,It17,145.6666667,173.6666667
265,PI 431884 LSP AGL,Ro16,44.66666667,95.33333333
265,PI 431884 LSP AGL,Ro17,42,77
265,PI 431884 LSP AGL,Su16,46.66666667,97
265,PI 431884 LSP AGL,Su17,45.66666667,89.33333333
265,PI 431884 LSP AGL,Su18,41.66666667,89
265,PI 431884 LSP AGL,Us18,54,94
265,PI 431884 LSP AGL,In16,86,NA
265,PI 431884 LSP AGL,In17,74,NA
265,PI 431884 LSP AGL,Ba16,76,NA
265,PI 431884 LSP AGL,Ba17,87,107
265,PI 431884 LSP AGL,Ne16,125,NA
265,PI 431884 LSP AGL,Ne17,122.6666667,152
265,PI 431884 LSP AGL,Sp16,118.5,146.5
265,PI 431884 LSP AGL,Sp17,128,154
265,PI 431884 LSP AGL,Mo16,129.6666667,156
265,PI 431884 LSP AGL,Mo17,124.3333333,162.6666667
265,PI 431884 LSP AGL,It16,141,183.6666667
265,PI 431884 LSP AGL,It17,144.3333333,172.3333333
266,PI 431888 LSP AGL,Ro16,48.33333333,97.33333333
266,PI 431888 LSP AGL,Ro17,43,80.66666667
266,PI 431888 LSP AGL,Su16,47.33333333,97
266,PI 431888 LSP AGL,Su17,49.33333333,87
266,PI 431888 LSP AGL,Su18,43.33333333,88.33333333
266,PI 431888 LSP AGL,Us18,61,89.33333333
266,PI 431888 LSP AGL,In16,86,NA
266,PI 431888 LSP AGL,In17,85,NA
266,PI 431888 LSP AGL,Ba16,104,NA
266,PI 431888 LSP AGL,Ba17,103,NA
266,PI 431888 LSP AGL,Ne16,126.3333333,149
266,PI 431888 LSP AGL,Ne17,128.6666667,153.6666667
266,PI 431888 LSP AGL,Sp16,118.3333333,156.3333333
266,PI 431888 LSP AGL,Sp17,131,154
266,PI 431888 LSP AGL,Mo16,136.6666667,164.3333333
266,PI 431888 LSP AGL,Mo17,128,164
266,PI 431888 LSP AGL,It16,145.6666667,180.6666667
266,PI 431888 LSP AGL,It17,145.6666667,174
267,PI 431923 LSP AGL,Ro16,47,93
267,PI 431923 LSP AGL,Ro17,46,82
267,PI 431923 LSP AGL,Su16,49.66666667,95
267,PI 431923 LSP AGL,Su17,52.66666667,88.33333333
267,PI 431923 LSP AGL,Su18,46.66666667,87.66666667
267,PI 431923 LSP AGL,Us18,58,90.5
267,PI 431923 LSP AGL,In16,86,NA
267,PI 431923 LSP AGL,In17,85,NA
267,PI 431923 LSP AGL,Ba16,96,NA
267,PI 431923 LSP AGL,Ba17,103.5,NA
267,PI 431923 LSP AGL,Ne16,125,149
267,PI 431923 LSP AGL,Ne17,136.6666667,161
267,PI 431923 LSP AGL,Sp16,123.3333333,153
267,PI 431923 LSP AGL,Sp17,130.6666667,154
267,PI 431923 LSP AGL,Mo16,133.6666667,164.6666667
267,PI 431923 LSP AGL,Mo17,125.3333333,161.3333333
267,PI 431923 LSP AGL,It16,144,182.3333333
267,PI 431923 LSP AGL,It17,145.6666667,175
268,PI 431980 LSP AGL,Ro16,45.66666667,94.66666667
268,PI 431980 LSP AGL,Ro17,42.66666667,79.5
268,PI 431980 LSP AGL,Su16,47,95
268,PI 431980 LSP AGL,Su17,46.66666667,90
268,PI 431980 LSP AGL,Su18,43.66666667,94.33333333
268,PI 431980 LSP AGL,Us18,56.33333333,92.5
268,PI 431980 LSP AGL,In16,86,NA
268,PI 431980 LSP AGL,In17,72,104
268,PI 431980 LSP AGL,Ba16,79,NA
268,PI 431980 LSP AGL,Ba17,83.33333333,NA
268,PI 431980 LSP AGL,Ne16,108,NA
268,PI 431980 LSP AGL,Ne17,120,150
268,PI 431980 LSP AGL,Sp16,117,147
268,PI 431980 LSP AGL,Sp17,126.6666667,151.6666667
268,PI 431980 LSP AGL,Mo16,132.6666667,157.3333333
268,PI 431980 LSP AGL,Mo17,126.6666667,164.6666667
268,PI 431980 LSP AGL,It16,140.6666667,181
268,PI 431980 LSP AGL,It17,143.6666667,177.5
269,PI 432000 LSP AGL,Ro16,46,92.33333333
269,PI 432000 LSP AGL,Ro17,42.66666667,80.66666667
269,PI 432000 LSP AGL,Su16,48.33333333,94.33333333
269,PI 432000 LSP AGL,Su17,47,87
269,PI 432000 LSP AGL,Su18,43,84
269,PI 432000 LSP AGL,Us18,58,92
269,PI 432000 LSP AGL,In16,86,NA
269,PI 432000 LSP AGL,In17,85,NA
269,PI 432000 LSP AGL,Ba16,104,NA
269,PI 432000 LSP AGL,Ba17,94.33333333,NA
269,PI 432000 LSP AGL,Ne16,125.3333333,146
269,PI 432000 LSP AGL,Ne17,132.3333333,155.6666667
269,PI 432000 LSP AGL,Sp16,127,156
269,PI 432000 LSP AGL,Sp17,132.6666667,151.6666667
269,PI 432000 LSP AGL,Mo16,133.6666667,162
269,PI 432000 LSP AGL,Mo17,130.6666667,164.6666667
269,PI 432000 LSP AGL,It16,146,184
269,PI 432000 LSP AGL,It17,143.6666667,173.6666667
270,PI 432001 LSP AGL,Ro16,44.33333333,95.33333333
270,PI 432001 LSP AGL,Ro17,45.33333333,80.5
270,PI 432001 LSP AGL,Su16,48.33333333,98
270,PI 432001 LSP AGL,Su17,47,88
270,PI 432001 LSP AGL,Su18,44.33333333,94.33333333
270,PI 432001 LSP AGL,Us18,56,92.5
270,PI 432001 LSP AGL,In16,86,NA
270,PI 432001 LSP AGL,In17,85,NA
270,PI 432001 LSP AGL,Ba16,87.5,NA
270,PI 432001 LSP AGL,Ba17,88.33333333,NA
270,PI 432001 LSP AGL,Ne16,111.6666667,145.3333333
270,PI 432001 LSP AGL,Ne17,123.6666667,151
270,PI 432001 LSP AGL,Sp16,118,156
270,PI 432001 LSP AGL,Sp17,126,154
270,PI 432001 LSP AGL,Mo16,129.3333333,163.3333333
270,PI 432001 LSP AGL,Mo17,121.6666667,164
270,PI 432001 LSP AGL,It16,138.6666667,175
270,PI 432001 LSP AGL,It17,142.3333333,175
271,PI 432002 LSP AGL,Ro16,47,94.66666667
271,PI 432002 LSP AGL,Ro17,44.66666667,80
271,PI 432002 LSP AGL,Su16,49.33333333,92.33333333
271,PI 432002 LSP AGL,Su17,49.66666667,86.5
271,PI 432002 LSP AGL,Su18,46,89.66666667
271,PI 432002 LSP AGL,Us18,61.33333333,92
271,PI 432002 LSP AGL,In16,86,NA
271,PI 432002 LSP AGL,In17,85,NA
271,PI 432002 LSP AGL,Ba16,103,NA
271,PI 432002 LSP AGL,Ba17,103.5,NA
271,PI 432002 LSP AGL,Ne16,134.3333333,NA
271,PI 432002 LSP AGL,Ne17,135,160.3333333
271,PI 432002 LSP AGL,Sp16,124.3333333,156
271,PI 432002 LSP AGL,Sp17,133.6666667,154
271,PI 432002 LSP AGL,Mo16,136.6666667,165.6666667
271,PI 432002 LSP AGL,Mo17,129.3333333,161.3333333
271,PI 432002 LSP AGL,It16,148.3333333,180.6666667
271,PI 432002 LSP AGL,It17,145.6666667,175
272,PI 432005 LSP AGL,Ro16,46.33333333,98
272,PI 432005 LSP AGL,Ro17,45,82
272,PI 432005 LSP AGL,Su16,47.33333333,96
272,PI 432005 LSP AGL,Su17,47.66666667,86.5
272,PI 432005 LSP AGL,Su18,43,89.66666667
272,PI 432005 LSP AGL,Us18,54.33333333,95.66666667
272,PI 432005 LSP AGL,In16,86,NA
272,PI 432005 LSP AGL,In17,85,NA
272,PI 432005 LSP AGL,Ba16,89.66666667,NA
272,PI 432005 LSP AGL,Ba17,83.66666667,109.5
272,PI 432005 LSP AGL,Ne16,126.5,144
272,PI 432005 LSP AGL,Ne17,122.3333333,149.6666667
272,PI 432005 LSP AGL,Sp16,114,151.3333333
272,PI 432005 LSP AGL,Sp17,109.6666667,147
272,PI 432005 LSP AGL,Mo16,127.3333333,155.6666667
272,PI 432005 LSP AGL,Mo17,105,152.6666667
272,PI 432005 LSP AGL,It16,142.3333333,177.3333333
272,PI 432005 LSP AGL,It17,138.6666667,171
273,PI 432028 LSP AGL,Ro16,46.66666667,93
273,PI 432028 LSP AGL,Ro17,46,78
273,PI 432028 LSP AGL,Su16,49.66666667,91
273,PI 432028 LSP AGL,Su17,50.66666667,86
273,PI 432028 LSP AGL,Su18,47,88.66666667
273,PI 432028 LSP AGL,Us18,55,94.5
273,PI 432028 LSP AGL,In16,86,NA
273,PI 432028 LSP AGL,In17,85,NA
273,PI 432028 LSP AGL,Ba16,91,NA
273,PI 432028 LSP AGL,Ba17,90.66666667,NA
273,PI 432028 LSP AGL,Ne16,122.6666667,145.6666667
273,PI 432028 LSP AGL,Ne17,124.6666667,153.3333333
273,PI 432028 LSP AGL,Sp16,122.5,156
273,PI 432028 LSP AGL,Sp17,128.6666667,151.6666667
273,PI 432028 LSP AGL,Mo16,133.6666667,156.6666667
273,PI 432028 LSP AGL,Mo17,124,166.3333333
273,PI 432028 LSP AGL,It16,146.6666667,178
273,PI 432028 LSP AGL,It17,145,176.3333333
274,PI 432033 LSP AGL,Ro16,46.66666667,92.66666667
274,PI 432033 LSP AGL,Ro17,45,77.33333333
274,PI 432033 LSP AGL,Su16,48.33333333,90.66666667
274,PI 432033 LSP AGL,Su17,50.66666667,88.5
274,PI 432033 LSP AGL,Su18,47,85
274,PI 432033 LSP AGL,Us18,59.66666667,94.33333333
274,PI 432033 LSP AGL,In16,86,NA
274,PI 432033 LSP AGL,In17,77.5,NA
