"REF_DATE","GEO","DGUID","Non-permanent resident types","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","19892","","","","0"
"2022-04","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","19913","","","","0"
"2022-07","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","21561","","","","0"
"2022-10","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","24793","","","","0"
"2023-01","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","28422","","","","0"
"2023-04","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","29053","","","","0"
"2023-07","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","32346","","","","0"
"2023-10","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","37929","","","","0"
"2024-01","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","41241","","","","0"
"2024-04","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","42932","","","","0"
"2024-07","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","43481","","","","0"
"2024-10","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","44607","","","","0"
"2025-01","Saskatchewan","2021A000247","Total, non-permanent residents","Persons","249","units","0","v1566927678","9.1","46025","","","","0"
"2021-07","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","308","","","","0"
"2021-10","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","295","","","","0"
"2022-01","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","288","","","","0"
"2022-04","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","272","","","","0"
"2022-07","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","272","","","","0"
"2022-10","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","279","","","","0"
"2023-01","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","292","","","","0"
"2023-04","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","316","","","","0"
"2023-07","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","357","","","","0"
"2023-10","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","420","","","","0"
"2024-01","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","520","","","","0"
"2024-04","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","688","","","","0"
"2024-07","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","795","","","","0"
"2024-10","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","954","","","","0"
"2025-01","Saskatchewan","2021A000247","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927679","9.2","1184","","","","0"
"2021-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","164","","","","0"
"2021-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","152","","","","0"
"2022-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","123","","","","0"
"2022-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","109","","","","0"
"2022-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","125","","","","0"
"2022-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","127","","","","0"
"2023-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","143","","","","0"
"2023-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","154","","","","0"
"2023-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","181","","","","0"
"2023-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","226","","","","0"
"2024-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","301","","","","0"
"2024-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","383","","","","0"
"2024-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","492","","","","0"
"2024-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","628","","","","0"
"2025-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927680","9.3","809","","","","0"
"2021-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","2","","","","0"
"2021-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","2","","","","0"
"2022-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","6","","","","0"
"2022-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","7","","","","0"
"2022-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","6","","","","0"
"2022-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","3","","","","0"
"2023-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","4","","","","0"
"2023-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","3","","","","0"
"2023-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","5","","","","0"
"2023-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","7","","","","0"
"2024-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","11","","","","0"
"2024-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","14","","","","0"
"2024-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","16","","","","0"
"2024-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","20","","","","0"
"2025-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927681","9.4","20","","","","0"
"2021-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","12","","","","0"
"2021-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","14","","","","0"
"2022-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","7","","","","0"
"2022-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","8","","","","0"
"2022-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","6","","","","0"
"2022-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","5","","","","0"
"2023-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","6","","","","0"
"2023-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","8","","","","0"
"2023-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","7","","","","0"
"2023-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","5","","","","0"
"2024-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","8","","","","0"
"2024-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","25","","","","0"
"2024-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","33","","","","0"
"2024-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","49","","","","0"
"2025-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927682","9.5","82","","","","0"
"2021-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","130","","","","0"
"2021-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","127","","","","0"
"2022-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","152","","","","0"
"2022-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","148","","","","0"
"2022-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","135","","","","0"
"2022-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","144","","","","0"
"2023-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","139","","","","0"
"2023-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","151","","","","0"
"2023-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","164","","","","0"
"2023-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","182","","","","0"
"2024-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","200","","","","0"
"2024-04","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","266","","","","0"
"2024-07","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","254","","","","0"
"2024-10","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","257","","","","0"
"2025-01","Saskatchewan","2021A000247","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927683","9.6","273","","","","0"
"2021-07","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","18784","","","","0"
"2021-10","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","19643","","","","0"
"2022-01","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","19604","","","","0"
"2022-04","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","19641","","","","0"
"2022-07","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","21289","","","","0"
"2022-10","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","24514","","","","0"
"2023-01","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","28130","","","","0"
"2023-04","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","28737","","","","0"
"2023-07","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","31989","","","","0"
"2023-10","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","37509","","","","0"
"2024-01","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","40721","","","","0"
"2024-04","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","42244","","","","0"
"2024-07","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","42686","","","","0"
"2024-10","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","43653","","","","0"
"2025-01","Saskatchewan","2021A000247","Total, permit holders and their family members","Persons","249","units","0","v1566927684","9.7","44841","","","","0"
"2021-07","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","8717","","","","0"
"2021-10","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","9085","","","","0"
"2022-01","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","8515","","","","0"
"2022-04","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","8279","","","","0"
"2022-07","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","9526","","","","0"
"2022-10","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","11309","","","","0"
"2023-01","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","13331","","","","0"
"2023-04","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","13833","","","","0"
"2023-07","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","16190","","","","0"
"2023-10","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","19139","","","","0"
"2024-01","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","20346","","","","0"
"2024-04","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","21516","","","","0"
"2024-07","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","21863","","","","0"
"2024-10","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","23146","","","","0"
"2025-01","Saskatchewan","2021A000247","Work permit holders only","Persons","249","units","0","v1566927685","9.8","23918","","","","0"
"2021-07","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","7061","","","","0"
"2021-10","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","7748","","","","0"
"2022-01","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","8381","","","","0"
"2022-04","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","8419","","","","0"
"2022-07","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","8583","","","","0"
"2022-10","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","9577","","","","0"
"2023-01","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","10687","","","","0"
"2023-04","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","10347","","","","0"
"2023-07","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","10631","","","","0"
"2023-10","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","12580","","","","0"
"2024-01","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","13553","","","","0"
"2024-04","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","12838","","","","0"
"2024-07","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","12899","","","","0"
"2024-10","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","12967","","","","0"
"2025-01","Saskatchewan","2021A000247","Study permit holders only","Persons","249","units","0","v1566927686","9.9","13253","","","","0"
"2021-07","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","2113","","","","0"
"2021-10","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","1880","","","","0"
"2022-01","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","1795","","","","0"
"2022-04","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","1887","","","","0"
"2022-07","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","1957","","","","0"
"2022-10","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","2178","","","","0"
"2023-01","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","2400","","","","0"
"2023-04","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","2688","","","","0"
"2023-07","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","3073","","","","0"
"2023-10","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","3374","","","","0"
"2024-01","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","3897","","","","0"
"2024-04","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","4477","","","","0"
"2024-07","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","4446","","","","0"
"2024-10","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","4104","","","","0"
"2025-01","Saskatchewan","2021A000247","Work and study permit holders","Persons","249","units","0","v1566927687","9.10","4217","","","","0"
"2021-07","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","893","","","","0"
"2021-10","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","930","","","","0"
"2022-01","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","913","","","","0"
"2022-04","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","1056","","","","0"
"2022-07","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","1223","","","","0"
"2022-10","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","1450","","","","0"
"2023-01","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","1712","","","","0"
"2023-04","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","1869","","","","0"
"2023-07","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","2095","","","","0"
"2023-10","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","2416","","","","0"
"2024-01","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","2925","","","","0"
"2024-04","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","3413","","","","0"
"2024-07","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","3478","","","","0"
"2024-10","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","3436","","","","0"
"2025-01","Saskatchewan","2021A000247","Other","Persons","249","units","0","v1566927688","9.11","3453","","","","0"
"2021-07","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","79453","","","","0"
"2021-10","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","82087","","","","0"
"2022-01","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","80585","","","","0"
"2022-04","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","80982","","","","0"
"2022-07","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","90950","","","","0"
"2022-10","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","109501","","","","0"
"2023-01","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","127662","","","","0"
"2023-04","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","143524","","","","0"
"2023-07","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","162281","","","","0"
"2023-10","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","192436","","","","0"
"2024-01","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","215517","","","","0"
"2024-04","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","239447","","","","0"
"2024-07","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","253541","","","","0"
"2024-10","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","265203","","","","0"
"2025-01","Alberta","2021A000248","Total, non-permanent residents","Persons","249","units","0","v1566927689","10.1","271835","","","","0"
"2021-07","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","6445","","","","0"
"2021-10","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","6094","","","","0"
"2022-01","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","5837","","","","0"
"2022-04","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","5818","","","","0"
"2022-07","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","6102","","","","0"
"2022-10","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","6640","","","","0"
"2023-01","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","7609","","","","0"
"2023-04","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","8293","","","","0"
"2023-07","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","9422","","","","0"
"2023-10","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","11807","","","","0"
"2024-01","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","14484","","","","0"
"2024-04","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","16753","","","","0"
"2024-07","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","19229","","","","0"
"2024-10","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","21426","","","","0"
"2025-01","Alberta","2021A000248","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927690","10.2","24239","","","","0"
"2021-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","3906","","","","0"
"2021-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","3534","","","","0"
"2022-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","2913","","","","0"
"2022-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","2686","","","","0"
"2022-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","2948","","","","0"
"2022-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","3495","","","","0"
"2023-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","4093","","","","0"
"2023-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","4592","","","","0"
"2023-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","5270","","","","0"
"2023-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","6649","","","","0"
"2024-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","8848","","","","0"
"2024-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","11130","","","","0"
"2024-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","13144","","","","0"
"2024-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","15094","","","","0"
"2025-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927691","10.3","17276","","","","0"
"2021-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","66","","","","0"
"2021-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","39","","","","0"
"2022-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","39","","","","0"
"2022-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","50","","","","0"
"2022-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","61","","","","0"
"2022-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","56","","","","0"
"2023-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","52","","","","0"
"2023-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","47","","","","0"
"2023-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","79","","","","0"
"2023-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","95","","","","0"
"2024-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","94","","","","0"
