"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","112","","","","0"
"2006-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","116","","","","0"
"2006-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","126","","","","0"
"2006-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","154","","","","0"
"2007-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","109","","","","0"
"2007-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","126","","","","0"
"2007-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","144","","","","0"
"2007-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","167","","","","0"
"2008-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","150","","","","0"
"2008-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","174","","","","0"
"2008-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","165","","","","0"
"2008-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","138","","","","0"
"2009-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","114","","","","0"
"2009-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","154","","","","0"
"2009-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","193","","","","0"
"2009-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","145","","","","0"
"2010-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","142","","","","0"
"2010-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","200","","","","0"
"2010-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","189","","","","0"
"2010-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","184","","","","0"
"2011-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","130","","","","0"
"2011-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","197","","","","0"
"2011-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","172","","","","0"
"2011-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","186","","","","0"
"2012-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","157","","","","0"
"2012-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","227","","","","0"
"2012-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","165","","","","0"
"2012-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","184","","","","0"
"2013-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","76","","","","0"
"2013-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","253","","","","0"
"2013-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","235","","","","0"
"2013-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","269","","","","0"
"2014-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","181","","","","0"
"2014-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","340","","","","0"
"2014-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","197","","","","0"
"2014-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","181","","","","0"
"2015-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","197","","","","0"
"2015-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","272","","","","0"
"2015-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","288","","","","0"
"2015-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","362","","","","0"
"2016-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","419","","","","0"
"2016-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","358","","","","0"
"2016-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","262","","","","0"
"2016-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","161","","","","0"
"2017-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","261","","","","0"
"2017-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","343","","","","0"
"2017-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","366","","","","0"
"2017-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","213","","","","0"
"2018-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","296","","","","0"
"2018-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","406","","","","0"
"2018-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","482","","","","0"
"2018-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","343","","","","0"
"2019-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","276","","","","0"
"2019-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","548","","","","0"
"2019-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","557","","","","0"
"2019-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","476","","","","0"
"2020-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","361","","","","0"
"2020-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","171","","","","0"
"2020-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","135","","","","0"
"2020-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","231","","","","0"
"2021-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","259","","","","0"
"2021-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","259","","","","0"
"2021-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","579","","","","0"
"2021-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","952","","","","0"
"2022-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","624","","","","0"
"2022-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","686","","","","0"
"2022-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1101","","","","0"
"2022-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1084","","","","0"
"2023-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","2045","","","","0"
"2023-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1107","","","","0"
"2023-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1055","","","","0"
"2023-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1279","","","","0"
"2024-01","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1407","","","","0"
"2024-04","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1612","","","","0"
"2024-07","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1601","","","","0"
"2024-10","Newfoundland and Labrador","2021A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1188","","","","0"
"1971-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","52","","","","0"
"1971-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","45","","","","0"
"1972-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","38","","","","0"
"1972-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","40","","","","0"
"1972-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"1972-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","40","","","","0"
"1973-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","38","","","","0"
"1973-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","52","","","","0"
"1973-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","99","","","","0"
"1973-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","82","","","","0"
"1974-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","61","","","","0"
"1974-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","68","","","","0"
"1974-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","75","","","","0"
"1974-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","71","","","","0"
"1975-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","61","","","","0"
"1975-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","57","","","","0"
"1975-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","57","","","","0"
"1975-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","50","","","","0"
"1976-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","44","","","","0"
"1976-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","50","","","","0"
"1976-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","53","","","","0"
"1976-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","41","","","","0"
"1977-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","30","","","","0"
"1977-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","40","","","","0"
"1977-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","68","","","","0"
"1977-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","52","","","","0"
"1978-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","38","","","","0"
"1978-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","46","","","","0"
"1978-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","67","","","","0"
"1978-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","51","","","","0"
"1979-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","38","","","","0"
"1979-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","39","","","","0"
"1979-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","47","","","","0"
"1979-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","29","","","","0"
"1980-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","24","","","","0"
"1980-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","27","","","","0"
"1980-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","32","","","","0"
"1980-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","24","","","","0"
"1981-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","20","","","","0"
"1981-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","44","","","","0"
"1981-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","85","","","","0"
"1981-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","37","","","","0"
"1982-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","45","","","","0"
"1982-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","58","","","","0"
"1982-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","92","","","","0"
"1982-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"1983-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","74","","","","0"
"1983-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","79","","","","0"
"1983-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","94","","","","0"
"1983-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"1984-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","60","","","","0"
"1984-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","22","","","","0"
"1984-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","106","","","","0"
"1984-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","66","","","","0"
"1985-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","62","","","","0"
"1985-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","63","","","","0"
"1985-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","55","","","","0"
"1985-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","43","","","","0"
"1986-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","47","","","","0"
"1986-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","65","","","","0"
"1986-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","166","","","","0"
"1986-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","39","","","","0"
"1987-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","56","","","","0"
"1987-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","57","","","","0"
"1987-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","119","","","","0"
"1987-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","10","","","","0"
"1988-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","59","","","","0"
"1988-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","1","","","","0"
"1988-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","42","","","","0"
"1988-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","59","","","","0"
"1989-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","15","","","","0"
"1989-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","18","","","","0"
"1989-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","44","","","","0"
"1989-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","58","","","","0"
"1990-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","15","","","","0"
"1990-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","18","","","","0"
"1990-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","56","","","","0"
"1990-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","33","","","","0"
"1991-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","37","","","","0"
"1991-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","27","","","","0"
"1991-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","122","","","","0"
"1991-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","77","","","","0"
"1992-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","30","","","","0"
"1992-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","31","","","","0"
"1992-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","92","","","","0"
"1992-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","78","","","","0"
"1993-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","28","","","","0"
"1993-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","33","","","","0"
"1993-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","77","","","","0"
"1993-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"1994-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","38","","","","0"
"1994-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","44","","","","0"
"1994-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","102","","","","0"
"1994-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","64","","","","0"
"1995-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","37","","","","0"
"1995-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","48","","","","0"
"1995-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","83","","","","0"
"1995-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","50","","","","0"
"1996-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","33","","","","0"
"1996-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","37","","","","0"
"1996-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","63","","","","0"
"1996-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","53","","","","0"
"1997-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","41","","","","0"
"1997-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","51","","","","0"
"1997-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","126","","","","0"
"1997-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","82","","","","0"
"1998-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","60","","","","0"
"1998-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","68","","","","0"
"1998-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","63","","","","0"
"1998-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","45","","","","0"
"1999-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","28","","","","0"
"1999-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","27","","","","0"
"1999-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","140","","","","0"
"1999-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","90","","","","0"
"2000-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","65","","","","0"
"2000-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","81","","","","0"
"2000-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","116","","","","0"
"2000-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","75","","","","0"
"2001-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","52","","","","0"
"2001-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"2001-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","228","","","","0"
"2001-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","131","","","","0"
"2002-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","80","","","","0"
"2002-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","83","","","","0"
"2002-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","133","","","","0"
"2002-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","100","","","","0"
"2003-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","75","","","","0"
"2003-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","71","","","","0"
"2003-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","120","","","","0"
"2003-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","99","","","","0"
"2004-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","94","","","","0"
"2004-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","83","","","","0"
"2004-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","162","","","","0"
"2004-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","112","","","","0"
"2005-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","107","","","","0"
"2005-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","104","","","","0"
"2005-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","156","","","","0"
"2005-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","128","","","","0"
"2006-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","103","","","","0"
"2006-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","96","","","","0"
"2006-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","42","","","","0"
"2006-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"2007-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","43","","","","0"
"2007-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","34","","","","0"
"2007-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","82","","","","0"
"2007-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"2008-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","49","","","","0"
"2008-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","23","","","","0"
"2008-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","101","","","","0"
"2008-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","72","","","","0"
"2009-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"2009-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","29","","","","0"
"2009-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","52","","","","0"
"2009-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","31","","","","0"
"2010-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","27","","","","0"
"2010-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","17","","","","0"
"2010-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","69","","","","0"
"2010-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","61","","","","0"
"2011-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","56","","","","0"
"2011-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","46","","","","0"
"2011-07","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","73","","","","0"
"2011-10","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","44","","","","0"
"2012-01","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","39","","","","0"
"2012-04","Newfoundland and Labrador","2021A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","37","","","","0"
