"REF_DATE","GEO","DGUID","Gender (3)","Age (15C)","Statistics (3)","Place of birth (290)","Non-permanent resident type (10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","121.3.4.1.17.5","340","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","121.3.4.1.17.6","70","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Americas","Other non-permanent resident types","","0","units","0","","121.3.4.1.17.7","115","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Americas","Not a non-permanent resident","","0","units","0","","121.3.4.1.17.8","8040","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Europe","Total - Non-permanent resident type","","0","units","0","","121.3.4.1.77.1","5180","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Europe","Asylum claimants","","0","units","0","","121.3.4.1.77.3","20","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","121.3.4.1.77.4","165","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","121.3.4.1.77.5","150","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","121.3.4.1.77.6","35","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Europe","Other non-permanent resident types","","0","units","0","","121.3.4.1.77.7","75","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Europe","Not a non-permanent resident","","0","units","0","","121.3.4.1.77.8","4735","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Africa","Total - Non-permanent resident type","","0","units","0","","121.3.4.1.135.1","6895","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Africa","Asylum claimants","","0","units","0","","121.3.4.1.135.3","75","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","121.3.4.1.135.4","80","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","121.3.4.1.135.5","245","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","121.3.4.1.135.6","120","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Africa","Other non-permanent resident types","","0","units","0","","121.3.4.1.135.7","40","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Africa","Not a non-permanent resident","","0","units","0","","121.3.4.1.135.8","6335","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Asia","Total - Non-permanent resident type","","0","units","0","","121.3.4.1.199.1","33590","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Asia","Asylum claimants","","0","units","0","","121.3.4.1.199.3","75","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","121.3.4.1.199.4","1325","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","121.3.4.1.199.5","2590","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","121.3.4.1.199.6","1025","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Asia","Other non-permanent resident types","","0","units","0","","121.3.4.1.199.7","220","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Asia","Not a non-permanent resident","","0","units","0","","121.3.4.1.199.8","28355","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","121.3.4.1.256.1","385","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Oceania","Non-permanent residents with a work permit only","","0","units","0","","121.3.4.1.256.4","90","","","","0"
"2021","Alberta","2021A000248","Women+","15 to 24 years","Count","Oceania","Not a non-permanent resident","","0","units","0","","121.3.4.1.256.8","280","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","121.3.7.1.1.1","1156380","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","121.3.7.1.1.3","1645","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","121.3.7.1.1.4","11785","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","121.3.7.1.1.5","2375","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","121.3.7.1.1.6","1690","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","121.3.7.1.1.7","2225","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","121.3.7.1.1.8","1136670","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","121.3.7.1.2.1","785630","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","121.3.7.1.2.8","785630","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Americas","Total - Non-permanent resident type","","0","units","0","","121.3.7.1.17.1","46015","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Americas","Asylum claimants","","0","units","0","","121.3.7.1.17.3","485","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","121.3.7.1.17.4","1720","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","121.3.7.1.17.5","425","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","121.3.7.1.17.6","245","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Americas","Other non-permanent resident types","","0","units","0","","121.3.7.1.17.7","385","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Americas","Not a non-permanent resident","","0","units","0","","121.3.7.1.17.8","42755","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Europe","Total - Non-permanent resident type","","0","units","0","","121.3.7.1.77.1","53650","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Europe","Asylum claimants","","0","units","0","","121.3.7.1.77.3","50","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","121.3.7.1.77.4","1285","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","121.3.7.1.77.5","85","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","121.3.7.1.77.6","45","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Europe","Other non-permanent resident types","","0","units","0","","121.3.7.1.77.7","265","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Europe","Not a non-permanent resident","","0","units","0","","121.3.7.1.77.8","51920","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Africa","Total - Non-permanent resident type","","0","units","0","","121.3.7.1.135.1","44440","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Africa","Asylum claimants","","0","units","0","","121.3.7.1.135.3","620","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","121.3.7.1.135.4","695","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","121.3.7.1.135.5","195","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","121.3.7.1.135.6","120","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Africa","Other non-permanent resident types","","0","units","0","","121.3.7.1.135.7","160","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Africa","Not a non-permanent resident","","0","units","0","","121.3.7.1.135.8","42650","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Asia","Total - Non-permanent resident type","","0","units","0","","121.3.7.1.199.1","222155","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Asia","Asylum claimants","","0","units","0","","121.3.7.1.199.3","480","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","121.3.7.1.199.4","7875","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","121.3.7.1.199.5","1670","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","121.3.7.1.199.6","1260","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Asia","Other non-permanent resident types","","0","units","0","","121.3.7.1.199.7","1375","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Asia","Not a non-permanent resident","","0","units","0","","121.3.7.1.199.8","209485","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","121.3.7.1.256.1","4500","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Oceania","Asylum claimants","","0","units","0","","121.3.7.1.256.3","10","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Oceania","Non-permanent residents with a work permit only","","0","units","0","","121.3.7.1.256.4","205","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Oceania","Non-permanent residents with work and study permits","","0","units","0","","121.3.7.1.256.6","15","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Oceania","Other non-permanent resident types","","0","units","0","","121.3.7.1.256.7","40","","","","0"
"2021","Alberta","2021A000248","Women+","25 to 64 years","Count","Oceania","Not a non-permanent resident","","0","units","0","","121.3.7.1.256.8","4230","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","121.3.13.1.1.1","305535","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Total – Place of birth","Asylum claimants","","0","units","0","","121.3.13.1.1.3","220","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","121.3.13.1.1.4","150","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","121.3.13.1.1.5","20","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","121.3.13.1.1.6","15","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","121.3.13.1.1.7","90","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","121.3.13.1.1.8","305040","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","121.3.13.1.2.1","215000","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","121.3.13.1.2.8","215000","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Americas","Total - Non-permanent resident type","","0","units","0","","121.3.13.1.17.1","11020","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Americas","Asylum claimants","","0","units","0","","121.3.13.1.17.3","60","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","121.3.13.1.17.4","20","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Americas","Other non-permanent resident types","","0","units","0","","121.3.13.1.17.7","20","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Americas","Not a non-permanent resident","","0","units","0","","121.3.13.1.17.8","10915","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Europe","Total - Non-permanent resident type","","0","units","0","","121.3.13.1.77.1","35660","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","121.3.13.1.77.4","20","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Europe","Other non-permanent resident types","","0","units","0","","121.3.13.1.77.7","15","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Europe","Not a non-permanent resident","","0","units","0","","121.3.13.1.77.8","35625","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Africa","Total - Non-permanent resident type","","0","units","0","","121.3.13.1.135.1","4320","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Africa","Asylum claimants","","0","units","0","","121.3.13.1.135.3","85","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","121.3.13.1.135.4","10","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Africa","Not a non-permanent resident","","0","units","0","","121.3.13.1.135.8","4225","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Asia","Total - Non-permanent resident type","","0","units","0","","121.3.13.1.199.1","38430","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Asia","Asylum claimants","","0","units","0","","121.3.13.1.199.3","85","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","121.3.13.1.199.4","100","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","121.3.13.1.199.5","15","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","121.3.13.1.199.6","10","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Asia","Other non-permanent resident types","","0","units","0","","121.3.13.1.199.7","50","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Asia","Not a non-permanent resident","","0","units","0","","121.3.13.1.199.8","38180","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","121.3.13.1.256.1","1100","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and over","Count","Oceania","Not a non-permanent resident","","0","units","0","","121.3.13.1.256.8","1100","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.1.1","4915940","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Total – Place of birth","Asylum claimants","","0","units","0","","141.1.1.1.1.3","8050","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","141.1.1.1.1.4","75430","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","141.1.1.1.1.5","48190","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","141.1.1.1.1.6","23630","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","141.1.1.1.1.7","15705","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","141.1.1.1.1.8","4744945","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.2.1","3258320","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","141.1.1.1.2.8","3258320","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Americas","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.17.1","172215","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Americas","Asylum claimants","","0","units","0","","141.1.1.1.17.3","1620","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","141.1.1.1.17.4","11000","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","141.1.1.1.17.5","6050","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","141.1.1.1.17.6","3755","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Americas","Other non-permanent resident types","","0","units","0","","141.1.1.1.17.7","2550","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Americas","Not a non-permanent resident","","0","units","0","","141.1.1.1.17.8","147235","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Europe","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.77.1","340395","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Europe","Asylum claimants","","0","units","0","","141.1.1.1.77.3","210","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","141.1.1.1.77.4","10710","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","141.1.1.1.77.5","2490","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","141.1.1.1.77.6","950","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Europe","Other non-permanent resident types","","0","units","0","","141.1.1.1.77.7","2060","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Europe","Not a non-permanent resident","","0","units","0","","141.1.1.1.77.8","323980","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Africa","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.135.1","60875","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Africa","Asylum claimants","","0","units","0","","141.1.1.1.135.3","745","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","141.1.1.1.135.4","2020","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","141.1.1.1.135.5","1610","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","141.1.1.1.135.6","645","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Africa","Other non-permanent resident types","","0","units","0","","141.1.1.1.135.7","585","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Africa","Not a non-permanent resident","","0","units","0","","141.1.1.1.135.8","55275","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Asia","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.199.1","1045300","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Asia","Asylum claimants","","0","units","0","","141.1.1.1.199.3","5470","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","141.1.1.1.199.4","49780","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","141.1.1.1.199.5","37830","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","141.1.1.1.199.6","18235","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Asia","Other non-permanent resident types","","0","units","0","","141.1.1.1.199.7","10125","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Asia","Not a non-permanent resident","","0","units","0","","141.1.1.1.199.8","923860","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.256.1","38830","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Oceania","Non-permanent residents with a work permit only","","0","units","0","","141.1.1.1.256.4","1925","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","141.1.1.1.256.5","215","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Oceania","Non-permanent residents with work and study permits","","0","units","0","","141.1.1.1.256.6","40","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Oceania","Other non-permanent resident types","","0","units","0","","141.1.1.1.256.7","380","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Oceania","Not a non-permanent resident","","0","units","0","","141.1.1.1.256.8","36270","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Other","Total - Non-permanent resident type","","0","units","0","","141.1.1.1.290.1","10","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","Total - Age","Count","Other","Not a non-permanent resident","","0","units","0","","141.1.1.1.290.8","10","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","141.1.2.1.1.1","715520","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","141.1.2.1.1.3","1630","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","141.1.2.1.1.4","10","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","141.1.2.1.1.5","7680","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","141.1.2.1.1.7","3360","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","141.1.2.1.1.8","702840","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","141.1.2.1.2.1","641655","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","141.1.2.1.2.8","641655","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Americas","Total - Non-permanent resident type","","0","units","0","","141.1.2.1.17.1","13320","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Americas","Asylum claimants","","0","units","0","","141.1.2.1.17.3","460","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","141.1.2.1.17.5","1555","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Americas","Other non-permanent resident types","","0","units","0","","141.1.2.1.17.7","870","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Americas","Not a non-permanent resident","","0","units","0","","141.1.2.1.17.8","10430","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Europe","Total - Non-permanent resident type","","0","units","0","","141.1.2.1.77.1","8455","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Europe","Asylum claimants","","0","units","0","","141.1.2.1.77.3","100","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","141.1.2.1.77.5","560","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Europe","Other non-permanent resident types","","0","units","0","","141.1.2.1.77.7","345","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Europe","Not a non-permanent resident","","0","units","0","","141.1.2.1.77.8","7445","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Africa","Total - Non-permanent resident type","","0","units","0","","141.1.2.1.135.1","3975","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Africa","Asylum claimants","","0","units","0","","141.1.2.1.135.3","155","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","141.1.2.1.135.5","305","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Africa","Other non-permanent resident types","","0","units","0","","141.1.2.1.135.7","155","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Africa","Not a non-permanent resident","","0","units","0","","141.1.2.1.135.8","3365","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Asia","Total - Non-permanent resident type","","0","units","0","","141.1.2.1.199.1","46495","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Asia","Asylum claimants","","0","units","0","","141.1.2.1.199.3","915","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","141.1.2.1.199.5","5165","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Asia","Other non-permanent resident types","","0","units","0","","141.1.2.1.199.7","1970","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Asia","Not a non-permanent resident","","0","units","0","","141.1.2.1.199.8","38445","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","141.1.2.1.256.1","1625","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","141.1.2.1.256.5","95","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Oceania","Other non-permanent resident types","","0","units","0","","141.1.2.1.256.7","25","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","0 to 14 years","Count","Oceania","Not a non-permanent resident","","0","units","0","","141.1.2.1.256.8","1500","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","141.1.4.1.1.1","543915","","","","0"
