"REF_DATE","GEO","DGUID","Principal trading partner","North American Product Classification System (NAPCS)","Trade","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Canada","2016A000011124","Australia","Crude oil and bitumen [141]","Import","Dollars","81","thousands","3","v1073214731","1.23.13.2","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Crude oil and bitumen [141]","Import","Dollars","81","thousands","3","v1073214731","1.23.13.2","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Crude oil and bitumen [141]","Import","Dollars","81","thousands","3","v1073214731","1.23.13.2","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Crude oil and bitumen [141]","Import","Dollars","81","thousands","3","v1073214731","1.23.13.2","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Crude oil and bitumen [141]","Import","Dollars","81","thousands","3","v1073214731","1.23.13.2","0.0","","","","1"
"2020","Canada","2016A000011124","Australia","Crude oil and bitumen [141]","Import","Dollars","81","thousands","3","v1073214731","1.23.13.2","0.0","","","","1"
"1999","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2000","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2008","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2009","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2010","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2011","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2012","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2014","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2015","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"2020","Canada","2016A000011124","Australia","Natural gas [142]","Export","Dollars","81","thousands","3","v1073214732","1.23.14.1","0.0","","","","1"
"1999","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2000","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2008","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2009","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2010","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2011","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2012","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2014","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.2","","","","1"
"2015","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"2020","Canada","2016A000011124","Australia","Natural gas [142]","Import","Dollars","81","thousands","3","v1073214733","1.23.14.2","0.0","","","","1"
"1999","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2000","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2008","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2009","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","4.0","","","","1"
"2010","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2011","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2012","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2014","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2015","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.7","","","","1"
"2020","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Export","Dollars","81","thousands","3","v1073214734","1.23.15.1","0.2","","","","1"
"1999","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2000","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.5","","","","1"
"2002","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2008","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2009","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2010","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2011","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2012","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2014","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2015","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"2020","Canada","2016A000011124","Australia","Natural gas liquids (including condensate) and related products [143]","Import","Dollars","81","thousands","3","v1073214735","1.23.15.2","0.0","","","","1"
"1999","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2000","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.1","","","","1"
"2005","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2008","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","4.8","","","","1"
"2009","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","16.8","","","","1"
"2010","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2011","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2012","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2014","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","0.0","","","","1"
"2015","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","16.8","","","","1"
"2016","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","39.2","","","","1"
"2017","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","24.6","","","","1"
"2018","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","179.9","","","","1"
"2019","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","12.6","","","","1"
"2020","Canada","2016A000011124","Australia","Coal [144]","Export","Dollars","81","thousands","3","v1073214736","1.23.16.1","164.2","","","","1"
"1999","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.1","","","","1"
"2000","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.9","","","","1"
"2004","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","2.0","","","","1"
"2007","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2008","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.6","","","","1"
"2009","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2010","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.1","","","","1"
"2011","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.3","","","","1"
"2012","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.4","","","","1"
"2013","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.1","","","","1"
"2014","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","36.3","","","","1"
"2015","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"2020","Canada","2016A000011124","Australia","Coal [144]","Import","Dollars","81","thousands","3","v1073214737","1.23.16.2","0.0","","","","1"
"1999","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1208.8","","","","1"
"2000","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1017.6","","","","1"
"2001","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","957.1","","","","1"
"2002","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1357.5","","","","1"
"2003","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1468.1","","","","1"
"2004","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1311.7","","","","1"
"2005","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1642.3","","","","1"
"2006","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1551.1","","","","1"
"2007","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1365.9","","","","1"
"2008","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","3882.3","","","","1"
"2009","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1602.5","","","","1"
"2010","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1982.9","","","","1"
"2011","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1832.3","","","","1"
"2012","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1328.3","","","","1"
"2013","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1443.4","","","","1"
"2014","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1500.6","","","","1"
"2015","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1480.0","","","","1"
"2016","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1175.6","","","","1"
"2017","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1231.2","","","","1"
"2018","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","1213.2","","","","1"
"2019","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","4151.0","","","","1"
"2020","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073214738","1.23.17.1","2213.3","","","","1"
"1999","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","69421.8","","","","1"
"2000","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","70512.9","","","","1"
"2001","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","53199.5","","","","1"
"2002","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","41883.6","","","","1"
"2003","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","44015.3","","","","1"
"2004","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","82021.6","","","","1"
"2005","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","146291.9","","","","1"
"2006","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","142039.6","","","","1"
"2007","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","250172.4","","","","1"
"2008","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","62986.2","","","","1"
"2009","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","144133.3","","","","1"
"2010","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","81650.2","","","","1"
"2011","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","127659.8","","","","1"
"2012","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","231145.2","","","","1"
"2013","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","261373.7","","","","1"
"2014","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","60768.8","","","","1"
"2015","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","147253.1","","","","1"
"2016","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","198648.4","","","","1"
"2017","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","100694.7","","","","1"
"2018","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","131153.2","","","","1"
"2019","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","487187.4","","","","1"
"2020","Canada","2016A000011124","Australia","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073214739","1.23.17.2","519885.5","","","","1"
"1999","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2000","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
