"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","67.5","","","","1"
"1987-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","69.0","","","","1"
"1987-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","69.0","","","","1"
"1987-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.0","","","","1"
"1987-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.0","","","","1"
"1987-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.0","","","","1"
"1987-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.5","","","","1"
"1987-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.1","","","","1"
"1987-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.9","","","","1"
"1987-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.3","","","","1"
"1987-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.5","","","","1"
"1988-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.6","","","","1"
"1988-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.6","","","","1"
"1988-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.8","","","","1"
"1988-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.3","","","","1"
"1988-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","72.0","","","","1"
"1988-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.9","","","","1"
"1988-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.9","","","","1"
"1988-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.3","","","","1"
"1988-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.8","","","","1"
"1988-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.6","","","","1"
"1988-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","69.8","","","","1"
"1988-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","69.7","","","","1"
"1989-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","69.9","","","","1"
"1989-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.3","","","","1"
"1989-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","70.6","","","","1"
"1989-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","71.7","","","","1"
"1989-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.1","","","","1"
"1989-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.2","","","","1"
"1989-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.3","","","","1"
"1989-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.3","","","","1"
"1989-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.1","","","","1"
"1989-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.1","","","","1"
"1989-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.1","","","","1"
"1989-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","74.2","","","","1"
"1990-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","76.2","","","","1"
"1990-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","76.5","","","","1"
"1990-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","76.7","","","","1"
"1990-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","77.2","","","","1"
"1990-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","78.8","","","","1"
"1990-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","79.3","","","","1"
"1990-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","80.0","","","","1"
"1990-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","80.0","","","","1"
"1990-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","81.0","","","","1"
"1990-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","83.9","","","","1"
"1990-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.1","","","","1"
"1990-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","88.2","","","","1"
"1991-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","91.8","","","","1"
"1991-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","88.6","","","","1"
"1991-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.9","","","","1"
"1991-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","83.5","","","","1"
"1991-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.5","","","","1"
"1991-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.3","","","","1"
"1991-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.3","","","","1"
"1991-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.5","","","","1"
"1991-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.8","","","","1"
"1991-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.7","","","","1"
"1991-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.4","","","","1"
"1991-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.9","","","","1"
"1992-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.4","","","","1"
"1992-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.4","","","","1"
"1992-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","83.8","","","","1"
"1992-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.1","","","","1"
"1992-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.3","","","","1"
"1992-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.3","","","","1"
"1992-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.8","","","","1"
"1992-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.7","","","","1"
"1992-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.7","","","","1"
"1992-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.1","","","","1"
"1992-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.1","","","","1"
"1992-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.7","","","","1"
"1993-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.1","","","","1"
"1993-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.4","","","","1"
"1993-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.6","","","","1"
"1993-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.5","","","","1"
"1993-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.0","","","","1"
"1993-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.1","","","","1"
"1993-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.6","","","","1"
"1993-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.9","","","","1"
"1993-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.1","","","","1"
"1993-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.4","","","","1"
"1993-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.8","","","","1"
"1993-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.2","","","","1"
"1994-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","83.2","","","","1"
"1994-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.0","","","","1"
"1994-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.6","","","","1"
"1994-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.6","","","","1"
"1994-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","83.9","","","","1"
"1994-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.0","","","","1"
"1994-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.9","","","","1"
"1994-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.4","","","","1"
"1994-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.3","","","","1"
"1994-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","83.8","","","","1"
"1994-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.5","","","","1"
"1994-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.3","","","","1"
"1995-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.1","","","","1"
"1995-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.9","","","","1"
"1995-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.6","","","","1"
"1995-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.5","","","","1"
"1995-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","88.1","","","","1"
"1995-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.0","","","","1"
"1995-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.1","","","","1"
"1995-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.5","","","","1"
"1995-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.3","","","","1"
"1995-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.8","","","","1"
"1995-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.7","","","","1"
"1995-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.7","","","","1"
"1996-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.2","","","","1"
"1996-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.7","","","","1"
"1996-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.6","","","","1"
"1996-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.9","","","","1"
"1996-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","93.3","","","","1"
"1996-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","91.2","","","","1"
"1996-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.9","","","","1"
"1996-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.8","","","","1"
"1996-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.7","","","","1"
"1996-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","89.3","","","","1"
"1996-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","90.4","","","","1"
"1996-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","90.4","","","","1"
"1997-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","90.8","","","","1"
"1997-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","91.7","","","","1"
"1997-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","90.2","","","","1"
"1997-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","88.8","","","","1"
"1997-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","88.6","","","","1"
"1997-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","89.2","","","","1"
"1997-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","88.7","","","","1"
"1997-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","91.1","","","","1"
"1997-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","92.3","","","","1"
"1997-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","90.8","","","","1"
"1997-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","89.0","","","","1"
"1997-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","89.0","","","","1"
"1998-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","89.2","","","","1"
"1998-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","88.6","","","","1"
"1998-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.0","","","","1"
"1998-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.5","","","","1"
"1998-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.8","","","","1"
"1998-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","87.0","","","","1"
"1998-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.9","","","","1"
"1998-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.0","","","","1"
"1998-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.0","","","","1"
"1998-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.7","","","","1"
"1998-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.3","","","","1"
"1998-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.3","","","","1"
"1999-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","85.8","","","","1"
"1999-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","84.4","","","","1"
"1999-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","86.9","","","","1"
"1999-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","89.7","","","","1"
"1999-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","90.1","","","","1"
"1999-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","89.3","","","","1"
"1999-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","91.1","","","","1"
"1999-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","94.3","","","","1"
"1999-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","95.1","","","","1"
"1999-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","96.7","","","","1"
"1999-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","95.8","","","","1"
"1999-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","97.2","","","","1"
"2000-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","96.7","","","","1"
"2000-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.3","","","","1"
"2000-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","104.1","","","","1"
"2000-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","99.5","","","","1"
"2000-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","100.7","","","","1"
"2000-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","105.0","","","","1"
"2000-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","104.2","","","","1"
"2000-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.9","","","","1"
"2000-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","107.2","","","","1"
"2000-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","107.6","","","","1"
"2000-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","107.9","","","","1"
"2000-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","106.0","","","","1"
"2001-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","105.9","","","","1"
"2001-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","105.9","","","","1"
"2001-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","104.6","","","","1"
"2001-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","107.5","","","","1"
"2001-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","109.7","","","","1"
"2001-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","104.5","","","","1"
"2001-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","99.3","","","","1"
"2001-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","101.5","","","","1"
"2001-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.5","","","","1"
"2001-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","99.4","","","","1"
"2001-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","94.0","","","","1"
"2001-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","93.0","","","","1"
"2002-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","93.3","","","","1"
"2002-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","94.5","","","","1"
"2002-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","98.5","","","","1"
"2002-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","101.1","","","","1"
"2002-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","99.5","","","","1"
"2002-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","98.7","","","","1"
"2002-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","100.8","","","","1"
"2002-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.1","","","","1"
"2002-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.2","","","","1"
"2002-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","104.7","","","","1"
"2002-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.5","","","","1"
"2002-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.1","","","","1"
"2003-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","107.2","","","","1"
"2003-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","112.8","","","","1"
"2003-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","113.7","","","","1"
"2003-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","105.1","","","","1"
"2003-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","100.9","","","","1"
"2003-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","101.8","","","","1"
"2003-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","103.0","","","","1"
"2003-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","106.6","","","","1"
"2003-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","104.9","","","","1"
"2003-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.9","","","","1"
"2003-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","101.3","","","","1"
"2003-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","102.1","","","","1"
"2004-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","107.3","","","","1"
"2004-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","109.7","","","","1"
"2004-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","111.1","","","","1"
"2004-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","111.0","","","","1"
"2004-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","119.3","","","","1"
"2004-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","116.2","","","","1"
"2004-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","114.7","","","","1"
"2004-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","114.3","","","","1"
"2004-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","113.8","","","","1"
"2004-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","119.0","","","","1"
"2004-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","115.2","","","","1"
"2004-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","111.1","","","","1"
"2005-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","113.2","","","","1"
"2005-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","115.2","","","","1"
"2005-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","119.2","","","","1"
"2005-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","121.6","","","","1"
"2005-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","119.6","","","","1"
"2005-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","122.3","","","","1"
"2005-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","124.5","","","","1"
"2005-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","129.2","","","","1"
"2005-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","138.7","","","","1"
"2005-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","131.4","","","","1"
"2005-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","122.5","","","","1"
"2005-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","122.2","","","","1"
"2006-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","127.5","","","","1"
"2006-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","122.2","","","","1"
"2006-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","125.0","","","","1"
"2006-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","136.0","","","","1"
"2006-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","134.3","","","","1"
"2006-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","133.4","","","","1"
"2006-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","137.6","","","","1"
"2006-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","137.0","","","","1"
"2006-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","122.5","","","","1"
"2006-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","118.5","","","","1"
"2006-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","120.1","","","","1"
"2006-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","123.9","","","","1"
"2007-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","121.8","","","","1"
"2007-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","123.1","","","","1"
"2007-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","132.2","","","","1"
"2007-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","135.4","","","","1"
"2007-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","138.8","","","","1"
"2007-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","134.2","","","","1"
"2007-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","134.8","","","","1"
"2007-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","131.6","","","","1"
"2007-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","131.0","","","","1"
"2007-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","130.7","","","","1"
"2007-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","133.6","","","","1"
"2007-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","137.8","","","","1"
"2008-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","139.1","","","","1"
"2008-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","139.8","","","","1"
"2008-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","142.5","","","","1"
"2008-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","148.1","","","","1"
"2008-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","158.1","","","","1"
"2008-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","163.8","","","","1"
"2008-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","164.2","","","","1"
"2008-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","154.6","","","","1"
"2008-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","155.4","","","","1"
"2008-10","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","141.9","","","","1"
"2008-11","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","123.2","","","","1"
"2008-12","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","115.7","","","","1"
"2009-01","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","118.0","","","","1"
"2009-02","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","121.6","","","","1"
"2009-03","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","121.8","","","","1"
"2009-04","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","122.0","","","","1"
"2009-05","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","128.3","","","","1"
"2009-06","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","132.9","","","","1"
"2009-07","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","129.5","","","","1"
"2009-08","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","131.8","","","","1"
"2009-09","Quebec","2016A000224","Energy","2002=100","17","units","0","v41691915","11.288","130.9","","","","1"
