"REF_DATE","GEO","DGUID","Supply and disposition","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-08","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","402782","","","","0"
"2019-09","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","465356","","","","0"
"2019-10","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","630409","","","","0"
"2019-11","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","596275","","","","0"
"2019-12","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","597046","","","","0"
"2020-01","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","75874","","","","0"
"2020-02","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","36738","","","","0"
"2020-03","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","173903","","","","0"
"2020-04","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","103415","","","","0"
"2020-05","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","167800","","","","0"
"2020-06","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","134438","","","","0"
"2020-07","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","193260","","","","0"
"2020-08","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","195822","","","","0"
"2020-09","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","31575","","","","0"
"2020-10","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","194165","","","","0"
"2020-11","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","255401","","","","0"
"2020-12","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","288268","","","","0"
"2021-01","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","339172","","","","0"
"2021-02","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","94688","","","","0"
"2021-03","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","400153","","","","0"
"2021-04","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","69943","","","","0"
"2021-05","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","398729","","","","0"
"2021-06","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","351054","","","","0"
"2021-07","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","355890","","","","0"
"2021-08","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","259870","","","","0"
"2021-09","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","295252","","","","0"
"2021-10","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","143291","","","","0"
"2021-11","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","182150","","","","0"
"2021-12","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","145054","","","","0"
"2022-01","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","178786","","","","0"
"2022-02","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","237582","","","","0"
"2022-03","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","262793","","","","0"
"2022-04","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","306573","","","","0"
"2022-05","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","190250","","","","0"
"2022-06","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","529049","","","","0"
"2022-07","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","191433","","","","0"
"2022-08","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","201680","","","","0"
"2022-09","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","269708","","","","0"
"2022-10","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","347375","","","","0"
"2022-11","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","319997","","","","0"
"2022-12","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","260247","","","","0"
"2023-01","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","295096","","","","0"
"2023-02","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","418446","","","","0"
"2023-03","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","304471","","","","0"
"2023-04","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","188023","","","","0"
"2023-05","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","458540","","","","0"
"2023-06","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","354692","","","","0"
"2023-07","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","440918","","","","0"
"2023-08","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","427327","","","","0"
"2023-09","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","682109","","","","0"
"2023-10","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","429777","","","","0"
"2023-11","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","units","0","v107757512","7.14.1","290339","","","","0"
"2016-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","191446","","","","0"
"2016-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","189615","","","","0"
"2016-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","181146","","","","0"
"2016-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","186897","","","","0"
"2016-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","176157","","","","0"
"2016-12","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","172563","","","","0"
"2017-01","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","176335","","","","0"
"2017-02","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","165758","","","","0"
"2017-03","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","183657","","","","0"
"2017-04","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","184942","","","","0"
"2017-05","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","187927","","","","0"
"2017-06","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","178533","","","","0"
"2017-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","185461","","","","0"
"2017-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","193118","","","","0"
"2017-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","189535","","","","0"
"2017-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","200856","","","","0"
"2017-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","199477","","","","0"
"2017-12","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","206911","","","","0"
"2018-01","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","206354","","","","0"
"2018-02","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","180894","","","","0"
"2018-03","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","213734","","","","0"
"2018-04","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","207446","","","","0"
"2018-05","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","205618","","","","0"
"2018-06","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","194606","","","","0"
"2018-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","193658","","","","0"
"2018-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","197872","","","","0"
"2018-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","197337","","","","0"
"2018-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","209460","","","","0"
"2018-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","204896","","","","0"
"2018-12","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","224926","","","","0"
"2019-01","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","219195","","","","0"
"2019-02","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","193445","","","","0"
"2019-03","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","231969","","","","0"
"2019-04","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","227555","","","","0"
"2019-05","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","223378","","","","0"
"2019-06","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","206827","","","","0"
"2019-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","208292","","","","0"
"2019-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","210495","","","","0"
"2019-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","199551","","","","0"
"2019-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","209683","","","","0"
"2019-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","209026","","","","0"
"2019-12","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","221988","","","","0"
"2020-01","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","214971","","","","0"
"2020-02","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","202621","","","","0"
"2020-03","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","224167","","","","0"
"2020-04","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","193048","","","","0"
"2020-05","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","166064","","","","0"
"2020-06","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","153770","","","","0"
"2020-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","167849","","","","0"
"2020-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","177159","","","","0"
"2020-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","174180","","","","0"
"2020-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","183145","","","","0"
"2020-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","170728","","","","0"
"2020-12","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","173786","","","","0"
"2021-01","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","168292","","","","0"
"2021-02","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","155424","","","","0"
"2021-03","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","167248","","","","0"
"2021-04","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","179306","","","","0"
"2021-05","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","180365","","","","0"
"2021-06","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","172044","","","","0"
"2021-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","171957","","","","0"
"2021-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","173820","","","","0"
"2021-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","179923","","","","0"
"2021-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","187406","","","","0"
"2021-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","184756","","","","0"
"2021-12","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","190735","","","","0"
"2022-01","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","183085","","","","0"
"2022-02","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","163750","","","","0"
"2022-03","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","195117","","","","0"
"2022-04","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","181455","","","","0"
"2022-05","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","183681","","","","0"
"2022-06","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","174537","","","","0"
"2022-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","177789","","","","0"
"2022-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","184338","","","","0"
"2022-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","181837","","","","0"
"2022-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","194930","","","","0"
"2022-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","187514","","","","0"
"2022-12","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","197084","","","","0"
"2023-01","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","202388","","","","0"
"2023-02","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","180587","","","","0"
"2023-03","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","207686","","","","0"
"2023-04","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","203426","","","","0"
"2023-05","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","199165","","","","0"
"2023-06","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","184372","","","","0"
"2023-07","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","188464","","","","0"
"2023-08","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","180873","","","","0"
"2023-09","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","184569","","","","0"
"2023-10","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","190836","","","","0"
"2023-11","Manitoba","2016A000246","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757562","8.2.1","187989","","","","0"
"2016-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","692911","","","","0"
"2016-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","595621","","","","0"
"2016-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","580691","","","","0"
"2016-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","544411","","","","0"
"2016-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","480680","","","","0"
"2016-12","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","722954","","","","0"
"2017-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","837903","","","","0"
"2017-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","661605","","","","0"
"2017-03","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","793863","","","","0"
"2017-04","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","738664","","","","0"
"2017-05","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","813352","","","","0"
"2017-06","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","646698","","","","0"
"2017-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","623902","","","","0"
"2017-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","612250","","","","0"
"2017-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","374749","","","","0"
"2017-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","482387","","","","0"
"2017-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","484653","","","","0"
"2017-12","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","751547","","","","0"
"2018-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","720452","","","","0"
"2018-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","658513","","","","0"
"2018-03","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","884328","","","","0"
"2018-04","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","873293","","","","0"
"2018-05","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","890828","","","","0"
"2018-06","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","577160","","","","0"
"2018-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","514299","","","","0"
"2018-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","695926","","","","0"
"2018-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","572513","","","","0"
"2018-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","292004","","","","0"
"2018-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","356266","","","","0"
"2018-12","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","383588","","","","0"
"2019-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","713469","","","","0"
"2019-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","712806","","","","0"
"2019-03","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","712806","","","","0"
"2019-04","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","630846","","","","0"
"2019-05","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","484840","","","","0"
"2019-06","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","567460","","","","0"
"2019-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","567460","","","","0"
"2019-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","798874","","","","0"
"2019-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","776104","","","","0"
"2019-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","590672","","","","0"
"2019-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","648409","","","","0"
"2019-12","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","538073","","","","0"
"2020-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","908678","","","","0"
"2020-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","840242","","","","0"
"2020-03","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","911003","","","","0"
"2020-04","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","827695","","","","0"
"2020-05","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","383963","","","","0"
"2020-06","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","458196","","","","0"
"2020-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","516050","","","","0"
"2020-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","428771","","","","0"
"2020-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","527904","","","","0"
"2020-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","402543","","","","0"
"2020-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","600095","","","","0"
"2020-12","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","765219","","","","0"
"2021-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","715657","","","","0"
"2021-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","573764","","","","0"
"2021-03","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","678702","","","","0"
"2021-04","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","785318","","","","0"
"2021-05","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","702432","","","","0"
"2021-06","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","622198","","","","0"
"2021-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","601474","","","","0"
"2021-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","597258","","","","0"
"2021-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","488532","","","","0"
"2021-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","571762","","","","0"
"2021-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","708158","","","","0"
"2021-12","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","715570","","","","0"
"2022-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","533118","","","","0"
"2022-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","672579","","","","0"
"2022-03","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","627334","","","","0"
"2022-04","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","683399","","","","0"
"2022-05","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","885778","","","","0"
"2022-06","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","863835","","","","0"
"2022-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","840855","","","","0"
"2022-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","939792","","","","0"
"2022-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","806625","","","","0"
"2022-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","902648","","","","0"
"2022-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","871356","","","","0"
"2022-12","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","948837","","","","0"
"2023-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","938918","","","","0"
